"lang"
{
"Language"	"german"
"[english]portal.glados_core.curiosity_1"	"<clr:205,129,40><I>Who are you?"
"npc_floorturret.talkactive"	"<clr:255,208,172><I>Aktiviert!"
"[english]npc_floorturret.talkactive"	"<clr:255,208,172><I>Activated!"
"npc_floorturret.talkcollide"	"<clr:255,208,172><I>Platz da!"
"[english]npc_floorturret.talkcollide"	"<clr:255,208,172><I>Coming through!"
"npc_floorturret.talkdisabled"	"<clr:255,208,172><I>Kritischer Fehler!"
"[english]npc_floorturret.talkdisabled"	"<clr:255,208,172><I>Critical Error!"
"npc_floorturret.talkdeploy"	"<clr:255,208,172><I>Hochfahren!"
"[english]npc_floorturret.talkdeploy"	"<clr:255,208,172><I>Deploying!"
"npc_floorturret.talkshotat"	"<clr:255,208,172><I>He, ich bin's!"
"[english]npc_floorturret.talkshotat"	"<clr:255,208,172><I>Hey! It's me!"
"npc_floorturret.talktipped"	"<clr:255,208,172><I>Autsch!"
"[english]npc_floorturret.talktipped"	"<clr:255,208,172><I>Ouch!"
"npc_floorturret.talkdissolved"	"<clr:255,208,172><I>Aua!"
"[english]npc_floorturret.talkdissolved"	"<clr:255,208,172><I>Ow ow ow!"
"npc_floorturret.talkpickup"	"<clr:255,208,172><I>Ich will runter!"
"[english]npc_floorturret.talkpickup"	"<clr:255,208,172><I>Put me down!"
"npc_floorturret.talkautosearch"	"<clr:255,208,172><I>Suchmodus aktiviert!"
"[english]npc_floorturret.talkautosearch"	"<clr:255,208,172><I>Search mode activated!"
"npc_floorturret.talksearch"	"<clr:255,208,172><I>Suche!"
"[english]npc_floorturret.talksearch"	"<clr:255,208,172><I>Searching!"
"npc_floorturret.talkretire"	"<clr:255,208,172><I>Zielverlust!"
"[english]npc_floorturret.talkretire"	"<clr:255,208,172><I>Target lost!"
"EnergyBall.AmbientLoop"	" "
"[english]EnergyBall.AmbientLoop"	" "
"portal.tube_suck"	"<sfx><len:10>[Luftstrom]"
"[english]portal.tube_suck"	"<sfx><len:10>[Air Rushing]"
"portalplayer.woosh"	"<sfx><len><clr:255,170,0>[Luftstrom]"
"[english]portalplayer.woosh"	"<sfx><len><clr:255,170,0>[Air Rushing]"
"escape.cake_ride-2"	"<sfx>[Starker Luftzug]"
"[english]escape.cake_ride-2"	"<sfx>[Air Whipping Past]"
"escape.the_surface-3"	"<sfx>[Vogelgesang]"
"[english]escape.the_surface-3"	"<sfx>[Birds Sing]"
"portal.open_blue"	"<sfx><norepeat:5>[Blaues Portal geöffnet]"
"[english]portal.open_blue"	"<sfx><norepeat:5>[Blue Portal Open]"
"Portal.button_down"	"<sfx><norepeat:5>[Taste aktiviert]"
"[english]Portal.button_down"	"<sfx><norepeat:5>[Button Activated]"
"Portal.button_up"	"<sfx><norepeat:5>[Taste deaktiviert]"
"[english]Portal.button_up"	"<sfx><norepeat:5>[Button Deactivated]"
"escape.glados_destruction-6"	"<sfx>[Abflauender Wind]"
"[english]escape.glados_destruction-6"	"<sfx>[Calming Wind]"
"portal.room1_clock"	"<sfx>[Uhrticken]"
"[english]portal.room1_clock"	"<sfx>[Clock Tick]"
"escape.the_surface-2"	"<sfx>[Zerberstende Trümmer]"
"[english]escape.the_surface-2"	"<sfx>[Crashing Debris]"
"escape.the_surface-1"	"<sfx>[Grillenzirpen]"
"[english]escape.the_surface-1"	"<sfx>[Crickets Chirp]"
"PortalPlayer.BonkYelp"	"<sfx><clr:255,170,0>[Zerschmettert]"
"[english]PortalPlayer.BonkYelp"	"<sfx><clr:255,170,0>[Crushed]"
"PortalPlayer.PainYelp"	"<sfx><clr:255,170,0>[Beschädigt]"
"[english]PortalPlayer.PainYelp"	"<sfx><clr:255,170,0>[Damaged]"
"portal.elevator_chime"	"<sfx>[Summen des Aufzugs]"
"[english]portal.elevator_chime"	"<sfx>[Elevator Chime]"
"Portal.elevator_start"	"<sfx>[Anfahren des Aufzugs]"
"[english]Portal.elevator_start"	"<sfx>[Elevator Start]"
"EnergyBall.Impact"	"<sfx><norepeat:10>[Energiekugel schlägt auf]"
"[english]EnergyBall.Impact"	"<sfx><norepeat:10>[Energy Ball Bounce]"
"EnergyBall.Explosion"	"<sfx><norepeat:10>[Energiekugel explodiert]"
"[english]EnergyBall.Explosion"	"<sfx><norepeat:10>[Energy Ball Explosion]"
"EnergyBall.Launch"	"<sfx><norepeat:10>[Energiekugel wird gestartet]"
"[english]EnergyBall.Launch"	"<sfx><norepeat:10>[Energy Ball Launch]"
"escape.glados_destruction-5"	"<sfx>[Energieentladungen]"
"[english]escape.glados_destruction-5"	"<sfx>[Energy Cascades]"
"Portal.moving_pistons"	"<sfx><len:5>[Laufender Motor]"
"[english]Portal.moving_pistons"	"<sfx><len:5>[Engine Running]"
"portalplayer.enterportal"	"<sfx><clr:255,170,0>[Portal betreten]"
"[english]portalplayer.enterportal"	"<sfx><clr:255,170,0>[Enter Portal]"
"portalplayer.exitportal"	"<sfx><clr:255,170,0>[Portal verlassen]"
"[english]portalplayer.exitportal"	"<sfx><clr:255,170,0>[Exit Portal]"
"portal.giant_fan"	"<sfx><len:5>[Ventilator dreht sich]"
"[english]portal.giant_fan"	"<sfx><len:5>[Fan Spinning]"
"portal.fluorescent_light_hum"	"<sfx><len:5>[Neonleuchte summt]"
"[english]portal.fluorescent_light_hum"	"<sfx><len:5>[Fluorescent Light Hum]"
"portal.fluorescent_light_hum2"	"<sfx><len:5>[Neonleuchte summt]"
"[english]portal.fluorescent_light_hum2"	"<sfx><len:5>[Fluorescent Light Hum]"
"escape.glados_destruction-4"	"<sfx>[Schrilles Quietschen]"
"[english]escape.glados_destruction-4"	"<sfx>[High Pitched Squeal]"
"Portal.elevator_ding"	"<sfx>[Aufzugsignal]"
"[english]Portal.elevator_ding"	"<sfx>[Lift Bell]"
"portal.horizontal_lift_move"	"<sfx><norepeat:5>[Aufzug in Bewegung]"
"[english]portal.horizontal_lift_move"	"<sfx><norepeat:5>[Lift Moving]"
"escape.cake_ride-5"	"<sfx>[Klicken]"
"[english]escape.cake_ride-5"	"<sfx>[Lights Click On]"
"escape.cake_ride-4"	"<sfx>[Dumpfes Grollen]"
"[english]escape.cake_ride-4"	"<sfx>[Low Rumble]"
"escape.cake_ride-6"	"<sfx>[Mechanischer Arm]"
"[english]escape.cake_ride-6"	"<sfx>[Mechanical Arm]"
"escape.glados_destruction-2"	"<sfx>[Mechanische Überlastung]"
"[english]escape.glados_destruction-2"	"<sfx>[Mechanical Overload]"
"escape.KLANG"	"<sfx><norepeat:4>[Metallscheppern]"
"[english]escape.KLANG"	"<sfx><norepeat:4>[Metal Clang]"
"Portal.doorclose"	"<sfx><norepeat:1>[Metallscheppern]"
"[english]Portal.doorclose"	"<sfx><norepeat:1>[Metal Clang]"
"portalgun.pedestal_rotate"	"<sfx>[Sockel dreht sich]"
"[english]portalgun.pedestal_rotate"	"<sfx>[Pedestal Rotating]"
"Portal.room1_Radio"	"<sfx><len:10>[Schwungvolle Musik]"
"[english]Portal.room1_Radio"	"<sfx><len:10>[Peppy Music]"
"Portal.giant_piston"	"<sfx><norepeat:5>[Kolben schlägt auf]"
"[english]Portal.giant_piston"	"<sfx><norepeat:5>[Piston Slam]"
"portal.fizzle_invalid_surface"	"<sfx><norepeat:5>[Portal missglückt]"
"[english]portal.fizzle_invalid_surface"	"<sfx><norepeat:5>[Portal Failed]"
"portal.fizzle_moved"	"<sfx><norepeat:5>[Portal verzischt]"
"[english]portal.fizzle_moved"	"<sfx><norepeat:5>[Portal Fizzled]"
"weapon_Portalgun.invalid_surface"	"<sfx><norepeat:4><playerclr:255,176,0:255,255,255>[Portalwaffe hat versagt]"
"[english]weapon_Portalgun.invalid_surface"	"<sfx><norepeat:4><playerclr:255,176,0:255,255,255>[Portalgun Failed]"
"weapon_portalgun.fire_blue"	"<sfx><norepeat:4><playerclr:255,176,0:255,255,255>[Portalwaffe: Primärfeuer]"
"[english]weapon_portalgun.fire_blue"	"<sfx><norepeat:4><playerclr:255,176,0:255,255,255>[Portalgun Primary Fire]"
"weapon_portalgun.fire_blue_npc"	"<sfx><norepeat:5>[Portalwaffe: Primärfeuer]"
"[english]weapon_portalgun.fire_blue_npc"	"<sfx><norepeat:5>[Portalgun Primary Fire]"
"weapon_portalgun.fire_red"	"<sfx><norepeat:4><playerclr:255,176,0:255,255,255>[Portalwaffe: Sekundärfeuer]"
"[english]weapon_portalgun.fire_red"	"<sfx><norepeat:4><playerclr:255,176,0:255,255,255>[Portalgun Secondary Fire]"
"weapon_portalgun.fire_red_npc"	"<sfx><norepeat:5>[Portalwaffe: Sekundärfeuer]"
"[english]weapon_portalgun.fire_red_npc"	"<sfx><norepeat:5>[Portalgun Secondary Fire]"
"weapon_portalgun.powerup"	"<sfx><norepeat:4><playerclr:255,176,0:255,255,255>[Portalwaffe: Upgrade erfolgt]"
"[english]weapon_portalgun.powerup"	"<sfx><norepeat:4><playerclr:255,176,0:255,255,255>[Portalgun Upgraded]"
"escape.cake_ride-1"	"<sfx>[Dampf unter Hochdruck]"
"[english]escape.cake_ride-1"	"<sfx>[Pressurized Steam]"
"escape.cake_ride-3"	"<sfx>[Laufende Kolben]"
"[english]escape.cake_ride-3"	"<sfx>[Pumping Pistons]"
"portal.open_red"	"<sfx><norepeat:5>[Rotes Portal geöffnet]"
"[english]portal.open_red"	"<sfx><norepeat:5>[Red Portal Open]"
"Portal.fire_pit"	"<sfx><len:5>[Tosendes Feuer]"
"[english]Portal.fire_pit"	"<sfx><len:5>[Roaring Fire]"
"npc_floorturret.rocketfire"	"[Raketenstart]"
"[english]npc_floorturret.rocketfire"	"[Rocket Launch]"
"npc_floorturret.lockedbeep"	"[Rakete gesperrt]"
"[english]npc_floorturret.lockedbeep"	"[Rocket Locked]"
"npc_rocketturret.lockingbeep"	"[Rakete wird gesperrt]"
"[english]npc_rocketturret.lockingbeep"	"[Rocket Locking]"
"portalplayer.fallrecover"	"<sfx><clr:255,170,0>[Unsanfte Landung]"
"[english]portalplayer.fallrecover"	"<sfx><clr:255,170,0>[RoughLanding]"
"escape.glados_destruction-1"	"<sfx>[Windzug]"
"[english]escape.glados_destruction-1"	"<sfx>[Rushing Wind]"
"escape.the_surface-4"	"<sfx>[Verklingende Echos]"
"[english]escape.the_surface-4"	"<sfx>[Sounds Echo and Fade]"
"escape.glados_destruction-3"	"<sfx>[Herabstürzende Trümmer]"
"[english]escape.glados_destruction-3"	"<sfx>[Thrashing Debris]"
"portal.room1_ticktock"	"<sfx><norepeat:5>[Tickender Timer]"
"[english]portal.room1_ticktock"	"<sfx><norepeat:5>[Ticking Timer]"
"Portal.stair_clack"	"<sfx><norepeat:2>[Schritte auf Kacheln]"
"[english]Portal.stair_clack"	"<sfx><norepeat:2>[Tile Clack]"
"escape.brain_escaping_alarm_loop"	"<sfx><norepeat:10>[Warnsignal]"
"[english]escape.brain_escaping_alarm_loop"	"<sfx><norepeat:10>[Warning Alarm]"
"Portal.deployingKlaxon"	"<sfx><norepeat:4>[Alarmsirene]"
"[english]Portal.deployingKlaxon"	"<sfx><norepeat:4>[Warning Klaxon]"
"portal.bonus04_2"	"<clr:219,112,147><I>[Schleudereffekte] Hinaus! Hinaus! Hinaus! Hinaus! Hinaus!"
"[english]portal.bonus04_2"	"<clr:219,112,147><I>[Warping Effects] Fling! Fling! Fling! Fling! Fling!"
"escape.disposal_tube_zap"	"<sfx><norepeat:4>[Knall]"
"[english]escape.disposal_tube_zap"	"<sfx><norepeat:4>[Zap]"
"portal.bonus02_2"	"<clr:219,112,147><I>Als ich vorhin sagte, das sei Ihre letzte Chance, war das nicht ganz richtig. Das ist jetzt Ihre letzte Chance. Also hören Sie auf damit!"
"[english]portal.bonus02_2"	"<clr:219,112,147><I>Before, when I told you it was your last chance, that wasn't completely true.  This is your real last chance. Now, STOP what you're doing!"
"portal.bonus05_2"	"<clr:219,112,147><I>Nach den Regeln des Enrichment Centers müssen beide Hände leer sein, bevor Kuchen serviert wird."
"[english]portal.bonus05_2"	"<clr:219,112,147><I>Enrichment Center regulations require both hands to be empty before any cake can be served."
"portal.bonus04_1"	"<clr:219,112,147><I>Bereitmachen zum Rausschleudern. Hinaus in den Raum."
"[english]portal.bonus04_1"	"<clr:219,112,147><I>Get ready to fling yourself. Fling into space."
"portal.bonus01_3"	"<clr:219,112,147><I>Ich weiß, Sie glauben mir nicht, aber alles, was bisher passiert ist, war zu Ihrem Besten."
"[english]portal.bonus01_3"	"<clr:219,112,147><I>I know you don't believe this, but everything that has happened so far was for your benefit."
"portal.bonus06_3"	"<clr:219,112,147><I>Ich habe hier die Pläne, und ich glaube... Ja, genau. Sie gehen in die FALSCHE Richtung!"
"[english]portal.bonus06_3"	"<clr:219,112,147><I>I'm checking some blue prints and I think... yes, right here! You're definitely going the WRONG way!"
"portal.bonus05_3"	"<clr:219,112,147><I>Tja, wir sitzen beide hier fest. Ich kann per Laser einen Strich durch die Mitte des Komplexes ziehen, und dann leben Sie in der einen Hälfte und ich in der anderen."
"[english]portal.bonus05_3"	"<clr:219,112,147><I>Look, we're both stuck in this place. I'll use lasers to inscribe a line down the center of the facility, and one half will be where you live and I'll live in the other half."
"portal.bonus03_2"	"<clr:219,112,147><I>Wichtig ist: Entfernen Sie das Gerät unter keinen Umständen aus dem Testbereich."
"[english]portal.bonus03_2"	"<clr:219,112,147><I>Most importantly under no circumstances should you remove the device from the testing area."
"portal.bonus01_2"	"<clr:219,112,147><I>Es gab wirklich Kuchen."
"[english]portal.bonus01_2"	"<clr:219,112,147><I>There really was a cake."
"portal.bonus03_1"	"<clr:219,112,147><I>Noch einmal die Warnung: Für diesen Test müssen Sie die Prinzipien des prtl-Impulses beherrschen."
"[english]portal.bonus03_1"	"<clr:219,112,147><I>To reiterate our previous warning, this test requires a mastery of the principles of portal momentum."
"portal.bonus02_1"	"<clr:219,112,147><I>Beeindruckend! Aber aufgepasst: Selbstgefälligkeit kann zum Scheitern führen."
"[english]portal.bonus02_1"	"<clr:219,112,147><I>Very Impressive!  Be warned, however, that complacency can result in failure."
"portal.bonus05_1"	"<clr:219,112,147><I>Wir freuen uns über Ihren Erfolg."
"[english]portal.bonus05_1"	"<clr:219,112,147><I>We are pleased with your success."
"portal.bonus05_4"	"<clr:219,112,147><I>Wir brauchen uns nicht umzubringen oder auch nur zu reden, wenn wir nicht wollen."
"[english]portal.bonus05_4"	"<clr:219,112,147><I>We won't have to try to kill each other or even talk if we don't feel like it."
"portal.bonus01_1"	"<clr:219,112,147><I>Gut gemacht. Wie gesagt: Wir freuen uns, dass Sie sich Zeit für unsere Tests nehmen."
"[english]portal.bonus01_1"	"<clr:219,112,147><I>Well done. Remember that we are pleased you could join us for testing."
"portal.bonus06_1"	"<clr:219,112,147><I>Gehen Sie an der nächsten Abzweigung LINKS."
"[english]portal.bonus06_1"	"<clr:219,112,147><I>You need to make a LEFT at the next junction."
"portal.bonus06_2"	"<clr:219,112,147><I>Gehen Sie an der nächsten Abzweigung RECHTS."
"[english]portal.bonus06_2"	"<clr:219,112,147><I>You need to make a RIGHT at the next junction."
"portal.toilet_thank"	"<clr:255,208,172><I>Danke für das Interesse."
"[english]portal.toilet_thank"	"<clr:255,208,172><I>Your business is appreciated."
"#commentary\prtl-Comment000.wav"	"[Erik Wolpaw] Die Erzeugung der KI-Stimme war ein mehrstufiger Prozess. Zunächst haben wir jede Dialogzeile von einem automatischen Text-to-Speech-Programm ausgeben lassen. Im Studio haben wir Ellen McClane, der Schauspielerin, die GLaDOS darstellt, die computergenerierten Sounddateien vorgespielt. Sie hat sie nachgeahmt und in mehreren Aufnahmedurchgängen die Stellen, die in der Computerversion unverständlich waren, quasi ausgebessert. Dies ist beispielsweise eine Zeile, die von Ellen stammt: <INSERT RAW ELLEN LINE>. Nach der Aufnahme haben wir den gesamten Dialog bearbeitet, um ihm einen Computersound zu verpassen. Hier noch einmal dieselbe Zeile, wie sie im Spiel zu hören ist, mit eingeschränkter Tonhöhe, unterdrückter Tonmodulation und erhöhter Formantfrequenz: <INSERT LINE HERE>"
"[english]#commentary\prtl-Comment000.wav"	"[Erik Wolpaw] Creating the AI voice was a multi-step process. First, we ran every line of dialog through an automatic text-to-speech program. In the studio, we cued the actress who plays GLaDOS, Ellen McClane, with the computer-generated sound file. She'd mimic it, and then, over the course of several takes, adjust her performance to clean up any words that were unintelligible in the computer version. For instance, here's a line as Ellen delivered it: <INSERT RAW ELLEN LINE>. Once the recording was done, we processed all of the dialog to give it an extra computery edge. Here's that same line as it appears in the game, with the pitch constrained, pitch modulation suppressed, and the formant moved up: <INSERT LINE HERE>."
"#commentary\prtl-Comment001.wav"	"[Kim Swift] Wir haben die Ebenen nach der Flucht so konzipiert, dass der Spieler flüchtige Einblicke in das Innenleben des Enrichment Center erhält. Dieser spezielle Bereich zeigt einen Teil des Verteilersystems für die Speicherkuben. Dieser Abschnitt des Spiels erhält durch diese kleinen Verzierungen ein ganz anderes Erscheinungsbild als die Testkammern. Das trägt dazu bei, dass sich der Spieler wirklich 'hinter den Kulissen' fühlt."
"[english]#commentary\prtl-Comment001.wav"	"[Kim Swift] We designed the post-escape levels to give players brief glimpses of the inner workings of the Enrichment Center. This particular area exposes part of the Storage Cube Distribution System. These little vignettes help make this section of the game visually distinct from the testing chambers while reinforcing the idea that players are now behind-the-scenes."
"#commentary\prtl-Comment002.wav"	"[Jeep Barnett] Einer der skurrilen Aspekte der Spieleentwicklung ist, dass ein Spieler ohne zwingenden Auslöser nur selten nach oben schaut. In diesem Fall ist eine Leiter ein solcher Auslöser. Die meisten Spieler möchten herausfinden, wohin die Leiter führt - eben nach oben. Die Leiter fällt bei der ersten Berührung in sich zusammen, aber zu dem Zeitpunkt hat sie ihren Zweck bereits erfüllt."
"[english]#commentary\prtl-Comment002.wav"	"[Jeep Barnett] One bizarre fact of game design is that, without some serious prompting, players will rarely look up. In this case, the prompt is a ladder. Most players will investigate where the ladder goes, which is up. The ladder actually falls apart as soon as it's touched, but by then it's served its purpose."
"#commentary\prtl-Comment004.wav"	"[Garret Rickey] In der Testphase fanden wir heraus, dass die Spieler ermüden, wenn wir die komplizierteren, bewusst platzierten Herausforderungen nicht ab und zu durch viel einfachere Aufgaben auflockern, die unter Zeitdruck gelöst werden müssen. Die Kolben erwiesen sich als gute Basis für so eine einfachere Aufgabe. Da sie eine bewegliche Oberfläche haben, konnten wir außerdem ein paar ungewöhnliche Portalübergänge einbauen, z. B. von Decke zu Decke."
"[english]#commentary\prtl-Comment004.wav"	"[Garret Rickey] Through playtesting, we discovered that fatigue set in if we didn't break up the more complicated, deliberately paced puzzles with problems that required the player to perform a much simpler task under time pressure. These pistons proved to be a good foundation for that simpler type of puzzle. Because they feature a moving surface, they also gave us an opportunity to employ some unusual portal transitions, such as ceiling-to-ceiling."
"#commentary\prtl-Comment005.wav"	"[Paul Graham] Bei der Entwicklung stießen wir oft auf irgendein Ebenendesign, das zu einem Bruch im Portalsystem führte. Diese Übergänge von Decke zu Decke waren beispielsweise so ein unerwarteter Grenzfall, dessen Realisierung uns eine Menge Mühe kostete. Wir wollten nicht den leichten Weg gehen und einfach nur das Ebenendesign ändern, um dann wieder mit der bekannten Portaltechnologie fortzufahren. Wir wussten: Sobald das Spiel in freier Wildbahn verfügbar ist, würden benutzerdefinierte Kartenhersteller das System auf eine Weise ausreizen, auf die wir gar nicht gekommen sind. Darum haben wir es so flexibel wie möglich gestaltet."
"[english]#commentary\prtl-Comment005.wav"	"[Paul Graham] During development, we'd often run across some piece of level design that would break the portal system. For instance, this ceiling-to-ceiling transition was an unexpected edge case that ended up requiring a lot of effort to make work. We tried never to take the easy route of simply changing the level design to work with existing portal technology. We knew that once the game was out in the wild, custom map creators would stress the system in ways we hadn't even considered, so we made it as flexible as possible."
"#commentary\prtl-Comment006.wav"	"[Greg Coomer] Für die Ebenen nach der Flucht hatten wir ein wichtiges Designziel: Der Spieler sollte den Eindruck bekommen, ganz unkontrolliert im Bauch der Anlage herumlaufen zu können. Darum haben wir all diese Ecken und Winkel eingebaut, in die man hineinkriechen oder durch die man Portale hindurch platzieren kann. Die Lichtgestaltung war dabei ziemlich knifflig. Einerseits mussten die Bereiche hell genug für die Navigation sein, andererseits aber so schummrig, dass der Eindruck entsteht, man befinde sich in einem düsteren, stillgelegten Teil des Gebäudes."
"[english]#commentary\prtl-Comment006.wav"	"[Greg Coomer] An important design goal of these post-escape levels was to give players the sense that they were running wild inside the guts of the facility. With that in mind, we added plenty of nooks and crannies for players to crawl into or place portals through. This ended up being a tricky lighting challenge, as the areas needed to be bright enough to navigate while still being dim enough to feel like obscure, disused sections of the building."
"#commentary\prtl-Comment007.wav"	"[Bill Van Buren] Diese Raketenwächter haben ursprünglich mit Lasern gefeuert. Als dann die Zerstörung von Glas ins Spiel kam, sind wir von Lasern auf Raketen umgestiegen, ganz einfach weil Glas, das in einer riesigen Raketenexplosion in tausend Scherben zerspringt, viel eindrucksvoller ist als Glas, das langsam von einem Laser zerschmolzen wird. Ursprünglich haben die Wächter auch gesprochen, genau wie die Geschütztürme. Aber da der Spieler die Raketen häufig ablenkt, während er dem Turm den Rücken zudreht, brauchten wir einen klar erkennbaren Geräuschhinweis ohne Überlagerung. Die Stimme war für den Ablenkungsmechanismus einfach zu laut."
"[english]#commentary\prtl-Comment007.wav"	"[Bill Van Buren] These rocket sentries originally fired lasers. We switched from lasers to rockets after we introduced the glass-breaking mechanic, mainly because glass shattering in a massive rocket explosion turned out to be a lot more satisfying than glass just slowly being melted by a laser. Originally, they also spoke, just like the bullet turrets.  Because players often redirect the rockets with their backs to the turret, however, a distinct, uncluttered sound cue was required. The voice simply added too much noise to the rocket redirect mechanic."
"#commentary\prtl-Comment008.wav"	"[Realm Lovejoy] Das Zerbrechen dieser Röhre gibt dem Spieler die Chance, seine neu erworbenen Fähigkeiten, Raketen abzulenken und Glas zu zerbrechen, in einem etwas anderen Zusammenhang auszuprobieren. Dadurch festigt sich der Lerneffekt."
"[english]#commentary\prtl-Comment008.wav"	"[Realm Lovejoy] Breaking this tube gives players a chance to test out their newly trained rocket-redirecting and glass-breaking skills in a slightly different context, which helps cement the training."
"#commentary\prtl-Comment009.wav"	"[Scott Dalton] Gegen Ende des Spiels erhöht sich der Anteil an Hindernissen, die unter Zeitdruck zu überwinden sind, z. B. dieser Hinterhalt mit den Geschütztürmen. Der Spieler erhält dadurch den Eindruck, dass der Höhepunkt der Auseinandersetzung näher rückt."
"[english]#commentary\prtl-Comment009.wav"	"[Scott Dalton] As the end of the game draws closer, we increase the ratio of time-pressured puzzles, like this turret ambush, to give players the sense that they're approaching a climactic encounter."
"#commentary\prtl-Comment010.wav"	"[Randy Lundeen] Am Anfang waren diese Laufstege nur Dekoration, aber die Testspieler haben durchweg gedacht, sie seien irgendwie wichtig, und haben deswegen viel Zeit darauf verwendet, sie zu erreichen. Wir wollten der Tatsache nicht im Wege stehen, dass die Leute den Wunsch haben, sich auf Laufstegen fortzubewegen. Deshalb haben wir die Bereiche umgestaltet, sodass die Laufstege nicht nur leicht zugänglich, sondern für den Fortgang sogar erforderlich sind."
"[english]#commentary\prtl-Comment010.wav"	"[Randy Lundeen] Originally these catwalks were decorative, but playtesters consistently thought they were significant and often spent a lot of time trying to reach them. We didn't want to stand between people and their desire to walk on the catwalks, so we redesigned the area to make catwalks not only accessible but also necessary to proceed."
"#commentary\prtl-Comment012.wav"	"[Jeep Barnett] Dieser massive Hinterhalt mit den Geschütztürmen war anfänglich noch viel stärker. Da fielen Türme von der Decke oder tauchten in Luken auf, die sich plötzlich öffneten. Eine ganze Zeit lang war das sogar der kämpferische Höhepunkt des Spiels. In der Testphase ergab sich jedoch, dass diese reinen Kampfszenen nicht zu den wenigen vorangegangenen Trainingsstunden der Spieler passten. In mehreren Durchgängen haben wir die Kampfszene abgeschwächt. Jetzt geht es in dem Raum eher darum, mit dem Portal-Impuls große Entfernungen zurückzulegen, eine Fähigkeit, die sich die Testspieler wirklich gerne zunutze machten. Das ist auch der wichtigste Aspekt der Szene, die letztendlich zur Entscheidungsschlacht wurde."
"[english]#commentary\prtl-Comment012.wav"	"[Jeep Barnett] This massive turret ambush was originally a lot more massive, with turrets that dropped from the ceiling and popped out of surprise hatches. In fact, for a while, it was the game's climactic battle.  Through playtesting, we learned that this type of pure combat experience, didn't really fit with the preceding few hours of player training.  Over several iterations, we toned down the combat and made the room more about using portal momentum to fling yourself great distances, a skill that playtesters really enjoyed using and that's a key component of what eventually became our final battle."
"#commentary\prtl-Comment013.wav"	"[Jeremy Bennett] GLaDOS, das schurkische Betriebssystem, auf dem Aperture Science jetzt läuft, hat eine ganze Reihe von Designschritten durchlaufen. Zu den früheren Versionen gehörten ein frei fließendes Gehirn, ein wuchtiger, spinnenartiger Mechanismus und eine auf den Kopf gestellte Version von Botticellis 'Geburt der Venus' aus Roboterteilen und Draht. Schließlich entstand ein riesiges mechanisches Gebilde, aus dem eine zierliche, roboterartige Figur baumelt. Damit werden sowohl die rohe Kraft als auch die Weiblichkeit von GLaDOS gut verkörpert."
"[english]#commentary\prtl-Comment013.wav"	"[Jeremy Bennett] GLaDOS, the rogue disk operating system that now runs Aperture Science, went through a bunch of design iterations. Earlier versions included a floating brain, a sprawling, spidery mechanism, and an upside-down version of Botticelli's Rise of Venus built out of robot parts and wire. Evenutally, we settled on a huge mechanical device with a delicate robotic figure dangling out of it, which successfully conveys both GLaDOS's raw power and her femininity."
"#commentary\prtl-Comment014.wav"	"[Erik Wolpaw] Hinter dem roten Telefon steht folgende Geschichte: Als GLaDOS entwickelt wurde, sollte jemand neben dem Telefon sitzen und Hilfe anfordern, sobald die KI empfindungsfähig und gottähnlich zu werden drohte. Zu dem Zeitpunkt, an dem das eigentliche Spiel stattfindet, ist offensichtlich, dass der Plan von Aperture Science mit dem roten Telefon nicht so 100%ig funktioniert hat."
"[english]#commentary\prtl-Comment014.wav"	"[Erik Wolpaw] The fiction behind this red phone is that, while GLaDOS was being developed, it was somebody's job to sit by it, and, if it ever looked like the AI was becoming sentient and godlike, that person would pick up the phone and call somebody to come help. At the point in time where the actual game takes place, it's become obvious that the Aperture Science Red Phone plan didn't 100% work out."
"#commentary\prtl-Comment015.wav"	"[Kim Swift] Von Narbacular Drop, dem Studentenprojekt, aus dem sich Portal entwickelt hat, wussten wir eines: Anfänger dachten oft, die Portale würden sie in andere Raumgefüge oder sogar in andere Dimensionen führen. Um dieser Vorstellung entgegenzuwirken, starten die Spieler in einem visuell einprägsamen Raum mit leicht wieder zu erkennenden Objekten. Wenn sie dann also das erste Mal ein Portal durchqueren, haben sie einen klaren Referenzpunkt, der ihnen deutlich macht, dass sie sich grundsätzlich immer noch am selben Ort befinden. Auch das Radio, das eine Instrumentalversion von 'Still Alive' spielt, trägt durch die akustische Kontinuität zu diesem Eindruck bei."
"[english]#commentary\prtl-Comment015.wav"	"[Kim Swift] One of the things we learned from Narbacular Drop, our student project that became Portal, was that beginning players often thought portals took them into other spaces or even other dimensions. To help fight that notion, we start players in a visually unique room with memorable objects, so that when they walk through a portal for the first time, they have a clear point of reference, which communicates the idea that they're still in the same basic location. For instance, the radio, which is playing an instrumental version of 'Still Alive,' helps as well by providing some audio continuity"
"#commentary\prtl-Comment016.wav"	"[Robin Walker] Portal ist im Grunde ein ausgedehntes Spielertraining. Über weite Strecken werden zunächst viele verschiedene Werkzeuge für den Fortgang des Spiels eingeführt, die dann in immer schwierigeren Herausforderungen geschichtet werden. Die Schichtung beginnt an dem Punkt, an dem der Schalter-/Box-Mechanismus eingeübt wird, also bevor das kompliziertere Portalkonzept eingeführt wird."
