"lang"
{
"Language"	"danish"
"escape.the_surface-3"	"<sfx>[Fugle, der synger]"
"[english]escape.the_surface-3"	"<sfx>[Birds Sing]"
"portal.open_blue"	"<sfx><norepeat:5>[Den blå portal er åben]"
"[english]portal.open_blue"	"<sfx><norepeat:5>[Blue Portal Open]"
"Portal.button_down"	"<sfx><norepeat:5>[Knappen er aktiveret]"
"[english]Portal.button_down"	"<sfx><norepeat:5>[Button Activated]"
"Portal.button_up"	"<sfx><norepeat:5>[Knappen er deaktiveret]"
"[english]Portal.button_up"	"<sfx><norepeat:5>[Button Deactivated]"
"escape.glados_destruction-6"	"<sfx>[Vind, der tager af]"
"[english]escape.glados_destruction-6"	"<sfx>[Calming Wind]"
"portal.room1_clock"	"<sfx>[Ur, som tikker]"
"[english]portal.room1_clock"	"<sfx>[Clock Tick]"
"escape.the_surface-2"	"<sfx>[Betonbrokker og metal, som smadres]"
"[english]escape.the_surface-2"	"<sfx>[Crashing Debris]"
"escape.the_surface-1"	"<sfx>[Fårekyllinger, der synger]"
"[english]escape.the_surface-1"	"<sfx>[Crickets Chirp]"
"PortalPlayer.BonkYelp"	"<sfx><clr:255,170,0>[Knust]"
"[english]PortalPlayer.BonkYelp"	"<sfx><clr:255,170,0>[Crushed]"
"PortalPlayer.PainYelp"	"<sfx><clr:255,170,0>[Skadet]"
"[english]PortalPlayer.PainYelp"	"<sfx><clr:255,170,0>[Damaged]"
"portal.elevator_chime"	"<sfx>[Elevatorklokke]"
"[english]portal.elevator_chime"	"<sfx>[Elevator Chime]"
"Portal.elevator_start"	"<sfx>[Elevatorstart]"
"[english]Portal.elevator_start"	"<sfx>[Elevator Start]"
"EnergyBall.Impact"	"<sfx><norepeat:10>[Energibold hopper]"
"[english]EnergyBall.Impact"	"<sfx><norepeat:10>[Energy Ball Bounce]"
"EnergyBall.Explosion"	"<sfx><norepeat:10>[Energibold eksploderer]"
"[english]EnergyBall.Explosion"	"<sfx><norepeat:10>[Energy Ball Explosion]"
"EnergyBall.Launch"	"<sfx><norepeat:10>[Energibold kastes]"
"[english]EnergyBall.Launch"	"<sfx><norepeat:10>[Energy Ball Launch]"
"escape.glados_destruction-5"	"<sfx>[Energikaskader]"
"[english]escape.glados_destruction-5"	"<sfx>[Energy Cascades]"
"Portal.moving_pistons"	"<sfx><len:5>[Motor, der kører]"
"[english]Portal.moving_pistons"	"<sfx><len:5>[Engine Running]"
"portalplayer.enterportal"	"<sfx><clr:255,170,0>[Ind i portalen]"
"[english]portalplayer.enterportal"	"<sfx><clr:255,170,0>[Enter Portal]"
"portalplayer.exitportal"	"<sfx><clr:255,170,0>[Ud af portalen]"
"[english]portalplayer.exitportal"	"<sfx><clr:255,170,0>[Exit Portal]"
"portal.giant_fan"	"<sfx><len:5>[Ventilator, der kører]"
"[english]portal.giant_fan"	"<sfx><len:5>[Fan Spinning]"
"portal.fluorescent_light_hum"	"<sfx><len:5>[Summen fra lysstofrør]"
"[english]portal.fluorescent_light_hum"	"<sfx><len:5>[Fluorescent Light Hum]"
"portal.fluorescent_light_hum2"	"<sfx><len:5>[Summen fra lysstofrør]"
"[english]portal.fluorescent_light_hum2"	"<sfx><len:5>[Fluorescent Light Hum]"
"escape.glados_destruction-4"	"<sfx>[Skingert skrig]"
"[english]escape.glados_destruction-4"	"<sfx>[High Pitched Squeal]"
"Portal.elevator_ding"	"<sfx>[Elevatorklokke]"
"[english]Portal.elevator_ding"	"<sfx>[Lift Bell]"
"portal.horizontal_lift_move"	"<sfx><norepeat:5>[Elevator, som kører]"
"[english]portal.horizontal_lift_move"	"<sfx><norepeat:5>[Lift Moving]"
"escape.cake_ride-5"	"<sfx>[Klik, da lyset tændes]"
"[english]escape.cake_ride-5"	"<sfx>[Lights Click On]"
"escape.cake_ride-4"	"<sfx>[Lav rumlen]"
"[english]escape.cake_ride-4"	"<sfx>[Low Rumble]"
"escape.cake_ride-6"	"<sfx>[Mekanisk arm]"
"[english]escape.cake_ride-6"	"<sfx>[Mechanical Arm]"
"escape.glados_destruction-2"	"<sfx>[Mekanisk overbelastning]"
"[english]escape.glados_destruction-2"	"<sfx>[Mechanical Overload]"
"escape.KLANG"	"<sfx><norepeat:4>[Metalklang]"
"[english]escape.KLANG"	"<sfx><norepeat:4>[Metal Clang]"
"Portal.doorclose"	"<sfx><norepeat:1>[Metalklang]"
"[english]Portal.doorclose"	"<sfx><norepeat:1>[Metal Clang]"
"portalgun.pedestal_rotate"	"<sfx>[Sokkel, som roterer]"
"[english]portalgun.pedestal_rotate"	"<sfx>[Pedestal Rotating]"
"Portal.room1_Radio"	"<sfx><len:10>[Livlig musik]"
"[english]Portal.room1_Radio"	"<sfx><len:10>[Peppy Music]"
"Portal.giant_piston"	"<sfx><norepeat:5>[Stempel, som smækker]"
"[english]Portal.giant_piston"	"<sfx><norepeat:5>[Piston Slam]"
"portal.fizzle_invalid_surface"	"<sfx><norepeat:5>[Portalen mislykkedes]"
"[english]portal.fizzle_invalid_surface"	"<sfx><norepeat:5>[Portal Failed]"
"portal.fizzle_moved"	"<sfx><norepeat:5>[Portalen blev ødelagt]"
"[english]portal.fizzle_moved"	"<sfx><norepeat:5>[Portal Fizzled]"
"weapon_Portalgun.invalid_surface"	"<sfx><norepeat:4><playerclr:255,176,0:255,255,255>[Portalpistolen svigtede]"
"[english]weapon_Portalgun.invalid_surface"	"<sfx><norepeat:4><playerclr:255,176,0:255,255,255>[Portalgun Failed]"
"weapon_portalgun.fire_blue"	"<sfx><norepeat:4><playerclr:255,176,0:255,255,255>[Portalpistol – primær affyring]"
"[english]weapon_portalgun.fire_blue"	"<sfx><norepeat:4><playerclr:255,176,0:255,255,255>[Portalgun Primary Fire]"
"weapon_portalgun.fire_blue_npc"	"<sfx><norepeat:5>[Portalpistol – primær affyring]"
"[english]weapon_portalgun.fire_blue_npc"	"<sfx><norepeat:5>[Portalgun Primary Fire]"
"weapon_portalgun.fire_red"	"<sfx><norepeat:4><playerclr:255,176,0:255,255,255>[Portalpistol – sekundær affyring]"
"[english]weapon_portalgun.fire_red"	"<sfx><norepeat:4><playerclr:255,176,0:255,255,255>[Portalgun Secondary Fire]"
"weapon_portalgun.fire_red_npc"	"<sfx><norepeat:5>[Portalpistol – sekundær affyring]"
"[english]weapon_portalgun.fire_red_npc"	"<sfx><norepeat:5>[Portalgun Secondary Fire]"
"weapon_portalgun.powerup"	"<sfx><norepeat:4><playerclr:255,176,0:255,255,255>[Portalpistolen er opgraderet]"
"[english]weapon_portalgun.powerup"	"<sfx><norepeat:4><playerclr:255,176,0:255,255,255>[Portalgun Upgraded]"
"escape.cake_ride-1"	"<sfx>[Damp under tryk]"
"[english]escape.cake_ride-1"	"<sfx>[Pressurized Steam]"
"escape.cake_ride-3"	"<sfx>[Pumpende stempler]"
"[english]escape.cake_ride-3"	"<sfx>[Pumping Pistons]"
"portal.open_red"	"<sfx><norepeat:5>[Den røde portal er åben]"
"[english]portal.open_red"	"<sfx><norepeat:5>[Red Portal Open]"
"Portal.fire_pit"	"<sfx><len:5>[Buldrende ild]"
"[english]Portal.fire_pit"	"<sfx><len:5>[Roaring Fire]"
"npc_floorturret.rocketfire"	"[Raketaffyring]"
"[english]npc_floorturret.rocketfire"	"[Rocket Launch]"
"npc_floorturret.lockedbeep"	"[Raket låst]"
"[english]npc_floorturret.lockedbeep"	"[Rocket Locked]"
"npc_rocketturret.lockingbeep"	"[Raket låses]"
"[english]npc_rocketturret.lockingbeep"	"[Rocket Locking]"
"portalplayer.fallrecover"	"<sfx><clr:255,170,0>[Hård landing]"
"[english]portalplayer.fallrecover"	"<sfx><clr:255,170,0>[RoughLanding]"
"escape.glados_destruction-1"	"<sfx>[Susende vind]"
"[english]escape.glados_destruction-1"	"<sfx>[Rushing Wind]"
"escape.the_surface-4"	"<sfx>[Lyde, der giver ekko og dør hen]"
"[english]escape.the_surface-4"	"<sfx>[Sounds Echo and Fade]"
"escape.glados_destruction-3"	"<sfx>[Betonbrokker og metal, som slås i stykker]"
"[english]escape.glados_destruction-3"	"<sfx>[Thrashing Debris]"
"portal.room1_ticktock"	"<sfx><norepeat:5>[Stopur, som tikker]"
"[english]portal.room1_ticktock"	"<sfx><norepeat:5>[Ticking Timer]"
"Portal.stair_clack"	"<sfx><norepeat:2>[Smæld mod flise]"
"[english]Portal.stair_clack"	"<sfx><norepeat:2>[Tile Clack]"
"escape.brain_escaping_alarm_loop"	"<sfx><norepeat:10>[Advarselslyd – alarm]"
"[english]escape.brain_escaping_alarm_loop"	"<sfx><norepeat:10>[Warning Alarm]"
"Portal.deployingKlaxon"	"<sfx><norepeat:4>[Advarselslyd – horn]"
"[english]Portal.deployingKlaxon"	"<sfx><norepeat:4>[Warning Klaxon]"
"portal.bonus04_2"	"<clr:219,112,147><I>[Objekter, der suser gennem en stor portal] Noget suser hurtigt gennem luften! Noget suser hurtigt gennem luften! Noget suser hurtigt gennem luften! Noget suser hurtigt gennem luften! Noget suser hurtigt gennem luften!"
"[english]portal.bonus04_2"	"<clr:219,112,147><I>[Warping Effects] Fling! Fling! Fling! Fling! Fling!"
"escape.disposal_tube_zap"	"<sfx><norepeat:4>[Elektrisk stød]"
"[english]escape.disposal_tube_zap"	"<sfx><norepeat:4>[Zap]"
"portal.bonus02_2"	"<clr:219,112,147><I>Før, da jeg fortalte dig, at dette var din sidste chance – det passede ikke helt. Dette er din sidste chance. Så STOP det, du er ved!"
"[english]portal.bonus02_2"	"<clr:219,112,147><I>Before, when I told you it was your last chance, that wasn't completely true.  This is your real last chance. Now, STOP what you're doing!"
"portal.bonus05_2"	"<clr:219,112,147><I>Enrichment Center-forskrifter kræver, at begge hænder er tomme, før du kan få serveret kage."
"[english]portal.bonus05_2"	"<clr:219,112,147><I>Enrichment Center regulations require both hands to be empty before any cake can be served."
"portal.bonus04_1"	"<clr:219,112,147><I>Gør klar til at smide dig selv. Smide dig selv ud i rummet."
"[english]portal.bonus04_1"	"<clr:219,112,147><I>Get ready to fling yourself. Fling into space."
"portal.bonus01_3"	"<clr:219,112,147><I>Du tror mig sikkert ikke, men alt hvad der er sket indtil nu, har været til din fordel."
"[english]portal.bonus01_3"	"<clr:219,112,147><I>I know you don't believe this, but everything that has happened so far was for your benefit."
"portal.bonus06_3"	"<clr:219,112,147><I>Jeg tjekker lige et par udskrifter, og jeg tror... Ja, lige her! Du går helt sikkert den FORKERTE vej!"
"[english]portal.bonus06_3"	"<clr:219,112,147><I>I'm checking some blue prints and I think... yes, right here! You're definitely going the WRONG way!"
"portal.bonus05_3"	"<clr:219,112,147><I>Hør her, vi hænger begge fast her. Jeg vil bruge lasere til at indgravere en linje i midten af anlægget, og den ene halvdel tilhører dig og den anden mig."
"[english]portal.bonus05_3"	"<clr:219,112,147><I>Look, we're both stuck in this place. I'll use lasers to inscribe a line down the center of the facility, and one half will be where you live and I'll live in the other half."
"portal.bonus03_2"	"<clr:219,112,147><I>Mest vigtigt! Du må under ingen omstændigheder fjerne enheden fra testområdet."
"[english]portal.bonus03_2"	"<clr:219,112,147><I>Most importantly under no circumstances should you remove the device from the testing area."
"portal.bonus01_2"	"<clr:219,112,147><I>Der var faktisk kage."
"[english]portal.bonus01_2"	"<clr:219,112,147><I>There really was a cake."
"portal.bonus03_1"	"<clr:219,112,147><I>Vi gentager vores advarsel fra før: Denne test kræver, at man behersker principperne ved portalmomentum."
"[english]portal.bonus03_1"	"<clr:219,112,147><I>To reiterate our previous warning, this test requires a mastery of the principles of portal momentum."
"portal.bonus02_1"	"<clr:219,112,147><I>Imponerende! Du bør imidlertid tage dig i agt: For megen efterladenhed kan resultere i en fiasko."
"[english]portal.bonus02_1"	"<clr:219,112,147><I>Very Impressive!  Be warned, however, that complacency can result in failure."
"portal.bonus05_1"	"<clr:219,112,147><I>Vi er godt tilfredse med dine resultater."
"[english]portal.bonus05_1"	"<clr:219,112,147><I>We are pleased with your success."
"portal.bonus05_4"	"<clr:219,112,147><I>Vi behøver ikke at dræbe hinanden eller snakke sammen, hvis ikke vi har lyst."
"[english]portal.bonus05_4"	"<clr:219,112,147><I>We won't have to try to kill each other or even talk if we don't feel like it."
"portal.bonus01_1"	"<clr:219,112,147><I>Godt gjort. Husk på, at vi sætter pris på, at du kunne være med til testen."
"[english]portal.bonus01_1"	"<clr:219,112,147><I>Well done. Remember that we are pleased you could join us for testing."
"portal.bonus06_1"	"<clr:219,112,147><I>Du skal dreje til VENSTRE ved næste vejkryds."
"[english]portal.bonus06_1"	"<clr:219,112,147><I>You need to make a LEFT at the next junction."
"portal.bonus06_2"	"<clr:219,112,147><I>Du skal dreje til HØJRE ved næste vejkryds."
"[english]portal.bonus06_2"	"<clr:219,112,147><I>You need to make a RIGHT at the next junction."
"portal.toilet_thank"	"<clr:255,208,172><I>Tak for besøget!"
"[english]portal.toilet_thank"	"<clr:255,208,172><I>Your business is appreciated."
"#commentary\prtl-Comment000.wav"	"[Erik Wolpaw] At skabe stemmen for den kunstige intelligens var en proces på flere trin. Først kørte vi alle replikker gennem et automatisk tekst-til-tale-program. I studiet brugte den skuespiller, som spiller GLaDOS (Ellen McLain), den computergenererede lydfil. Først efterlignede hun den, og under de næste mange optagelser justerede hun så sin udtale for at gøre de ord, som ikke var genkendelige i computerversionen, forståelige. Her er linjen f.eks., som Ellen læste den op:<INSERT RAW ELLEN LINE>. Da optagelsen var færdig, behandlede vi alle replikkerne for at få dem til at lyde endnu mere computeragtige. Her er den samme replik, som den er i spillet, med tonehøjden begrænset, tonemodulationen dæmpet, og formanten skruet op:<INSERT LINE HERE>."
"[english]#commentary\prtl-Comment000.wav"	"[Erik Wolpaw] Creating the AI voice was a multi-step process. First, we ran every line of dialog through an automatic text-to-speech program. In the studio, we cued the actress who plays GLaDOS, Ellen McClane, with the computer-generated sound file. She'd mimic it, and then, over the course of several takes, adjust her performance to clean up any words that were unintelligible in the computer version. For instance, here's a line as Ellen delivered it: <INSERT RAW ELLEN LINE>. Once the recording was done, we processed all of the dialog to give it an extra computery edge. Here's that same line as it appears in the game, with the pitch constrained, pitch modulation suppressed, and the formant moved up: <INSERT LINE HERE>."
"#commentary\prtl-Comment001.wav"	"[Kim Swift] Vi designede spillerunderne efter flugten med henblik på at give spillerne nogle korte glimt af de inderste aktiviteter i Enrichment Center. I dette område afdækkes en del af distributionssystemet til lagerkuberne. Disse små detaljer er med til at gøre denne del af spillet visuelt forskellig fra testkamrene, samtidig med at ideen om, at spillerne nu befinder sig bag kulisserne, forstærkes."
"[english]#commentary\prtl-Comment001.wav"	"[Kim Swift] We designed the post-escape levels to give players brief glimpses of the inner workings of the Enrichment Center. This particular area exposes part of the Storage Cube Distribution System. These little vignettes help make this section of the game visually distinct from the testing chambers while reinforcing the idea that players are now behind-the-scenes."
"#commentary\prtl-Comment002.wav"	"[Jeep Barnett] I forbindelse med spildesign er det mærkeligt nok sådan, at spillere sjældent ser op, medmindre de med vilje gives anledning til det. I dette tilfælde er anledningen en stige. De fleste spillere vil undersøge, hvor stien fører hen, hvilket jo er op. Stigen falder faktisk sammen, så snart man rører ved den, men på det tidspunkt har den opfyldt sit formål."
"[english]#commentary\prtl-Comment002.wav"	"[Jeep Barnett] One bizarre fact of game design is that, without some serious prompting, players will rarely look up. In this case, the prompt is a ladder. Most players will investigate where the ladder goes, which is up. The ladder actually falls apart as soon as it's touched, but by then it's served its purpose."
"#commentary\prtl-Comment004.wav"	"[Garret Rickey] Under test af spillet viste det sig, at spillerne blev trætte, hvis vi ikke delte de mere komplicerede opgaver, der med vilje er hektiske, op i mindre bidder. Det gjorde vi ved at indarbejde problemer, der kræver, at spillerne udfører en meget mere enkel opgave under tidspres. Stemplerne viste sig at være et godt grundlag for denne type mere enkle opgaver. Fordi de bevæger sig, havde vi mulighed for at bruge nogle ualmindelige portalovergange, f.eks. fra loft til loft."
"[english]#commentary\prtl-Comment004.wav"	"[Garret Rickey] Through playtesting, we discovered that fatigue set in if we didn't break up the more complicated, deliberately paced puzzles with problems that required the player to perform a much simpler task under time pressure. These pistons proved to be a good foundation for that simpler type of puzzle. Because they feature a moving surface, they also gave us an opportunity to employ some unusual portal transitions, such as ceiling-to-ceiling."
"#commentary\prtl-Comment005.wav"	"[Paul Graham] Under udviklingen af spillet skete det ofte, at et design af en spillerunde ikke fungerede sammen med portalsystemet. Det var f.eks. tilfældet med denne overgang fra loft til loft, som endte med at kræve en stor indsats for at få den til at virke. Vi gjorde vores bedste for aldrig at vælge den nemme udvej og ændre designet af spillerunderne, så de fungerede sammen med den eksisterende portalteknologi. Vi var klar over, at så snart spillet var udgivet, ville systemet blive belastet på måder, vi overhovedet ikke havde tænkt over, når spillerne oprettede deres egne spillerunder. Derfor gjorde vi det så fleksibelt som muligt."
"[english]#commentary\prtl-Comment005.wav"	"[Paul Graham] During development, we'd often run across some piece of level design that would break the portal system. For instance, this ceiling-to-ceiling transition was an unexpected edge case that ended up requiring a lot of effort to make work. We tried never to take the easy route of simply changing the level design to work with existing portal technology. We knew that once the game was out in the wild, custom map creators would stress the system in ways we hadn't even considered, so we made it as flexible as possible."
"#commentary\prtl-Comment006.wav"	"[Greg Coomer] Et af hovedmålene med designet af spillerunderne efter flugten var at give spillerne en fornemmelse af, at de løb frit rundt i hjertet af anlægget. Derfor tilføjede vi masser af krinkelkroge, som spillerne kunne kravle ind i eller oprette portaler gennem. Det viste sig at være lidt af en udfordring mht. til belysningen, da disse områder skulle være lyse nok til, at man kunne finde rundt, men mørke nok til, at det føltes som om, man befandt sig i ukendte og ubrugte dele af bygningen."
"[english]#commentary\prtl-Comment006.wav"	"[Greg Coomer] An important design goal of these post-escape levels was to give players the sense that they were running wild inside the guts of the facility. With that in mind, we added plenty of nooks and crannies for players to crawl into or place portals through. This ended up being a tricky lighting challenge, as the areas needed to be bright enough to navigate while still being dim enough to feel like obscure, disused sections of the building."
"#commentary\prtl-Comment007.wav"	"[Bill Van Buren] Raketvagterne affyrede oprindeligt laserstråler. Vi skiftede fra laserstråler til raketter, da vi indførte mekanismen til at smadre glas. Det skyldtes især, at det er meget sjovere at smadre glas med en kæmpe raketeksplosion, end at se det langsomt blive smeltet af en laser. Til at starte med talte de også – ligesom rakettårnene. Da spillerne imidlertid ofte omdirigerer raketterne med ryggen til tårnet, skulle lyden være klar og skarp. Sammen med mekanismen til omdirigering af raketter udgjorde stemmen simpelthen for megen støj."
"[english]#commentary\prtl-Comment007.wav"	"[Bill Van Buren] These rocket sentries originally fired lasers. We switched from lasers to rockets after we introduced the glass-breaking mechanic, mainly because glass shattering in a massive rocket explosion turned out to be a lot more satisfying than glass just slowly being melted by a laser. Originally, they also spoke, just like the bullet turrets.  Because players often redirect the rockets with their backs to the turret, however, a distinct, uncluttered sound cue was required. The voice simply added too much noise to the rocket redirect mechanic."
"#commentary\prtl-Comment008.wav"	"[Realm Lovejoy] Ved at ødelægge dette rør, får spillerne en chance for at afprøve de færdigheder til at omdirigere raketter og ødelægge glas, som de lige har lært, i lidt anderledes omgivelser, hvilket sikrer, at disse færdigheder sidder bedre fast."
"[english]#commentary\prtl-Comment008.wav"	"[Realm Lovejoy] Breaking this tube gives players a chance to test out their newly trained rocket-redirecting and glass-breaking skills in a slightly different context, which helps cement the training."
"#commentary\prtl-Comment009.wav"	"[Scott Dalton] Mod slutningen af spillet øgede vi antallet af opgaver under tidspres for at give spillerne en fornemmelse af, at de nærmer sig det ultimative sammenstød. Det er f.eks. tilfældet med dette tårnbagholdsangreb."
"[english]#commentary\prtl-Comment009.wav"	"[Scott Dalton] As the end of the game draws closer, we increase the ratio of time-pressured puzzles, like this turret ambush, to give players the sense that they're approaching a climactic encounter."
"#commentary\prtl-Comment010.wav"	"[Randy Lundeen] Oprindeligt var disse gangbroer bare til dekoration, men de spillere, som testede spillet, troede, at de var betydningsfulde og brugte ofte lang tid på at prøve at nå dem. Vi ville gerne opfylde spillernes ønske om at gå på gangbroerne, så vi omdesignede området, så gangbroerne ikke blot kunne nås, men så det også var nødvendigt at nå dem for at kunne fortsætte."
"[english]#commentary\prtl-Comment010.wav"	"[Randy Lundeen] Originally these catwalks were decorative, but playtesters consistently thought they were significant and often spent a lot of time trying to reach them. We didn't want to stand between people and their desire to walk on the catwalks, so we redesigned the area to make catwalks not only accessible but also necessary to proceed."
"#commentary\prtl-Comment012.wav"	"[Jeep Barnett] Det store tårnbagholdsangreb var oprindeligt endnu større, med tårne, som faldt ned fra loftet og kom ud af skjulte luger. På et tidspunkt var det faktisk spillets ultimative kamp. Under testningen af spillet fandt vi dog ud af, at denne type direkte kampoplevelse ikke rigtig passede til de foregående timers træning. Via adskillige omdesign nedtonede vi selve kampen og indrettede lokalet, så man i højere grad skulle brug portalmomentum til at kaste sig over store afstande, hvilket var noget de spillere, som testede spillet, godt kunne lide, og som blev et væsentligt aspekt af det, som til sidst blev det endelige slag."
"[english]#commentary\prtl-Comment012.wav"	"[Jeep Barnett] This massive turret ambush was originally a lot more massive, with turrets that dropped from the ceiling and popped out of surprise hatches. In fact, for a while, it was the game's climactic battle.  Through playtesting, we learned that this type of pure combat experience, didn't really fit with the preceding few hours of player training.  Over several iterations, we toned down the combat and made the room more about using portal momentum to fling yourself great distances, a skill that playtesters really enjoyed using and that's a key component of what eventually became our final battle."
"#commentary\prtl-Comment013.wav"	"[Jeremy Bennett] GLaDOS, det drilske operativsystem, som nu styrer Aperture Science, blev omdesignet mange gange. Blandt de tidligere versioner var en svævende hjerne, en edderkoppeagtig mekanisme og en omvendt version af Botticellis Venus-maleri, som var bygget af robotdele og ståltråd. Til sidst valgte vi en kæmpe mekanisk enhed, hvorfra der dingler en skrøbelig robot, hvilket både illustrerer GLaDOS' enorme kraft og det, at hun er feminin."
"[english]#commentary\prtl-Comment013.wav"	"[Jeremy Bennett] GLaDOS, the rogue disk operating system that now runs Aperture Science, went through a bunch of design iterations. Earlier versions included a floating brain, a sprawling, spidery mechanism, and an upside-down version of Botticelli's Rise of Venus built out of robot parts and wire. Evenutally, we settled on a huge mechanical device with a delicate robotic figure dangling out of it, which successfully conveys both GLaDOS's raw power and her femininity."
"#commentary\prtl-Comment014.wav"	"[Erik Wolpaw] Historien bag den røde telefon er, at der – under udviklingen af GLaDOS – skulle sidde en klar til at ringe efter hjælp, hvis det så ud som om, at den kunstige intelligens var ved at blive sansende og almægtig. På det tidspunkt, spillet finder sted, står det klart, at Aperture Sciences plan med den røde telefon ikke helt gik som forventet."
"[english]#commentary\prtl-Comment014.wav"	"[Erik Wolpaw] The fiction behind this red phone is that, while GLaDOS was being developed, it was somebody's job to sit by it, and, if it ever looked like the AI was becoming sentient and godlike, that person would pick up the phone and call somebody to come help. At the point in time where the actual game takes place, it's become obvious that the Aperture Science Red Phone plan didn't 100% work out."
"#commentary\prtl-Comment015.wav"	"[Kim Swift] En af de ting, vi lærte fra Narbacular Drop, som var vores studieprojekt, og som siden blev til Portal, var, at nye spillere ofte troede, at portalerne førte til nye steder eller endda andre dimensioner. For at modvirke den opfattelse, starter spillerne i et værelse, som ser unikt ud, og hvor der er en række objekter, som er lette at huske. Dermed er det lettere for dem at se, at de befinder sig i det samme værelse, når de går gennem en portal for første gang. Radioen, som afspiller en instrumental version af \"Still Alive\", er også en hjælp til at genkende stedet."
"[english]#commentary\prtl-Comment015.wav"	"[Kim Swift] One of the things we learned from Narbacular Drop, our student project that became Portal, was that beginning players often thought portals took them into other spaces or even other dimensions. To help fight that notion, we start players in a visually unique room with memorable objects, so that when they walk through a portal for the first time, they have a clear point of reference, which communicates the idea that they're still in the same basic location. For instance, the radio, which is playing an instrumental version of 'Still Alive,' helps as well by providing some audio continuity"
"#commentary\prtl-Comment016.wav"	"[Robin Walker] Portal er egentlig en udvidet træningsrunde. Vi brugte en stor del af spillet på at introducere en række spilfunktioner, som derefter bruges samlet, så spillerne kan løse stadig sværere opgaver. Vi starter med at introducere funktionerne her, hvor spillerne trænes i at bruge knap- og kassemekanismerne, inden de lærer at bruge de mere komplicerede portaler."
"[english]#commentary\prtl-Comment016.wav"	"[Robin Walker] Portal is effectively an extended player training exercise. We spend a huge portion of the game introducing a series of gameplay tools, then layering these tools into increasingly difficult puzzles. This layering starts here, where we train the button/box mechanic before introducing the more complicated concept of portals."
"#commentary\prtl-Comment017.wav"	"[Gabe Newell] Velkommen til, indsæt spiltitel her. Forhåbentlig har du allerede haft mulighed for at afprøve det nye perspektiv og de nye spilfunktioner i Portal. Hvis du vil høre en kommentar, skal du placere sigtekornet over kommentarsymbolet og trykke på tasten til at bruge objekter. Hvis du vil stoppe en kommentar, skal du placere sigtekornet over det roterende ikon og trykke på tasten til at bruge objekter en gang til. I forbindelse med visse kommentarer kan det ske, at spillet \"overtages\" for at vise dig noget. I så fald skal du blot trykke på tasten til at bruge objekter en gang til, så stoppes kommentaren. Jeg vil sætte stor pris på, at du fortæller mig, hvad du synes, når du har haft mulighed for at spille, da vi først lige er gået i gang med denne type spil. Du kan skrive til mig på gaben@valvesoftware.com. Mange tak, og god fornøjelse med spillet!"
"[english]#commentary\prtl-Comment017.wav"	"[Gabe Newell] Welcome to insert game name, here.  Hopefully you have already had a chance to enjoy the off-beat perspective and new game mechanic of Portal.  To listen to a commentary node, put your crosshair over the floating commentary symbol and press your use key. To stop a commentary node, put your crosshair over the rotating node and press the use key again. Some commentary nodes may take control of the game in order to show something to you. In these cases, simply press your use key again to stop the commentary.  Please let me know what you think after you have had a chance to play, as we think we are just at the beginning of taking advantage of this type of gameplay. I can be reached at gaben@valvesoftware.com. Thanks, and have fun!"
"#commentary\prtl-Comment018.wav"	"[Bay Raitt] Vi har givet spillerens figur en orange kedeldragt på for at gøre det mere tydeligt, at hun er en forsøgsperson. Rent visuelt er de varme orange farver også med til at sikre, at hun står frem i forhold til omgivelsernes mere kolde farver. Nogle af de spillere, som testede spillet, undrede sig over, hvorfor hun kunne falde så langt uden at slå sig som i Half-Life 2. Derfor føjede vi mekaniske fjedre til hendes ben. Derefter var der ikke flere spørgsmål om, hvordan hun kunne overleve så lange fald."
"[english]#commentary\prtl-Comment018.wav"	"[Bay Raitt] We put the player character in an orange jumpsuit to reinforce the fact that she's a test subject.  Visually, the warmer orange colors help her pop out against the colder tones of the environment.  Some playtesters were wondering why she could fall so far without getting hurt the way she would in Half-Life 2.  In response, we added mechanized heel springs to her lower legs; afterwards, there was no longer any question about why she could survive such long falls."
"#commentary\prtl-Comment019.wav"	"[Realm Lovejoy] Disse observationslokaler med matteret glas gør, at spillerne føler, de bliver overvåget konstant, samtidig med at iagttagernes identitet forbliver en gåde. Lokalerne har også en mere praktisk funktion, idet vi ofte bruger dem som lyskilder til testkamrene."
"[english]#commentary\prtl-Comment019.wav"	"[Realm Lovejoy] These frosted-glass observation rooms make the player feel as if they're being watched at all times, while keeping the identity of these watchers a mystery. The rooms serve a practical purpose as well, since we often use them as convenient and logical light sources for the test chambers."
"#commentary\prtl-Comment020.wav"	"[Garret Rickey] Kombinationen af de felter, som ødelægger portaler (vi kalder dem \"fizzlers\"), og elevatorerne tjener to formål. Først og fremmest udgør de en afslutning på testkamrene, som er nem at identificere, og samtidig gør de, at spillerne ikke kan bruge portaler til at bevæge sig mellem spilområder, der skal indlæses separat. Vi endte med at bruge disse felter flere steder i spillet."
"[english]#commentary\prtl-Comment020.wav"	"[Garret Rickey] The combination of the prtl-destroying fields (which we call 'fizzlers') and the elevators serve a dual purpose. They provide a clearly identifiable end-point for each test-chamber, while also addressing the more practical problem of how to keep players from portaling across level loads. We eventually integrated the fizzlers into several of our puzzle designs."
