"lang"
{
"Language"	"tchinese"
"[english]escape.cake_ride-5"	"<sfx>[Lights Click On]"
"escape.cake_ride-4"	"<sfx>[低沈隆隆聲]"
"[english]escape.cake_ride-4"	"<sfx>[Low Rumble]"
"escape.cake_ride-6"	"<sfx>[機械手臂]"
"[english]escape.cake_ride-6"	"<sfx>[Mechanical Arm]"
"escape.glados_destruction-2"	"<sfx>[機械超載]"
"[english]escape.glados_destruction-2"	"<sfx>[Mechanical Overload]"
"escape.KLANG"	"<sfx><norepeat:4>[金屬鏗鏘聲]"
"[english]escape.KLANG"	"<sfx><norepeat:4>[Metal Clang]"
"Portal.doorclose"	"<sfx><norepeat:1>[金屬鏗鏘聲]"
"[english]Portal.doorclose"	"<sfx><norepeat:1>[Metal Clang]"
"portalgun.pedestal_rotate"	"<sfx>[柱腳旋轉]"
"[english]portalgun.pedestal_rotate"	"<sfx>[Pedestal Rotating]"
"Portal.room1_Radio"	"<sfx><len:10>[輕快的音樂]"
"[english]Portal.room1_Radio"	"<sfx><len:10>[Peppy Music]"
"Portal.giant_piston"	"<sfx><norepeat:5>[活塞啪嗒一聲關上]"
"[english]Portal.giant_piston"	"<sfx><norepeat:5>[Piston Slam]"
"portal.fizzle_invalid_surface"	"<sfx><norepeat:5>[傳送門失敗]"
"[english]portal.fizzle_invalid_surface"	"<sfx><norepeat:5>[Portal Failed]"
"portal.fizzle_moved"	"<sfx><norepeat:5>[傳送門嘶嘶聲]"
"[english]portal.fizzle_moved"	"<sfx><norepeat:5>[Portal Fizzled]"
"weapon_Portalgun.invalid_surface"	"<sfx><norepeat:4><playerclr:255,176,0:255,255,255>[傳送門槍失敗]"
"[english]weapon_Portalgun.invalid_surface"	"<sfx><norepeat:4><playerclr:255,176,0:255,255,255>[Portalgun Failed]"
"weapon_portalgun.fire_blue"	"<sfx><norepeat:4><playerclr:255,176,0:255,255,255>[傳送門槍主要武器]"
"[english]weapon_portalgun.fire_blue"	"<sfx><norepeat:4><playerclr:255,176,0:255,255,255>[Portalgun Primary Fire]"
"weapon_portalgun.fire_blue_npc"	"<sfx><norepeat:5>[傳送門槍主要武器]"
"[english]weapon_portalgun.fire_blue_npc"	"<sfx><norepeat:5>[Portalgun Primary Fire]"
"weapon_portalgun.fire_red"	"<sfx><norepeat:4><playerclr:255,176,0:255,255,255>[傳送門槍次要武器]"
"[english]weapon_portalgun.fire_red"	"<sfx><norepeat:4><playerclr:255,176,0:255,255,255>[Portalgun Secondary Fire]"
"weapon_portalgun.fire_red_npc"	"<sfx><norepeat:5>[傳送門槍次要武器]"
"[english]weapon_portalgun.fire_red_npc"	"<sfx><norepeat:5>[Portalgun Secondary Fire]"
"weapon_portalgun.powerup"	"<sfx><norepeat:4><playerclr:255,176,0:255,255,255>[傳送門槍已升級]"
"[english]weapon_portalgun.powerup"	"<sfx><norepeat:4><playerclr:255,176,0:255,255,255>[Portalgun Upgraded]"
"escape.cake_ride-1"	"<sfx>[增壓蒸汽]"
"[english]escape.cake_ride-1"	"<sfx>[Pressurized Steam]"
"escape.cake_ride-3"	"<sfx>[打氣活塞]"
"[english]escape.cake_ride-3"	"<sfx>[Pumping Pistons]"
"portal.open_red"	"<sfx><norepeat:5>[紅色入口開啟]"
"[english]portal.open_red"	"<sfx><norepeat:5>[Red Portal Open]"
"Portal.fire_pit"	"<sfx><len:5>[咆哮火力]"
"[english]Portal.fire_pit"	"<sfx><len:5>[Roaring Fire]"
"npc_floorturret.rocketfire"	"[火箭發射]"
"[english]npc_floorturret.rocketfire"	"[Rocket Launch]"
"npc_floorturret.lockedbeep"	"[火箭鎖定]"
"[english]npc_floorturret.lockedbeep"	"[Rocket Locked]"
"npc_rocketturret.lockingbeep"	"[火箭鎖定中]"
"[english]npc_rocketturret.lockingbeep"	"[Rocket Locking]"
"portalplayer.fallrecover"	"<sfx><clr:255,170,0>[緊急迫降]"
"[english]portalplayer.fallrecover"	"<sfx><clr:255,170,0>[RoughLanding]"
"escape.glados_destruction-1"	"<sfx>[呼嘯的風]"
"[english]escape.glados_destruction-1"	"<sfx>[Rushing Wind]"
"escape.the_surface-4"	"<sfx>[產生回音，回音消退]"
"[english]escape.the_surface-4"	"<sfx>[Sounds Echo and Fade]"
"escape.glados_destruction-3"	"<sfx>[飛散的殘骸]"
"[english]escape.glados_destruction-3"	"<sfx>[Thrashing Debris]"
"portal.room1_ticktock"	"<sfx><norepeat:5>[滴滴答答的計時器]"
"[english]portal.room1_ticktock"	"<sfx><norepeat:5>[Ticking Timer]"
"Portal.stair_clack"	"<sfx><norepeat:2>[磁磚碰撞]"
"[english]Portal.stair_clack"	"<sfx><norepeat:2>[Tile Clack]"
"escape.brain_escaping_alarm_loop"	"<sfx><norepeat:10>[警告的警報]"
"[english]escape.brain_escaping_alarm_loop"	"<sfx><norepeat:10>[Warning Alarm]"
"Portal.deployingKlaxon"	"<sfx><norepeat:4>[高音警報器發出警告]"
"[english]Portal.deployingKlaxon"	"<sfx><norepeat:4>[Warning Klaxon]"
"portal.bonus04_2"	"<clr:219,112,147><I>[扭曲效果]陷入！陷入！陷入！陷入！陷入！"
"[english]portal.bonus04_2"	"<clr:219,112,147><I>[Warping Effects] Fling! Fling! Fling! Fling! Fling!"
"escape.disposal_tube_zap"	"<sfx><norepeat:4>[震擊]"
"[english]escape.disposal_tube_zap"	"<sfx><norepeat:4>[Zap]"
"portal.bonus02_2"	"<clr:219,112,147><I>之前，我告訴你這是你最後的機會，並非全然是實話。這次真的是你最後的機會。現在，停下你正在做的事！"
"[english]portal.bonus02_2"	"<clr:219,112,147><I>Before, when I told you it was your last chance, that wasn't completely true.  This is your real last chance. Now, STOP what you're doing!"
"portal.bonus05_2"	"<clr:219,112,147><I>豐富學習中心規定要求目標要雙手空空，我們才能送上蛋糕。"
"[english]portal.bonus05_2"	"<clr:219,112,147><I>Enrichment Center regulations require both hands to be empty before any cake can be served."
"portal.bonus04_1"	"<clr:219,112,147><I>準備陷入吧。將自己拋進太空。"
"[english]portal.bonus04_1"	"<clr:219,112,147><I>Get ready to fling yourself. Fling into space."
"portal.bonus01_3"	"<clr:219,112,147><I>我知道你不相信，但是目前發生的一切都是為了你好。"
"[english]portal.bonus01_3"	"<clr:219,112,147><I>I know you don't believe this, but everything that has happened so far was for your benefit."
"portal.bonus06_3"	"<clr:219,112,147><I>我在查藍圖，我想…嗯，就在這裡。你絕對走錯路了！"
"[english]portal.bonus06_3"	"<clr:219,112,147><I>I'm checking some blue prints and I think... yes, right here! You're definitely going the WRONG way!"
"portal.bonus05_3"	"<clr:219,112,147><I>聽著，我們都困在這裡。我用雷射在這個房間中央畫條線，一半歸你，另一半歸我。"
"[english]portal.bonus05_3"	"<clr:219,112,147><I>Look, we're both stuck in this place. I'll use lasers to inscribe a line down the center of the facility, and one half will be where you live and I'll live in the other half."
"portal.bonus03_2"	"<clr:219,112,147><I>最重要的是，無論如何，你都不能將設備帶離測試區。"
"[english]portal.bonus03_2"	"<clr:219,112,147><I>Most importantly under no circumstances should you remove the device from the testing area."
"portal.bonus01_2"	"<clr:219,112,147><I>我們真的有準備蛋糕。"
"[english]portal.bonus01_2"	"<clr:219,112,147><I>There really was a cake."
"portal.bonus03_1"	"<clr:219,112,147><I>重複上次警告：這個測試需要精通傳送門動量的原理。"
"[english]portal.bonus03_1"	"<clr:219,112,147><I>To reiterate our previous warning, this test requires a mastery of the principles of portal momentum."
"portal.bonus02_1"	"<clr:219,112,147><I>非常驚人！但是，請務必注意，自滿會導致失敗。"
"[english]portal.bonus02_1"	"<clr:219,112,147><I>Very Impressive!  Be warned, however, that complacency can result in failure."
"portal.bonus05_1"	"<clr:219,112,147><I>我們很高興你成功了。"
"[english]portal.bonus05_1"	"<clr:219,112,147><I>We are pleased with your success."
"portal.bonus05_4"	"<clr:219,112,147><I>我們沒必要殺了彼此，如果不想交談也可以不必開口。"
"[english]portal.bonus05_4"	"<clr:219,112,147><I>We won't have to try to kill each other or even talk if we don't feel like it."
"portal.bonus01_1"	"<clr:219,112,147><I>非常好。請記住，我們很高興你能參加測驗。"
"[english]portal.bonus01_1"	"<clr:219,112,147><I>Well done. Remember that we are pleased you could join us for testing."
"portal.bonus06_1"	"<clr:219,112,147><I>你要在下個交叉點左轉。"
"[english]portal.bonus06_1"	"<clr:219,112,147><I>You need to make a LEFT at the next junction."
"portal.bonus06_2"	"<clr:219,112,147><I>你要在下個交叉點右轉。"
"[english]portal.bonus06_2"	"<clr:219,112,147><I>You need to make a RIGHT at the next junction."
"portal.toilet_thank"	"<clr:255,208,172><I>謝謝光臨！"
"[english]portal.toilet_thank"	"<clr:255,208,172><I>Your business is appreciated."
"#commentary\prtl-Comment000.wav"	"[ErikWolpaw]製造人工智慧聲音的過程步驟繁雜。首先，我們要透過自動文字發聲程式，執行每一行台詞。在錄音室中，我們以電腦產生的聲音檔，提示扮演GLaDOS的女演員EllenMcLain。她會模仿聲音檔，讓她多錄幾次，調整她的表演，移除電腦版本中難以理解的字句。例如，這裡有一句Ellen的台詞：<INSERTRAWELLENLINE>.錄音完成後，我們會處理所有對話，添加一點電腦的感覺。這是遊戲中出現的相同台詞，聲調比較不自然，語調壓抑，而共振往上移：<INSERTLINEHERE>."
"[english]#commentary\prtl-Comment000.wav"	"[Erik Wolpaw] Creating the AI voice was a multi-step process. First, we ran every line of dialog through an automatic text-to-speech program. In the studio, we cued the actress who plays GLaDOS, Ellen McClane, with the computer-generated sound file. She'd mimic it, and then, over the course of several takes, adjust her performance to clean up any words that were unintelligible in the computer version. For instance, here's a line as Ellen delivered it: <INSERT RAW ELLEN LINE>. Once the recording was done, we processed all of the dialog to give it an extra computery edge. Here's that same line as it appears in the game, with the pitch constrained, pitch modulation suppressed, and the formant moved up: <INSERT LINE HERE>."
"#commentary\prtl-Comment001.wav"	"[KimSwift]我們設計了逃脫後的關卡，讓玩家能看一下「豐富學習中心」的內部製作。這塊特殊的區域揭露了部分的「儲存方塊配送系統」。這些小圖案讓遊戲的這個部分，在視覺上與測驗室有差距，同時強化玩家目前位於幕後的感覺。"
"[english]#commentary\prtl-Comment001.wav"	"[Kim Swift] We designed the post-escape levels to give players brief glimpses of the inner workings of the Enrichment Center. This particular area exposes part of the Storage Cube Distribution System. These little vignettes help make this section of the game visually distinct from the testing chambers while reinforcing the idea that players are now behind-the-scenes."
"#commentary\prtl-Comment002.wav"	"[JeepBarnett]遊戲設計詭異的地方在於，如果遊戲中沒有認真的提示，玩家很少會往上看。因此，我們利用梯子作為提示。大部分玩家會調查梯子通往的方向，也就是上方。一旦玩家碰到梯子後，其實梯子會碎裂，但梯子也達到它的作用。"
"[english]#commentary\prtl-Comment002.wav"	"[Jeep Barnett] One bizarre fact of game design is that, without some serious prompting, players will rarely look up. In this case, the prompt is a ladder. Most players will investigate where the ladder goes, which is up. The ladder actually falls apart as soon as it's touched, but by then it's served its purpose."
"#commentary\prtl-Comment004.wav"	"[GarretRickey]透過遊戲測試，我們發現，如果不讓玩家在時間壓力下執行更簡單的謎題，將更加複雜、刻意安排的關卡分開，玩家會覺得很疲累。這些活塞確實是較簡單謎題類型的良好基礎。因為它們具備移動的表面，還能提供我們機會利用某些不尋常的入口轉變，例如天花板到天花板的入口。"
"[english]#commentary\prtl-Comment004.wav"	"[Garret Rickey] Through playtesting, we discovered that fatigue set in if we didn't break up the more complicated, deliberately paced puzzles with problems that required the player to perform a much simpler task under time pressure. These pistons proved to be a good foundation for that simpler type of puzzle. Because they feature a moving surface, they also gave us an opportunity to employ some unusual portal transitions, such as ceiling-to-ceiling."
"#commentary\prtl-Comment005.wav"	"[PaulGraham]開發遊戲的時候，我們通常會執行可能打破入口系統的關卡設計。例如，這項天花板到天花板的轉換是出乎意料之外的棘手案例，結果花了我們很多心力才能運作。我們試著不要採取簡易的方式，也就是改變關卡設計來配合現有的入口技術。我們知道遊戲一旦釋出，自訂地圖的作者會以我們從未想過的方式試驗這套系統，因此我們儘可能讓系統保持彈性。"
"[english]#commentary\prtl-Comment005.wav"	"[Paul Graham] During development, we'd often run across some piece of level design that would break the portal system. For instance, this ceiling-to-ceiling transition was an unexpected edge case that ended up requiring a lot of effort to make work. We tried never to take the easy route of simply changing the level design to work with existing portal technology. We knew that once the game was out in the wild, custom map creators would stress the system in ways we hadn't even considered, so we made it as flexible as possible."
"#commentary\prtl-Comment006.wav"	"[GregCoomer]這些逃脫後的關卡設計，有一項重要的設計目標，就是讓玩家覺得他們在這個場所的內部到處奔跑。根據這個概念，我們添加了許多角落及裂縫，讓玩家能爬進入口，或放置入口。結果變成難以處理的照明挑戰，因為區域的光線必須夠亮，玩家才能探索區域，但同時要保持微暗，才能營造朦朧、廢棄的建築物氣氛。"
"[english]#commentary\prtl-Comment006.wav"	"[Greg Coomer] An important design goal of these post-escape levels was to give players the sense that they were running wild inside the guts of the facility. With that in mind, we added plenty of nooks and crannies for players to crawl into or place portals through. This ended up being a tricky lighting challenge, as the areas needed to be bright enough to navigate while still being dim enough to feel like obscure, disused sections of the building."
"#commentary\prtl-Comment007.wav"	"[Bill Van Buren] 這些火箭步哨原本會發出雷射。我們引進打破玻璃的技術後，將雷射改為火箭，主因是大量的火箭爆炸中粉碎的玻璃效果，比慢慢被雷射融化的玻璃效果更令人滿意。本來，它們也會說話，就像子彈機槍塔一樣。因為玩家改變火箭方向時，通常是背對著機槍塔，但是需要明顯清楚的聲音提示。聲音只會為火箭重新導向的技術帶來太多干擾。"
"[english]#commentary\prtl-Comment007.wav"	"[Bill Van Buren] These rocket sentries originally fired lasers. We switched from lasers to rockets after we introduced the glass-breaking mechanic, mainly because glass shattering in a massive rocket explosion turned out to be a lot more satisfying than glass just slowly being melted by a laser. Originally, they also spoke, just like the bullet turrets.  Because players often redirect the rockets with their backs to the turret, however, a distinct, uncluttered sound cue was required. The voice simply added too much noise to the rocket redirect mechanic."
"#commentary\prtl-Comment008.wav"	"[RealmLovejoy]打破這個管子能給玩家一個機會，在稍微不同的背景中，測試新學習的火箭重新導向及打破玻璃的技能，這對加強訓練有幫助。"
"[english]#commentary\prtl-Comment008.wav"	"[Realm Lovejoy] Breaking this tube gives players a chance to test out their newly trained rocket-redirecting and glass-breaking skills in a slightly different context, which helps cement the training."
"#commentary\prtl-Comment009.wav"	"[ScottDalton]在遊戲快結束時，我們增加了時間限制的解謎比例，例如這個機槍塔埋伏，讓玩家感覺到即將到達高潮的衝突點。"
"[english]#commentary\prtl-Comment009.wav"	"[Scott Dalton] As the end of the game draws closer, we increase the ratio of time-pressured puzzles, like this turret ambush, to give players the sense that they're approaching a climactic encounter."
"#commentary\prtl-Comment010.wav"	"[RandyLundeen]這些狹小通道原本純粹是裝飾，但測試玩家一直以為這些通道很重要，通常花很多時間想站上伸展台。我們不想阻礙想要走上伸展台的人，因此我們重新設計了這個區域，讓玩家不只能走上伸展台，而且還是必經之路。"
"[english]#commentary\prtl-Comment010.wav"	"[Randy Lundeen] Originally these catwalks were decorative, but playtesters consistently thought they were significant and often spent a lot of time trying to reach them. We didn't want to stand between people and their desire to walk on the catwalks, so we redesigned the area to make catwalks not only accessible but also necessary to proceed."
"#commentary\prtl-Comment012.wav"	"[JeepBarnett]這龐大的砲塔埋伏原本的規模更大，砲塔會從天花板落下，並且會從意想不到的艙口出現。其實，有一陣子這是遊戲的高潮戰鬥。測試遊戲時，我們發現這種純粹戰鬥體驗的類型，並不真正適合玩家前幾個小時體驗的訓練。重複幾次後，我們讓戰鬥變得比較不那麼激烈，並讓房間更傾向於讓玩家使用傳送門動量將自己拋向遠方，這是測試玩家非常喜歡使用的技能，最後也變成最終戰鬥的關鍵要素之一。"
"[english]#commentary\prtl-Comment012.wav"	"[Jeep Barnett] This massive turret ambush was originally a lot more massive, with turrets that dropped from the ceiling and popped out of surprise hatches. In fact, for a while, it was the game's climactic battle.  Through playtesting, we learned that this type of pure combat experience, didn't really fit with the preceding few hours of player training.  Over several iterations, we toned down the combat and made the room more about using portal momentum to fling yourself great distances, a skill that playtesters really enjoyed using and that's a key component of what eventually became our final battle."
"#commentary\prtl-Comment013.wav"	"[JeremyBennett]GLaDOS現在執行「光圈科學」的這套惡搞磁碟作業系統，經過一連串的重複設計。早期的版本包括漂浮的腦袋、像蜘蛛一樣攤開肢體的結構、模仿波提且利「維納斯的誕生」畫作，但是上下顛倒，而且是由機器人零件及電線組成。最後，我們決定用一台巨大的機械裝置，上面懸吊著一個精巧的機器人偶，成功表達GLaDOS的原始力量及陰柔特質。"
"[english]#commentary\prtl-Comment013.wav"	"[Jeremy Bennett] GLaDOS, the rogue disk operating system that now runs Aperture Science, went through a bunch of design iterations. Earlier versions included a floating brain, a sprawling, spidery mechanism, and an upside-down version of Botticelli's Rise of Venus built out of robot parts and wire. Evenutally, we settled on a huge mechanical device with a delicate robotic figure dangling out of it, which successfully conveys both GLaDOS's raw power and her femininity."
"#commentary\prtl-Comment014.wav"	"[ErikWolpaw]這部緊急電話背後有個故事，當GLaDOS當初在發展時，有人必須坐在旁邊，如果GLaDOS跟人工智慧一樣變得有知覺，跟神一樣，那個人就要撥電話請人來幫忙。而在真正的遊戲中，很明顯的，「光圈科學緊急電話」的計畫並未100%成功。"
"[english]#commentary\prtl-Comment014.wav"	"[Erik Wolpaw] The fiction behind this red phone is that, while GLaDOS was being developed, it was somebody's job to sit by it, and, if it ever looked like the AI was becoming sentient and godlike, that person would pick up the phone and call somebody to come help. At the point in time where the actual game takes place, it's become obvious that the Aperture Science Red Phone plan didn't 100% work out."
"#commentary\prtl-Comment015.wav"	"[Kim Swift]《Narbacular Drop》這套遊戲原本是我們學生時的作業，後來變成《傳送門》，我們從這套遊戲中學到一件事，即剛入門的玩家通常以為傳送門會將他們帶進其他空間甚至其他次元。為了打破這個概念，我們一開始將玩家送進視覺效果獨特的房間，裡面有許多讓人懷念的物品，如此一來，當他們初次走進傳送門，就有清楚的參考位置，這樣就能傳達一個概念：他們仍在相同的基本位置。例如，廣播播放的是演奏版的「Still Alive」，因為提供某些聲音的連貫也有幫助。"
"[english]#commentary\prtl-Comment015.wav"	"[Kim Swift] One of the things we learned from Narbacular Drop, our student project that became Portal, was that beginning players often thought portals took them into other spaces or even other dimensions. To help fight that notion, we start players in a visually unique room with memorable objects, so that when they walk through a portal for the first time, they have a clear point of reference, which communicates the idea that they're still in the same basic location. For instance, the radio, which is playing an instrumental version of 'Still Alive,' helps as well by providing some audio continuity"
"#commentary\prtl-Comment016.wav"	"[RobinWalker]《Portal》有效地延伸玩家的訓練活動。我們在遊戲中用了很大一部分，介紹一系列的遊戲工具，然後將這些工具層層放進困難度不同的謎題中。這一層從這裡開始，我們先訓練玩家使用按鈕/方塊機械，然後再介紹更複雜的傳送門概念。"
"[english]#commentary\prtl-Comment016.wav"	"[Robin Walker] Portal is effectively an extended player training exercise. We spend a huge portion of the game introducing a series of gameplay tools, then layering these tools into increasingly difficult puzzles. This layering starts here, where we train the button/box mechanic before introducing the more complicated concept of portals."
"#commentary\prtl-Comment017.wav"	"[GabeNewell]歡迎光臨「在此處插入名稱」。希望你們已經有機會享受《Portal》這款遊戲的特異觀點及創新設計。如果要聽評論內容，請將準星移到漂浮的評論符號上，然後按下你的使用鍵。如果要停止評論內容，請將準星移到旋轉的節點上，然後再按一次使用鍵。某些評論內容可能為了介紹遊戲特點，會暫時控制遊戲。如果發生這種情況，請再按一次使用鍵，即可停止評論內容。我們才剛開始利用這種遊戲類型，請您玩過遊戲後，與我分享你的想法。請寄電子郵件給我：gaben@valvesoftware.com。謝謝，玩得愉快！"
"[english]#commentary\prtl-Comment017.wav"	"[Gabe Newell] Welcome to insert game name, here.  Hopefully you have already had a chance to enjoy the off-beat perspective and new game mechanic of Portal.  To listen to a commentary node, put your crosshair over the floating commentary symbol and press your use key. To stop a commentary node, put your crosshair over the rotating node and press the use key again. Some commentary nodes may take control of the game in order to show something to you. In these cases, simply press your use key again to stop the commentary.  Please let me know what you think after you have had a chance to play, as we think we are just at the beginning of taking advantage of this type of gameplay. I can be reached at gaben@valvesoftware.com. Thanks, and have fun!"
"#commentary\prtl-Comment018.wav"	"[BayRaitt]我們讓玩家角色穿上橘色跳傘裝，加強這個角色只是實驗品的事實。在視覺上，溫暖的橘色讓她能在冷色調的環境中更加顯眼。某些測試玩家很好奇，為什麼她從很高的地方摔下來，卻不會像在《戰慄時空2》中一樣受傷。因此，我們在她的小腿加上機械彈簧；之後就再也沒人質疑，為什麼她從這麼高的地方掉下來卻沒事了。"
"[english]#commentary\prtl-Comment018.wav"	"[Bay Raitt] We put the player character in an orange jumpsuit to reinforce the fact that she's a test subject.  Visually, the warmer orange colors help her pop out against the colder tones of the environment.  Some playtesters were wondering why she could fall so far without getting hurt the way she would in Half-Life 2.  In response, we added mechanized heel springs to her lower legs; afterwards, there was no longer any question about why she could survive such long falls."
"#commentary\prtl-Comment019.wav"	"[RealmLovejoy]這些霧面玻璃的觀察室讓玩家有隨時被監視的感覺，同時能保持監視者的神秘感。這些房間也有實際的功用，因為我們常將房間當作方便、符合邏輯的光源，照亮測驗室。"
"[english]#commentary\prtl-Comment019.wav"	"[Realm Lovejoy] These frosted-glass observation rooms make the player feel as if they're being watched at all times, while keeping the identity of these watchers a mystery. The rooms serve a practical purpose as well, since we often use them as convenient and logical light sources for the test chambers."
"#commentary\prtl-Comment020.wav"	"[GarretRickey]摧毀傳送門的力場(我們稱為Fizzler)以及電梯的結合，有雙重用途。它們為每間測驗室提供可清楚識別的終點，同時處理更為實際的問題：如何讓玩家不要傳送越過關卡的負載。我們最後將Fizzler整合進多個謎題設計。"
"[english]#commentary\prtl-Comment020.wav"	"[Garret Rickey] The combination of the prtl-destroying fields (which we call 'fizzlers') and the elevators serve a dual purpose. They provide a clearly identifiable end-point for each test-chamber, while also addressing the more practical problem of how to keep players from portaling across level loads. We eventually integrated the fizzlers into several of our puzzle designs."
"#commentary\prtl-Comment021.wav"	"[KimSwift]我們要讓玩家快速瞭解傳送門是什麼，這一點絕對非常重要。我們很快就注意到，如果測試玩家能看到自己穿越傳送門，他們會比較快瞭解傳送門的概念。因此我們刻意放置第一個傳送門，讓玩家一定能看到自己。"
"[english]#commentary\prtl-Comment021.wav"	"[Kim Swift] It's absolutely critical that players quickly wrap their heads around what a portal is.  We noticed early playtesters grasped the concept much more quickly when they caught a glimpse of themselves through a portal.  So we deliberately positioned this first portal to ensure that players will invariably see themselves."
"#commentary\prtl-Comment022.wav"	"[PaulGraham]我們希望玩家站在傳送門時能感覺安全無恙，因此我們不會在即將關閉的傳送門內殺死玩家或摧毀物體。相反地，我們會在傳送門關閉時，推動或傳送物體。"
"[english]#commentary\prtl-Comment022.wav"	"[Paul Graham] We wanted players to feel safe while standing in a portal, so we never kill them or destroy objects within a portal that's closing. Instead, we either push or teleport objects out of a portal as it closes."
"#commentary\prtl-Comment023.wav"	"[RobinWalker]因為我們非常謹慎地介紹並訓練每個遊戲概念，當玩家抵達這個地點時，我們相信他們已經瞭解什麼是傳送門，而且大略知道它的運作方式。《Portal》的早期版本，會讓玩家在還沒有瞭解遊戲目的時，跌跌撞撞進入遊戲，這在教導玩家新技能上，效果真的不好。根據玩家剛解開的謎題設計，如果玩家一頭霧水，最後幾乎總是進入死胡同。玩家要以特定順序，最少通過五個傳送門，才能解開謎題。在這種限制中，玩家要瞭解重要的遊戲概念才能成功，對標準化遊戲學習曲線有極大的幫助。"
"[english]#commentary\prtl-Comment023.wav"	"[Robin Walker] Because we very deliberately introduce and train each gameplay concept, once players reach this spot, we're confident that they know what a portal is and roughly how it works. Early versions of Portal let players stumble through the beginning of the game without always understanding what was going on, which really compromised teaching new concepts. The puzzle you just finished was designed so that stumbling around will virtually always lead to a dead end. Completing the puzzle requires walking through a minimum of five portals in a specific order. This kind of gating, in which a solid understanding of key gameplay concepts is required for success, helped standardize the learning curve of the game tremendously."
"#commentary\prtl-Comment024.wav"	"[JasonBrashill]在這張地圖的早期版本中，測試玩家衝下樓後，還是沒注意到什麼可以建立傳送門。我們引進強制暫停的功能，叫做「柵欄」，能協助確保玩家停下，注意到傳送門槍正在建立藍色傳送門。顆粒效果跟很大的聲音能吸引玩家的注意。"
"[english]#commentary\prtl-Comment024.wav"	"[Jason Brashill] In early versions of this map, playtesters would charge down the stairs without noticing what was creating the portals. We introduced a mandatory pause in the action - what we call a gate - to help ensure that players stop and notice the portal gun making a blue portal. A particle effect and a loud noise help draw their attention."
"#commentary\prtl-Comment026.wav"	"[KerryDavis]這個房間的設計目的，是讓玩家瞭解傳送門的出入口與傳送門的顏色無關。測試玩家通常會假定橘色傳送門只限出去，因此我們設計了這個關卡，強迫玩家進入橘色傳送門。"
"[english]#commentary\prtl-Comment026.wav"	"[Kerry Davis] This room was designed to make players understand that entrance and exit portals aren't tied to the color of the portal.  Playtesters often assumed that orange portals were exit-only, so we created this puzzle to force players to enter an orange portal."
"#commentary\prtl-Comment027.wav"	"[DavidKircher]要表現玩家穿過傳送門的視野，我們必須使用虛擬攝影機，這台攝影機是從傳送門對面拍攝，藉此表現獨立的影像。為了取得正確的影像及有效率的處理表現，我們只呈現透過對面傳送門的有限視野能看見的景象，排除位於虛擬攝影機及對面傳送門平面之間的物品。"
"[english]#commentary\prtl-Comment027.wav"	"[David Kircher] When rendering the player's view through a portal, we must render a separate image using a virtual camera which looks out of the opposite portal.  To obtain a correct image and efficient rendering performance, we render only what is visible through the limited field of view of the opposite portal and exclude objects which lie between the virtual camera and the plane of the opposite portal."
"#commentary\prtl-Comment029.wav"	"[NickMaggiore]早期版本的《Portal》具備更多細節、更凌亂的環境，很像《戰慄時空2》。我們很快發現如果有不必要的物品散落在各處，玩家反而會分心，這樣實際上會干擾傳送門的訓練過程。因此我們簡化了美術風格，創造出較為整齊、強調重點的測驗室。我們採用的模件方式，讓房間看起來好像可以藉由這些活塞不斷變形。"
"[english]#commentary\prtl-Comment029.wav"	"[Nick Maggiore] Early versions of Portal featured more detailed, cluttered environments, much like Half Life 2. We quickly realized that unnecessary objects scattered all over the place distracted players to the point where it actually interfered with the portal training process. So we simplified the art style to favor clean, focused test chambers. The modular approach we settled on makes it look plausible that the chambers can reform dynamically on these pistons."
"#commentary\prtl-Comment032.wav"	"[ChetFaliszek]為了訓練，早期這些關卡通常只有一個正確的過關方式。這個房間的原始版本中沒有玻璃障礙物。測試玩家通常會站在按鈕上來開門，然後從開口射出藍色傳送門，完全不理會這個方塊。因為這一關是要說明方塊與按鈕間的關係，這個過關方式雖然聰明，卻不是我們的本意，因此我們加了玻璃障礙物，讓玩家不能直接站在按鈕上過關。但是，後來遊戲的關卡變得更為開放。"
"[english]#commentary\prtl-Comment032.wav"	"[Chet Faliszek] For training purposes, there's generally just one correct solution to these early puzzles. The original version of this room didn't have the glass barrier. Playtesters would often stand on the button to open the door, and then shoot a blue portal through the opening, bypassing the box entirely. Since this puzzle was meant illustrate the relationship between boxes and buttons, that solution, while clever, was a failure, so we added the glass barrier to prevent it. Later in the game, however, the puzzles become more open-ended."
"#commentary\prtl-Comment035.wav"	"[DavidKircher]將傳送門與Source引擎的物理系統結合是一項複雜的過程，需要重複多次才能達到效能與正確度的完美平衡。因為傳送門幾乎可以放在遊戲環境中的任何地方，所以必須修改物理系統，才能呈現相互碰撞的幾何動態物體，例如這個方塊周圍的牆壁及地板，以及任何放在傳送門對側的物體。初期實作這套動態碰撞產生系統時，通常需要半秒或500毫秒，才能運算出正確的碰撞結果。日常生活中，半秒可能微不足道，但在遊戲中，建立傳送門時如果停頓就會非常明顯。最後，我們設計的系統，會在傳送門周圍的氣泡建立暫時的混合物理環境。這樣產生的碰撞效果，比Source製造的標準碰撞較為不精確，但實際上已經夠精確了，而且能將建立動態碰撞的時間，從500毫秒降低到10毫秒，這麼短的停頓，在傳送門建立時幾乎是無法察覺的。"
