"lang"
{
"Language"	"russian"
"[english]#commentary\prtl-Comment044.wav"	"[David Kircher] We previously talked about how we handle static portal collision. But collision with moving objects on the other side of the portal is a completely different and equally hard problem. Walking onto this scaffold was a very iffy proposition for the first few months of development. We solve the problem of colliding with these dynamic objects by cloning the objects from one portal to the other and strictly controlling what objects are allowed to collide with each other and how they're allowed to collide."
"#commentary\prtl-Comment048.wav"	"[Гаррет Рикки] Игрока было очень сложно научить понимаю закона сохранения энергии при переходе через порталы. Данная серия головоломок постепенно, шаг за шагом обучает игрока этому закону. Она претерпела больше изменений, чем любая другая часть игры. Мы даже заставили ГЛаДОС давать игроку объяснения, чего в целом старались избегать."
"[english]#commentary\prtl-Comment048.wav"	"[Garret Rickey] Portal momentum ended up being the hardest concept to convey. For this series of puzzles, which went through more design iterations than virtually any other part of the game, we introduce the idea of redirecting your momentum using portals slowly, step by step. We even have the AI voice pretty explicitly explain the elements of the puzzle, something we avoided throughout most of the rest of the game."
"#commentary\prtl-Comment051.wav"	"[Билл Ван Бюрен] Изначально эти поверхности порталов выхода были статичными, но игроки упрямо отказывались смотреть вверх, туда, где они находятся. Вот вам еще один пример классической задачи гейм-дизайна: как заставить игрока поднять голову. Поместив порталы на движущиеся поршни, мы сумели задать им начальное положение в точке, которую наверняка заметит игрок."
"[english]#commentary\prtl-Comment051.wav"	"[Bill Van Buren] Originally, these exit portal surfaces were static geometry in the final position, but playtesters stubbornly refused to look up to find them. This is another example of the classic game-design problem of coaxing players to look up. By putting the portals on moving pistons, we were able to start them in a position that players were more likely to see."
"#commentary\prtl-Comment053.wav"	"[Грег Кумер] Нам было не так-то просто придумать обучающую сцену для 'раскачки' - использования силы гравитации для падения в один портал и вылета из другого как из пращи. Мы создали специальный визуальный ряд - бетонный блок, висящий над ямой с плитой, отмеченной крестом - чтобы намекнуть игроку, что здесь нужна раскачка. После нескольких раз игрок начинал ассоциировать бетонные блоки с раскачкой - примерно так же, как кубы с кнопками."
"[english]#commentary\prtl-Comment053.wav"	"[Greg Coomer] Using gravity to fall into one portal so that you come rocketing out the other portal - a skill we call 'flinging' - was another difficult concept to train. We designed a specific visual cue - a pushed out concrete block above a pit with checkerboard concrete tile   - to indicate to players that it's time to use the fling maneuver. Repeated several times, this cue helps players associate pushed out concrete slabs with flinging, in much the same way that players learn to associate cubes with buttons."
"#commentary\prtl-Comment054.wav"	"[Скотт Далтон] Мы обнаружили, что тестеры вместо того, чтобы заглянуть в портал и посмотреть, куда он ведет, бросаются туда очертя голову и часто гибнут. Чтобы предотвратить это, мы создали задачку, смысл которой - 'смотри, куда прыгаешь'. Безопасный оранжевый портал не виден игроку с этого балкона. Вам приходится заглянуть в портал, чтобы увидеть его. Так игрок осознает, что в порталы можно осматривать местность."
"[english]#commentary\prtl-Comment054.wav"	"[Scott Dalton] We found that, rather than looking into a portal to see where it went, playtesters would often leap blindly to their doom.  In response to this observation, the moral of this puzzle is 'look before you leap.'  The safe orange portal is out of the player's view from this balcony. That forces them to peer through a portal to see it, which trains players in the remote-viewing capabilities of portals."
"#commentary\prtl-Comment056.wav"	"[Ларс Йенсвольд] Дизайн этой камеры заставляет игрока с нетерпением ждать грандиозного момента, когда пушка обретет полную силу. В ходе решения задачки вы ходите кругами вокруг устройства; оно все время прямо перед вами, и наконец вы его получаете."
"[english]#commentary\prtl-Comment056.wav"	"[Lars Jensvold] This room is designed to build anticipation for the big moment when players finally get the fully powered portal gun. The puzzle path brings you in a circle around the device, so that it's virtually always in sight right up until you grab it."
"#commentary\prtl-Comment057.wav"	"[Крис Чин] Все, чему научился игрок, может вылететь у него из головы после важного, долгожданного сюжетного поворота. Получив заряженную пушку, тестеры на волне эмоций часто забывали о том, что они умеют совершать скачки. Поскольку это очень важный навык, эта задачка помогает его вспомнить."
"[english]#commentary\prtl-Comment057.wav"	"[Chris Chin] Player training doesn't always stick, especially after the introduction of a big, new concept.  For instance, after they'd acquired the fully powered portal device, playtesters often forgot about the fling maneuver. Since it's such an important skill, this puzzle is designed to reintroduce the idea of flinging."
"#commentary\prtl-Comment058.wav"	"[Джейсон Брашилл] Изначально дальняя дверь открывалась, когда игрок вставал на кнопку, но тестеры, привыкшие фиксировать кнопки с помощью кубов, безуспешно искали контейнер. Мы заменили кнопку на нажимаемую, чтобы устранить ассоциацию с контейнером, но тестеры все равно не догадывались, что им надо выстрелить в открывшийся проем. Мы добавили звук таймера двери, подсказывающий, что игроку надо что-то сделать, пока она открыта. Это решило проблему."
"[english]#commentary\prtl-Comment058.wav"	"[Jason Brashill] Originally a weighted button was used to open the far door, but playtesters so strongly associated boxes with buttons that they'd get stuck searching hopelessly for a box. We changed the big button to a pedestal mounted push button, thus removing the box association, but playtesters still had trouble realizing they needed to shoot a portal through the door. Adding a ticking timer sound when the door was open cued players that the puzzle expected them to act during that time, which solved the problem."
"#commentary\prtl-Comment059.wav"	"[Джереми Беннетт] Заменять временную графику финальной мы начали с этого уровня. Мы выбрали эту камеру, потому что при малых размерах она вмещала в себя достаточно много элементов геймплея. При разработке дизайна мы старались создать ощущение, что каждый предмет находится на своем месте неслучайно. Простота камеры позволяет игроку сосредоточиться на задачке. Кроме того, камеры хорошо контрастируют с более поздним 'закулисьем', где объектов гораздо больше."
"[english]#commentary\prtl-Comment059.wav"	"[Jeremy Bennett] When we moved from largely placeholder art to our final visual design, this was the first level to get a facelift. We chose this map because it had many of our gameplay elements integrated into a relatively small space. The test chamber art direction was designed to make everything appear purposefully placed. The simple design helps focus players on the puzzles. It also provides a nice contrast to the later, much less sterile behind-the-scenes environments, which contributes to a clear sense of progression."
"#commentary\prtl-Comment060.wav"	"[Керри Девис] В каждой головоломке с дверью и кубом присутствует неприятная возможность того, что игрок телепортирует куб за дверь и останется с кнопкой, но без груза. Мы поставили триггеры, оповещающие игру об этом событии, и ввели трубы доставки кубов, чтобы игрок смог получить замену."
"[english]#commentary\prtl-Comment060.wav"	"[Kerry Davis] A problem we came across with virtually any puzzle involving boxes and doors was that players could portal the boxes to the other side of the door, thereby trapping themselves in a room with buttons but no boxes. We set up special triggers to detect and handle these cases, and then added the box delivery tubes to ensure players could always be supplied with the required tools."
"#commentary\prtl-Comment061.wav"	"[Дэвид Кирхер] Здесь можно как следует рассмотреть эффект визуального накопления порталов. Если открыть порталы по обе стороны коридора, их вереница будет казаться бесконечной, как в зеркалах. На самом деле, система поддерживает до девяти 'отражений' в цепочке. Мы добиваемся эффекта бесконечности, копируя часть обработанного кадра в последний портал цепочки. Это не идеальное решение, зато дешевое и эффективное."
"[english]#commentary\prtl-Comment061.wav"	"[David Kircher] This is a great spot to appreciate the recursive nature of portals. If you place a portal on each side of this hallway, you'll notice the portals seem to go on forever, similar to the effect you get in a hall of mirrors.  In actuality, we support a maximum of nine recursive portal views down any chain of portals. We achieve the impression of infinite recursion by copying part of the previously rendered frame onto the final portal in the recursive chain.  It's not absolutely perfect, but it's inexpensive and effective."
"#commentary\prtl-Comment063.wav"	"[Ник Маджоре] В этой камере находилась головоломка, для решения которой надо было открыть как можно меньше порталов. Мы пытались вписать эту задачу в сюжет, но так и не придумали хороший способ. Мы решили не отказываться от этой идеи совсем и перенесли ее в карты, доступные после окончания основной игры."
"[english]#commentary\prtl-Comment063.wav"	"[Nick Maggiore] This is the first map in which we experimented with solving the puzzle in as few portal placements as possible. We tried to fit that concept into the story mode, but were never quite able to sell it. Instead of abandoning the idea altogether, we added the concept to a series of post-game 'Challenge' maps."
"#commentary\prtl-Comment066.wav"	"[Джип Барнетт] Некоторые тестеры придумали открывать портал в полу и обходить оставшуюся часть задачи с помощью подъемной лестницы. Обычно мы переделываем уровень, если игрок находит способ обойти часть головоломки. Но в этом случае обходное решение требует больших сил, чем прямое, поэтому мы не стали закрывать лазейку."
"[english]#commentary\prtl-Comment066.wav"	"[Jeep Barnett] A few playtesters put a portal on the floor here and used the rising stair pit to skip the rest of the puzzle. We'll usually rework a level if playtesters discover a way to bypass chunks of the puzzle too easily. But in this and a few other cases where skipping ahead arguably takes more skill than solving the puzzle properly, we let the ninja solution stand."
"#commentary\prtl-Comment068.wav"	"[Ларс Йенсвольд] Дизайн этой камеры продуман так, что взгляд игрока непременно падает на куб, освещенный мягким светом с потолка. Свет четко выделяет куб на фоне холодного общего освещения. Квадраты различных размеров на недоступной поверхности также помогают обратить внимание игрока наверх."
"[english]#commentary\prtl-Comment068.wav"	"[Lars Jensvold] We designed this room to draw the player's eyes to the box. The light from the observation room casts horizontal shadows that point at the box, which is directly lit by a warm light from the ceiling. This warm light helps the box stand out against the predominantly cool test chamber lighting. The varying sized squares of the off limits surface also help direct the player's attention upward."
"#commentary\prtl-Comment069.wav"	"[Ким Свифт] Эта камера в ходе разработки претерпела ряд изменений. Игроку предлагалось выполнить самый сложный маневр - двойную пращу. Изначально головоломка также требовала перенаправления энергетического шара. Но тестерам оказалось очень сложно выполнить оба этих действия вместе. Они не запоминали, что делать, и в итоге мы упростили задачу, оставив только двойную пращу. Чтобы подтолкнуть мысли игрока в правильном направлении, мы создали уже знакомую ему визуальную подсказку - висящий бетонный блок и точку выхода с крестом."
"[english]#commentary\prtl-Comment069.wav"	"[Kim Swift] This particular section went through several iterations because it's the first place where players are required to perform possibly the trickiest portal maneuver, the double fling. Originally, the room also featured an energy ball redirection puzzle. Combined with the new double fling skill, however, it proved to be too much for most playtesters.  Overwhelmed players tend not to digest new information, so we simplified the puzzle to require only the double fling. To nudge players in the right direction, we also included visual hints, such as the previously introduced single fling theme - the pushed out concrete slab with a checkerboard landing zone."
"#commentary\prtl-Comment070.wav"	"[Гаррет Рикки] Как мы заметили, многие тестеры не догадывались, что порталы можно открывать в падении. Поскольку этот навык необходим для пращи и некоторых других трюков, мы создали головоломку, которую можно решить только открытием портала в падении. Мы долго тестировали и корректировали эту задачку, пока она не приобрела окончательный вид."
"[english]#commentary\prtl-Comment070.wav"	"[Garret Rickey] We noticed through our playtests that many of our players weren't aware of the fact that you could place portals while falling. Since placing portals as you are falling is essential to accomplishing flings and many other portal tricks, we implemented this puzzle, so that the only way to solve it, was to use the mid-air placement tactic. It took numerous iterations and lots of tuning before this  consistently played well."
"#commentary\prtl-Comment071.wav"	"[Рэлм Лавджой] Этой головоломкой мы хотели показать игроку, что с помощью портала можно моментально перенестись на большое расстояние. Изначально на верхние этажи вели лестницы. Но подъем по ним происходил достаточно быстро, и игроки даже не задумывались о том, что можно найти другой способ. Мы заменили лестницы медленными подъемниками, подтолкнув игрока к тому, чтобы использовать правильное решение."
"[english]#commentary\prtl-Comment071.wav"	"[Realm Lovejoy] In this puzzle, we wanted players to realize that, using portals, they can travel long distances in a short step. Originally, we had stairs from the ground level to the upper rooms. Many playtesters, however, were able to run from one room to the other quickly enough to consider it a solution without ever thinking to use the even easier portal method. By changing the stairs to very slow moving lifts, we were able to level the travel time for all player experience levels, thus making the intended solution more clear."
"#commentary\prtl-Comment072.wav"	"[Пол Грэхем] В этой задаче игрок должен провести энергетический шар через несколько порталов. Такая многоходовка вызывала у неопытных тестеров замешательство, и они часто перенаправляли шар в самих себя. Мы изменили дизайн камеры так, чтобы порталы можно было открывать только в ее верхней части. Теперь игрок не может убить себя шаром."
"[english]#commentary\prtl-Comment072.wav"	"[Paul Graham] This puzzle requires players to redirect an energy ball through multiple portal placements. The multiple steps caused many early playtesters to panic and accidentally redirect a ball right into themselves, with deadly results. We redesigned the test chamber so that portals can only be placed in the top half of the room, which solved the problem by generally leaving players out of the ball's reach."
"#commentary\prtl-Comment074.wav"	"[Робин Уолкер] Главная цель этой камеры — закрепить навык использования двойной пращи. В предыдущих случаях мы использовали визуальную подсказку — выдвинутый блок. Но к этому моменту нам уже пора готовить игрока к закулисью, где подсказок не будет. Чтобы решить головоломку, игрок должен осознать, что двойную пращу можно выполнить в любом пространстве независимо от того, дана ему подсказка или нет."
"[english]#commentary\prtl-Comment074.wav"	"[Robin Walker] Perhaps the most important purpose of this final test chamber is to cement the double fling maneuver training. For previous flings, we employed a visual cue - a pushed out a section of wall. In preparation for the more freeform behind-the-scenes levels, however, we take the training wheels off.  To proceed, players must realize that they can double fling almost anywhere they want to, with or without hints."
"#commentary\prtl-Comment076.wav"	"[Чет Фалижек] Для Portal мы решили создать пушку, которая отличалась бы от традиционных пулеметов HL2. В Portal пушки должны быть живыми и обладать собственной индивидуальностью. Прежде всего мы занялись дизайном. Получились скорее симпатичные роботы, чем грозные пулеметы. А значительную часть обаяния симпатичного существа составляет голос. Его создание стало нашим следующим шагом. С помощью Элейн Макклейн мы вывели невинный голосок и написали подходящие реплики. Сыграв на контрасте функции машины убийства и ее невинной, мирной личности, мы создали интересный и запоминающийся персонаж."
"[english]#commentary\prtl-Comment076.wav"	"[Chet Faliszek] For Portal, we wanted to create a turret that was different from the traditional HL2 turrets.   The HL2 turrets are nothing more than mindless mounted guns, in Portal we wanted the turrets to have personality, to be characters.  The first step was a redesign of the look.  Once we had the look of the new turrets, they seemed less like menacing machine guns and more like cute robots.  And robots can never really be cute until they are talking robots.  So the next step was creating the vocal characteristics of the turrets.  Working with Ellen McClain, we settled on an innocent sounding voice with dialogue to match.  This juxtaposition of killing machine and innocent non-aggressive personality ends up making the Portal turret a memorable character."
"#commentary\prtl-Comment077.wav"	"[Эрик Уолпоу] Сюжет Portal довольно прост, но мы компенсируем это глубокой предысторией — историей Лаборатории порталов, ее ученых, конкуренции с Черной Мезой — которая прекрасно вписывается в космологию Half Life. Portal не раскрывает эти связи напрямую, но многочисленные детали центра располагают к тому, чтобы копнуть чуть глубже. Это помещение называется 'крысиным загоном' — намек на то, что в здании могут быть другие подопытные."
"[english]#commentary\prtl-Comment077.wav"	"[Erik Wolpaw] Even though Portal tells a simple story, we created a lot of backstory - for Aperture Science, for its employees, for its rivalry with the hated Black Mesa, and for where all of this fits into the cosmology of Half Life.  This first Portal game doesn't reveal all of it, but we crammed a lot of little details into the environments.  This area, for instance, called the Ratman Den, hints that there may be other people trapped in the facility."
"#commentary\prtl-Comment080.wav"	"[Рэлм Лавджой] Мы не хотели перегружать Portal сценами боя, но и не собирались отказываться от них полностью. После нескольких неудачных попыток создать легкие перестрелки мы остановились на сражении с пушками. Их можно победить с помощью хитроумного использования порталов, а можно пойти в лобовую атаку."
"[english]#commentary\prtl-Comment080.wav"	"[Realm Lovejoy] Even though we didn't want Portal to be too combat heavy, we wanted to add at least a light combat mechanic. After a few less-than-successful attempts to actually realize this 'light combat' concept, we settled on turrets as a good compromise. The turrets can be defeated with tricky portal maneuvers, but they're also susceptible to a more straightforward berserker approach."
"#commentary\prtl-Comment083.wav"	"[Джип Барнетт] Печальная история кубика-компаньона помогает нам добиться сразу двух целей: показать зловещий характер и без того зловещей ГЛаДОС и научить игрока пользоваться уничтожителем, который понадобится ему на последнем уровне. Позже игрок сможет получить удовольствие от мести, загрузив в точно такой же уничтожитель части ГЛаДОС."
"[english]#commentary\prtl-Comment083.wav"	"[Jeep Barnett] The awful end of the companion cube serves a dual purpose: it adds a lot more sinister character to our already pretty sinister AI while simultaneously training players to use the incinerator, a key component of the final level. The training has a nice dramatic payoff, since players later get to avenge the death of their good friend the companion cube by stuffing some of the AI's important parts into exactly the same type of incinerator."
"#commentary\prtl-Comment084.wav"	"[Чет Фалижек] В этом коридоре игроку надо прикрыться кубом как щитом, но некоторые тестеры понимали это как задачку на время и реакцию и не брали куб с собой. Чтобы решить эту проблему, мы ввели реплики ГЛаДОС. Много реплик. По мере развития диалога тестеры не просто начали брать куб с собой — они не думали расставаться с ним вообще. Но поскольку мы не хотели заставлять игроков носить куб при себе до конца игры, пришлось создать сцену, где им необходимо убить куб."
"[english]#commentary\prtl-Comment084.wav"	"[Chet Faliszek] We designed this hall so that players had to use a box as a shield, but many playtesters read it as an 'avoid-the-energy-ball' timing puzzle, and simply left the box behind. We solved this, in large part, by having the AI talk about the box. A lot. Once the dialog went in, playtesters went from routinely abandoning the box to never wanting it to leave their side. Since we weren't going to make players lug a box around for the rest of the game, we added a scene at the end of the level where players are forced to kill the box."
"#commentary\prtl-Comment094.wav"	"[Пол Грэхем] Иногда от мелких деталей зависит вся картина. Мы создали левую грань этой стены для того, чтобы показать игрокам ее толщину. Пока мы этого не сделали, тестеры зачастую думали, что коридор невозможным образом сузился, начинали паниковать и не успевали принимать верные решения."
"[english]#commentary\prtl-Comment094.wav"	"[Paul Graham] Sometimes little details make a huge difference. For instance, we had to add the left side to this wall to give players a visual representation of how thick it is. Without it, playtesters frequently thought the hall had just gotten impossibly narrower, panicked, and stopped making rational decisions."
"#commentary\prtl-Comment095.wav"	"[Эрик Уолпоу] До побега игрока все реплики системы произносятся монотонным компьютерным голосом. Но после побега голос ГЛаДОС становится все более живым, а в последней сцене достигает эмоционального пика. Нам нужна была актриса, способная не только скопировать голос компьютера, но и вдохнуть в него жизнь. А поскольку в финале игры звучит песня, актриса должна была еще и петь. Мы нашли Эллен Маклейн — прекрасную актрису и обладательницу оперного сопрано. Она отлично подошла на эту роль."
"[english]#commentary\prtl-Comment095.wav"	"[Erik Wolpaw] Before the player escapes the fire pit, the AI dialog is all delivered in a computerized monotone. After the escape, however, GLaDOS gets progressively more expressive until, by the end, she's cycling through a whole mess of emotions. The role required an actor capable of mimicking the computer-generated voice while still infusing it with some real character. And since we planned to end the game with a song, she also needed to have a good singing voice. The woman we cast, Ellen McClane, is a great mimic, a terrific actor, and a classically trained operatic soprano. So that worked out pretty good."
"#commentary\prtl-Comment096.wav"	"[Рэлм Лавджой] После побега мы предлагаем игроку еще раз пройти через уже знакомую камеру, но другим способом. 'Неправильное' решение головоломки создает у игрока ощущение того, что он идет своим путем, обманывая систему."
"[english]#commentary\prtl-Comment096.wav"	"[Realm Lovejoy] After players escape, we let them solve an old chamber in a new way. This reintroduction of a familiar space, which can now be solved in an 'incorrect' way, helps convey the sense that players are cheating the system while forging their own path through the facility."
"#commentary\prtl-Comment097.wav"	"[Гаррет Рикки] Движущиеся платформы помогают создать напряженную атмосферу. Самые простые решения внезапно оказываются сложными, когда их надо принять моментально. Это контрастирует с первой частью игры, где игрок мог решать головоломку столько времени, сколько потребуется. Головоломки, не завязанные на времени, могут быть более сложными, но они не вызывают у игрока учащения пульса."
"[english]#commentary\prtl-Comment097.wav"	"[Garret Rickey] We use these moving platforms to add time pressure to puzzles. A sequence of simple decisions feels much more climactic under time pressure, in contrast to most puzzles in Portal which can be solved at the players' leisure. Puzzles that aren't time bound can be more complex, but at the expense of being less dramatic."
"#commentary\prtl-Comment098.wav"	"[Ким Свифт] На этих уровнях мы используем поверхности, с которыми игрок незнаком. Ему не ясно, где можно открывать порталы, а где нельзя, поэтому от нас требуется небольшое обучение. Мы создали эту сцену, чтобы, во-первых, показать игроку, что он проник за кулисы центра, а во-вторых, научить его, какие поверхности подходят для порталов."
"[english]#commentary\prtl-Comment098.wav"	"[Kim Swift] In these new areas, we weren't using the surfaces the player is familiar with.  The rules for which new surfaces portals can be placed on and which surfaces are off-limits, needed to be taught.  So we created this area both to show the player they have escaped into the 'guts' of the facility and to re-train them in which surfaces are valid for portal placement."
"#commentary\prtl-Comment101.wav"	"[Эллен Маклейн: Голос ГЛаДОС] Знаете, мне говорили, что Valve… что они все планируют заранее. Все заранее продумывают и прорабатывают. Но это натуральная ложь. Вот, например, у них есть какая-то задумка, они приводят актера в студию и говорят: 'Прочти эти реплики так, как будто ты компьютер'. И я начитываю. И тогда у них появляется новая идея. И так… так все накручивается, как снежный ком, одна идея рождает другую."
"[english]#commentary\prtl-Comment101.wav"	"[Ellen McLain: Voice of GLaDOS]	I know that I was told that, you know, sort of the idea of Valve is that everything... Everything is planned. Everything is worked out in advance. But that's a big, fat lie.  Because: The initial idea is started, and they bring an actor into the studio and they say, you know, 'Say these words for us, say this computer generated voice for us.' Okay, I'll do that. Well, then, that gives the creators other ideas. And it's... It's a rolling process; You roll from one idea into the next idea."
"#commentary\prtl-Comment102.wav"	"[Эллен Маклейн: Голос ГЛаДОС] В самом начале, когда меня только пригласили озвучить игру, я должна была просто скопировать реплики, созданные компьютером. Просто скопировать. И я скопировала. Не внося никаких эмоций: я слышу звук — я его повторяю. Но потом, с развитием игры, мне пришлось вкладывать в компьютер, в ГЛаДОС, все больше и больше эмоций. Получился очень симпатичный персонаж, такой пассивно-агрессивный."
"[english]#commentary\prtl-Comment102.wav"	"[Ellen McLain: Voice of GLaDOS]	In the beginning, when I came in, I was just supposed to recreate the sound of a computer-generated voice. Just recreate it. And that's what I did. And there was no emotion involved; I just listened to the sound of the computer, and I repeated what I heard. But as the game continued, I was supposed to get more and more emotion into the computer, into GLaDOS. And she developed into a very sweet, passive-aggressive person."
"#commentary\prtl-Comment103.wav"	"[Эллен Маклейн: Голос ГЛаДОС] Знаете, актер всегда играет так, как ему скажут; таков наш актерский хлеб. Бывает хорошая режиссура, бывает плохая, но это не важно, и ни один актер не скажет об этом продюсеру. Ты приходишь, тебе дают откровенно слабые реплики, и тебе надо попытаться вложить в них эмоции, смысл. Но с Valve все не так. Они дают совершенно четкие указания: 'здесь сыграй взрыв негодования'. Это потрясающая ремарка для актера. Так что, должна признаться, эта команда меня покорила. Другие режиссеры часто дают очень расплывчатые указания. А здесь меня вели шаг за шагом, и я получала искреннее удовольствие от каждого сеанса."
"[english]#commentary\prtl-Comment103.wav"	"[Ellen McLain: Voice of GLaDOS]	As an actor, you know, you come in, you do what you're told; You want to make your money. And sometimes you get good direction, and sometimes you don't get good direction. But it doesn't matter. And you certainly don't tell the production team any of this. But you come in and they'll, you know, they'll give you a lame line reading. And you're supposed to find some emotional value in that. But this is not what this team did. They would come in, for example, [and give me the direction] 'explosively indignant'. That's a wonderful direction for an actor. So, I must say that the production team won me over. Because so often I get bogus direction. But this time, I was actually directed and had fun at all the sessions."
"#commentary\prtl-Comment104.wav"	"[Эллен Маклейн: Голос ГЛаДОС] Сарказм. ГЛаДОС очень саркастична. Это так здорово! И при всем при этом, стараясь вложить в ее реплики эмоции, я старалась не сбиться с компьютерных интонаций и компьютерного звучания. Все эти 'лаборатории исследования природы порталов' и 'экспериментальные центры'."
"[english]#commentary\prtl-Comment104.wav"	"[Ellen McLain: Voice of GLaDOS]	Sarcasm. GLaDOS is sarcastic a lot. And that's so much fun! But while I was trying to do this, trying to build in all these emotions, I still had to maintain the computer sound and maintain the pronunciation of repeated phrases. You know: 'Aperture Science' and 'The Enrichment Center'."
"#commentary\prtl-Comment105.wav"	"[Эллен Маклейн: Голос ГЛаДОС] Я полезла искать Portal в Интернете… и Google выдал мне ссылку на ролик. Я в него просто влюбилась! Я влюбилась в свой собственный голос! [Смеется] Я призналась команде, что никогда в жизни не играла в компьютерные игры. Но в эту я хочу сыграть! [Смеется]"
"[english]#commentary\prtl-Comment105.wav"	"[Ellen McLain: Voice of GLaDOS]	I went to Portal's, umm... I Googled 'Portal in-game,' and I went to the trailer. And I just loved it! I loved hearing my voice! [Laughter] And as I told the production team, I have never played a computer game in my life. But I want to play this one! [Laughter]"
"#commentary\prtl-Comment106.wav"	"[Эллен Маклейн: Голос ГЛаДОС] В комнате звукозаписи с рабочей группой можно общаться только через интерком. Они могут обсуждать тебя, а ты и не услышишь. Но я уверена, что они не говорят ничего плохого. Если надо, они… они нажимают кнопку и поправляют меня. 'Нет, не совсем так. Попробуй еще раз. Сделаем три дубля'. И они дают мне прослушать реплику в исполнении компьютера. А я повторяю ее трижды, следуя указаниям: 'нет, больше сарказма', 'больше гнева' или… или… 'больше раздражения'. Ты проводишь в комнате час за часом, и они стараются сделать так, чтобы тебе было удобно: приносят стакан воды, дают карандаш, чтобы делать пометки. И ты пытаешься сделать все как можно лучше, чтобы тебя пригласили еще раз!"
"[english]#commentary\prtl-Comment106.wav"	"[Ellen McLain: Voice of GLaDOS]	In the sound booth, you're only connected to the production team by an intercom. And they can talk about you, and you don't know what they're saying. But you trust that they're being kind. And, you know, they'll... They'll push a button and then they'll say something to me. They say a direction. 'No, that wasn't right. Do it again. Give us three more reads.'  And a lot of time what happens is they'll... They would play the computer-generated sound for me on one line. And then I'm supposed to recreate that three times with the director saying, 'Ok, well, you know, more sarcastic,' or, 'More angry,' or, or, 'More irritated.' So: You stand in the booth hour after hour after hour. They're always very nice; they let you have water in here, and maybe a pencil to take a few notes. And of course you want it to be interesting, because you want them to hire you again!"
"#commentary\prtl-Comment107.wav"	"[Эллен Маклейн: Голос ГЛаДОС] Когда мне сказали, что в финале будет песня, я сразу подумала: а кто композитор? Мне ответили, что Джонатан Коултон. Я послушала песню, и она показалась мне очень забавной и остроумной. Я решила, что у меня все получится. Но я оперная певица и обычно пою так: [поёт]. И я забеспокоилась, получится ли у меня петь в другом стиле. Но перед записью мне прислали mp3 файл, где эту песню исполнял Джонатан. Это было здорово. И дома, репетируя, я попыталась вернуться к голосу ГЛаДОС. Ну, 'лаборатория исследования природы порталов...' Маленький пассивно-агрессивный компьютер, очень одинокий, которого все встреченные люди пытаются убить. Еще бы ей не расстраиваться! А еще она... еще она очень хочет торт. А я... я хочу сыграть в игру, чтобы воссоздать рецепт. Написать сверху 'Portal' и подать гостям."
"[english]#commentary\prtl-Comment107.wav"	"[Ellen McLain: Voice of GLaDOS]	So when they told me that there was going to be a song at the end, I thought, well, allright, who's going to write the song? And they told me there was going to be a song written by Jonathan Coulton. And I listened to a song that Jonathan had written, and it was very funny, very clever. So, I thought at that point, well, you know, this'll be okay. But I am an opera singer, so usually I sing: [opera singing]. And I thought, well, will I be able to have the right style for the song? So I was concerned. But then before the recording, they sent me an mp3 file of the song. And I listened to it with Jonathan singing it. But I loved the little song. And at home, as I practiced the little song, I tried to, you know, get back to GLaDOS's voice. You know: 'Aperture Science...' Just this tiny little passive-aggressive computer who's all alone until people try to come in and murder her. So of course she gets upset! But she seems... She seems to have this real affinity for cake. And... And I want to play the game because I want to recreate the cake recipe. And then put 'Portal' on it, and be able to serve it to my friends when they come over to my house."
