"lang"
{
"Language"	"schinese"
"[english]Portal.doorclose"	"<sfx><norepeat:1>[Metal Clang]"
"portalgun.pedestal_rotate"	"<sfx>[底座旋转]"
"[english]portalgun.pedestal_rotate"	"<sfx>[Pedestal Rotating]"
"Portal.room1_Radio"	"<sfx><len:10>[轻快的音乐]"
"[english]Portal.room1_Radio"	"<sfx><len:10>[Peppy Music]"
"Portal.giant_piston"	"<sfx><norepeat:5>[活塞冲击声]"
"[english]Portal.giant_piston"	"<sfx><norepeat:5>[Piston Slam]"
"portal.fizzle_invalid_surface"	"<sfx><norepeat:5>[传送门失败]"
"[english]portal.fizzle_invalid_surface"	"<sfx><norepeat:5>[Portal Failed]"
"portal.fizzle_moved"	"<sfx><norepeat:5>[传送门嘶嘶声]"
"[english]portal.fizzle_moved"	"<sfx><norepeat:5>[Portal Fizzled]"
"weapon_Portalgun.invalid_surface"	"<sfx><norepeat:4><playerclr:255,176,0:255,255,255>[击中无效平面]"
"[english]weapon_Portalgun.invalid_surface"	"<sfx><norepeat:4><playerclr:255,176,0:255,255,255>[Portalgun Failed]"
"weapon_portalgun.fire_blue"	"<sfx><norepeat:4><playerclr:255,176,0:255,255,255>[发射蓝色传送门]"
"[english]weapon_portalgun.fire_blue"	"<sfx><norepeat:4><playerclr:255,176,0:255,255,255>[Portalgun Primary Fire]"
"weapon_portalgun.fire_blue_npc"	"<sfx><norepeat:5>[发射蓝色传送门]"
"[english]weapon_portalgun.fire_blue_npc"	"<sfx><norepeat:5>[Portalgun Primary Fire]"
"weapon_portalgun.fire_red"	"<sfx><norepeat:4><playerclr:255,176,0:255,255,255>[发射红色传送门]"
"[english]weapon_portalgun.fire_red"	"<sfx><norepeat:4><playerclr:255,176,0:255,255,255>[Portalgun Secondary Fire]"
"weapon_portalgun.fire_red_npc"	"<sfx><norepeat:5>[发射红色传送门]"
"[english]weapon_portalgun.fire_red_npc"	"<sfx><norepeat:5>[Portalgun Secondary Fire]"
"weapon_portalgun.powerup"	"<sfx><norepeat:4><playerclr:255,176,0:255,255,255>[传送枪已升级]"
"[english]weapon_portalgun.powerup"	"<sfx><norepeat:4><playerclr:255,176,0:255,255,255>[Portalgun Upgraded]"
"escape.cake_ride-1"	"<sfx>[增压蒸汽]"
"[english]escape.cake_ride-1"	"<sfx>[Pressurized Steam]"
"escape.cake_ride-3"	"<sfx>[打气活塞]"
"[english]escape.cake_ride-3"	"<sfx>[Pumping Pistons]"
"portal.open_red"	"<sfx><norepeat:5>[红色传送门开启]"
"[english]portal.open_red"	"<sfx><norepeat:5>[Red Portal Open]"
"Portal.fire_pit"	"<sfx><len:5>[呼呼的火焰]"
"[english]Portal.fire_pit"	"<sfx><len:5>[Roaring Fire]"
"npc_floorturret.rocketfire"	"[火箭发射]"
"[english]npc_floorturret.rocketfire"	"[Rocket Launch]"
"npc_floorturret.lockedbeep"	"[火箭锁定]"
"[english]npc_floorturret.lockedbeep"	"[Rocket Locked]"
"npc_rocketturret.lockingbeep"	"[火箭锁定中]"
"[english]npc_rocketturret.lockingbeep"	"[Rocket Locking]"
"portalplayer.fallrecover"	"<sfx><clr:255,170,0>[紧急迫降]"
"[english]portalplayer.fallrecover"	"<sfx><clr:255,170,0>[RoughLanding]"
"escape.glados_destruction-1"	"<sfx>[呼啸的风]"
"[english]escape.glados_destruction-1"	"<sfx>[Rushing Wind]"
"escape.the_surface-4"	"<sfx>[产生回音，回音消退]"
"[english]escape.the_surface-4"	"<sfx>[Sounds Echo and Fade]"
"escape.glados_destruction-3"	"<sfx>[飞散的残骸]"
"[english]escape.glados_destruction-3"	"<sfx>[Thrashing Debris]"
"portal.room1_ticktock"	"<sfx><norepeat:5>[滴滴答答的定时器]"
"[english]portal.room1_ticktock"	"<sfx><norepeat:5>[Ticking Timer]"
"Portal.stair_clack"	"<sfx><norepeat:2>[磁砖碰撞]"
"[english]Portal.stair_clack"	"<sfx><norepeat:2>[Tile Clack]"
"escape.brain_escaping_alarm_loop"	"<sfx><norepeat:10>[警告声]"
"[english]escape.brain_escaping_alarm_loop"	"<sfx><norepeat:10>[Warning Alarm]"
"Portal.deployingKlaxon"	"<sfx><norepeat:4>[高音警报器发出警告]"
"[english]Portal.deployingKlaxon"	"<sfx><norepeat:4>[Warning Klaxon]"
"portal.bonus04_2"	"<clr:219,112,147><I>[扭曲效果] 陷入！陷入！陷入！陷入！陷入！"
"[english]portal.bonus04_2"	"<clr:219,112,147><I>[Warping Effects] Fling! Fling! Fling! Fling! Fling!"
"escape.disposal_tube_zap"	"<sfx><norepeat:4>[咝]"
"[english]escape.disposal_tube_zap"	"<sfx><norepeat:4>[Zap]"
"portal.bonus02_2"	"<clr:219,112,147><I>之前，我告诉你这是你最后的机会，但并非实话。但这次真的是你最后的机会。现在，停下你正在做的事！"
"[english]portal.bonus02_2"	"<clr:219,112,147><I>Before, when I told you it was your last chance, that wasn't completely true.  This is your real last chance. Now, STOP what you're doing!"
"portal.bonus05_2"	"<clr:219,112,147><I>丰富学习中心规定要求目标要双手空空，我们才能送上蛋糕。"
"[english]portal.bonus05_2"	"<clr:219,112,147><I>Enrichment Center regulations require both hands to be empty before any cake can be served."
"portal.bonus04_1"	"<clr:219,112,147><I>准备把自己抛出去吧。将自己抛进太空。"
"[english]portal.bonus04_1"	"<clr:219,112,147><I>Get ready to fling yourself. Fling into space."
"portal.bonus01_3"	"<clr:219,112,147><I>我知道你不相信，但是眼前的一切都是为了你好。"
"[english]portal.bonus01_3"	"<clr:219,112,147><I>I know you don't believe this, but everything that has happened so far was for your benefit."
"portal.bonus06_3"	"<clr:219,112,147><I>我在检查蓝图，我想…嗯，就在这里。你肯定走错路了！"
"[english]portal.bonus06_3"	"<clr:219,112,147><I>I'm checking some blue prints and I think... yes, right here! You're definitely going the WRONG way!"
"portal.bonus05_3"	"<clr:219,112,147><I>听着，我们都困在这里。我要用激光在这个屋子中间画条线，一半归你，另一半归我。"
"[english]portal.bonus05_3"	"<clr:219,112,147><I>Look, we're both stuck in this place. I'll use lasers to inscribe a line down the center of the facility, and one half will be where you live and I'll live in the other half."
"portal.bonus03_2"	"<clr:219,112,147><I>最重要的是，你无论如何都不能将设备带离测试区。"
"[english]portal.bonus03_2"	"<clr:219,112,147><I>Most importantly under no circumstances should you remove the device from the testing area."
"portal.bonus01_2"	"<clr:219,112,147><I>我们真的有准备蛋糕。"
"[english]portal.bonus01_2"	"<clr:219,112,147><I>There really was a cake."
"portal.bonus03_1"	"<clr:219,112,147><I>重复上次警告：这个测试需要精通传送门动量的原理。"
"[english]portal.bonus03_1"	"<clr:219,112,147><I>To reiterate our previous warning, this test requires a mastery of the principles of portal momentum."
"portal.bonus02_1"	"<clr:219,112,147><I>非常惊人！但是，请务必注意，自满会导致失败。"
"[english]portal.bonus02_1"	"<clr:219,112,147><I>Very Impressive!  Be warned, however, that complacency can result in failure."
"portal.bonus05_1"	"<clr:219,112,147><I>我们很高兴你成功了。"
"[english]portal.bonus05_1"	"<clr:219,112,147><I>We are pleased with your success."
"portal.bonus05_4"	"<clr:219,112,147><I>我们没必要杀了彼此，如果不想交谈也可以不必开口。"
"[english]portal.bonus05_4"	"<clr:219,112,147><I>We won't have to try to kill each other or even talk if we don't feel like it."
"portal.bonus01_1"	"<clr:219,112,147><I>非常好。请记住，我们很高兴你能参加测验。"
"[english]portal.bonus01_1"	"<clr:219,112,147><I>Well done. Remember that we are pleased you could join us for testing."
"portal.bonus06_1"	"<clr:219,112,147><I>你要在下个交叉点左转。"
"[english]portal.bonus06_1"	"<clr:219,112,147><I>You need to make a LEFT at the next junction."
"portal.bonus06_2"	"<clr:219,112,147><I>你要在下个交叉点右转。"
"[english]portal.bonus06_2"	"<clr:219,112,147><I>You need to make a RIGHT at the next junction."
"portal.toilet_thank"	"<clr:255,208,172><I>谢谢光临！"
"[english]portal.toilet_thank"	"<clr:255,208,172><I>Your business is appreciated."
"#commentary\prtl-Comment000.wav"	"[Erik Wolpaw] 制造人工智能声音的过程步骤繁杂。首先，我们要透过自动的语音合成程序，执行每一行台词。在录音室中，我们以计算机产生的声音文件，提示扮演 GLaDOS 的女演员 Ellen McClane。她会模仿声音，让她多录几次，调整她的表演，删除计算机版本中难以理解的字句。例如，这里有一句 Ellen 表演的句子：<INSERT RAW ELLEN LINE>。录音完成后，我们会处理所有对话，添加一点计算机的感觉。这是游戏中出现的相同台词，声调比较不自然，语调压抑，而共振往上移：<INSERT LINE HERE>。"
"[english]#commentary\prtl-Comment000.wav"	"[Erik Wolpaw] Creating the AI voice was a multi-step process. First, we ran every line of dialog through an automatic text-to-speech program. In the studio, we cued the actress who plays GLaDOS, Ellen McClane, with the computer-generated sound file. She'd mimic it, and then, over the course of several takes, adjust her performance to clean up any words that were unintelligible in the computer version. For instance, here's a line as Ellen delivered it: <INSERT RAW ELLEN LINE>. Once the recording was done, we processed all of the dialog to give it an extra computery edge. Here's that same line as it appears in the game, with the pitch constrained, pitch modulation suppressed, and the formant moved up: <INSERT LINE HERE>."
"#commentary\prtl-Comment001.wav"	"[Kim Swift] 我们设计了逃脱后的关卡，让玩家能看一下“丰富学习中心”的内部制作。这块特殊的区域揭露了部分的“储存方块配送系统”。这些小图案让游戏的这个部分，在视觉上与实验室有差距，同时强化玩家目前位于幕后的感觉。"
"[english]#commentary\prtl-Comment001.wav"	"[Kim Swift] We designed the post-escape levels to give players brief glimpses of the inner workings of the Enrichment Center. This particular area exposes part of the Storage Cube Distribution System. These little vignettes help make this section of the game visually distinct from the testing chambers while reinforcing the idea that players are now behind-the-scenes."
"#commentary\prtl-Comment002.wav"	"[Jeep Barnett] 游戏设计诡异的地方在于，如果游戏中没有正规的提示，玩家很少会往上看。因此，我们利用梯子作为提示。大部分玩家会调查梯子通往的方向，也就是上方。一旦玩家碰到梯子后，其实梯子会碎裂，但梯子也达到它的作用。"
"[english]#commentary\prtl-Comment002.wav"	"[Jeep Barnett] One bizarre fact of game design is that, without some serious prompting, players will rarely look up. In this case, the prompt is a ladder. Most players will investigate where the ladder goes, which is up. The ladder actually falls apart as soon as it's touched, but by then it's served its purpose."
"#commentary\prtl-Comment004.wav"	"[Garret Rickey] 透过游戏测试，我们发现，让玩家在有时间压力的环境下执行一些较简单的谜题，以便将较复杂、刻意安排的关卡拆开完成，他们会觉不那么疲劳。这些活塞确实是解决较简单的谜题类型的良好基础。因为它们具备移动的表面，还能让我们机会在特殊位置间换位，例如天花板到天花板。"
"[english]#commentary\prtl-Comment004.wav"	"[Garret Rickey] Through playtesting, we discovered that fatigue set in if we didn't break up the more complicated, deliberately paced puzzles with problems that required the player to perform a much simpler task under time pressure. These pistons proved to be a good foundation for that simpler type of puzzle. Because they feature a moving surface, they also gave us an opportunity to employ some unusual portal transitions, such as ceiling-to-ceiling."
"#commentary\prtl-Comment005.wav"	"[Paul Graham] 开发游戏的时候，我们通常会执行可能打破入口系统的关卡设计。例如，这项天花板到天花板的换位就是项异常棘手的任务，结果花了很多努力才办到。我们试着不要采取简易的方式，也就是改变关卡设计来配合现有的入口技术。我们知道游戏一旦发行，自定义地图的作者会以我们从未想过的方式试验这套系统，因此我们尽可能让系统保持灵活。"
"[english]#commentary\prtl-Comment005.wav"	"[Paul Graham] During development, we'd often run across some piece of level design that would break the portal system. For instance, this ceiling-to-ceiling transition was an unexpected edge case that ended up requiring a lot of effort to make work. We tried never to take the easy route of simply changing the level design to work with existing portal technology. We knew that once the game was out in the wild, custom map creators would stress the system in ways we hadn't even considered, so we made it as flexible as possible."
"#commentary\prtl-Comment006.wav"	"[Greg Coomer] 这些逃脱后的关卡设计，有一项重要的设计目标，就是让玩家觉得畅快淋漓，但仍然在场所中兜兜转转。基于这个概念，我们添加了许多角落及裂缝，让玩家能爬进入口，或放置入口。我们这样做又带来了场地的灯光问题，因为区域的光线必须够亮，玩家才能探索区域，但同时要保持微暗，才能营造朦胧、废弃的建筑物气氛。"
"[english]#commentary\prtl-Comment006.wav"	"[Greg Coomer] An important design goal of these post-escape levels was to give players the sense that they were running wild inside the guts of the facility. With that in mind, we added plenty of nooks and crannies for players to crawl into or place portals through. This ended up being a tricky lighting challenge, as the areas needed to be bright enough to navigate while still being dim enough to feel like obscure, disused sections of the building."
"#commentary\prtl-Comment007.wav"	"[Bill Van Buren] 这些火箭步哨原本会发出激光。我们引进打破玻璃的技术后，将激光改为火箭，主因是大量的火箭爆炸中粉碎的玻璃效果，比慢慢被激光融化的玻璃效果更令人满意。本来，它们也会说话，就像子弹机枪塔一样。因为玩家改变火箭方向时，通常是背对着机枪塔，但是需要明显清楚的声音提示。声音只会为火箭重新导向的技术带来太多噪声干扰。"
"[english]#commentary\prtl-Comment007.wav"	"[Bill Van Buren] These rocket sentries originally fired lasers. We switched from lasers to rockets after we introduced the glass-breaking mechanic, mainly because glass shattering in a massive rocket explosion turned out to be a lot more satisfying than glass just slowly being melted by a laser. Originally, they also spoke, just like the bullet turrets.  Because players often redirect the rockets with their backs to the turret, however, a distinct, uncluttered sound cue was required. The voice simply added too much noise to the rocket redirect mechanic."
"#commentary\prtl-Comment008.wav"	"[Realm Lovejoy] 打破这个管子能给玩家一个机会，在稍微不同的背景中，测试新学习的火箭重新导向及打破玻璃的技能，这对加强训练有帮助。"
"[english]#commentary\prtl-Comment008.wav"	"[Realm Lovejoy] Breaking this tube gives players a chance to test out their newly trained rocket-redirecting and glass-breaking skills in a slightly different context, which helps cement the training."
"#commentary\prtl-Comment009.wav"	"[Scott Dalton] 在游戏快结束时，我们增加了时间限制的解谜比例，例如这个机枪塔埋伏，让玩家感觉到即将到达高潮的冲突点。"
"[english]#commentary\prtl-Comment009.wav"	"[Scott Dalton] As the end of the game draws closer, we increase the ratio of time-pressured puzzles, like this turret ambush, to give players the sense that they're approaching a climactic encounter."
"#commentary\prtl-Comment010.wav"	"[Randy Lundeen] 这些狭小通道原本纯粹是装饰，但测试玩家一直以为这些通道很重要，通常花很多时间想站上伸展台。我们不想阻碍想要走上伸展台的人，因此我们重新设计了这个区域，让玩家不只能走上伸展台，而且还是必经之路。"
"[english]#commentary\prtl-Comment010.wav"	"[Randy Lundeen] Originally these catwalks were decorative, but playtesters consistently thought they were significant and often spent a lot of time trying to reach them. We didn't want to stand between people and their desire to walk on the catwalks, so we redesigned the area to make catwalks not only accessible but also necessary to proceed."
"#commentary\prtl-Comment012.wav"	"[Jeep Barnett] 这庞大的炮塔埋伏原本的规模更大，炮塔会从天花板落下，并且会从意想不到的舱口出现。其实，有一阵子这是游戏的高潮战斗。测试游戏时，我们发现这种纯粹战斗体验的类型，并不真正适合玩家前几个小时体验的训练。重复几次后，我们让战斗变得比较不那么激烈，并让房间更倾向于让玩家使用传送门动力将自己抛向远方，这是测试玩家非常喜欢使用的技能，最后也变成最终战斗的关键要素之一。"
"[english]#commentary\prtl-Comment012.wav"	"[Jeep Barnett] This massive turret ambush was originally a lot more massive, with turrets that dropped from the ceiling and popped out of surprise hatches. In fact, for a while, it was the game's climactic battle.  Through playtesting, we learned that this type of pure combat experience, didn't really fit with the preceding few hours of player training.  Over several iterations, we toned down the combat and made the room more about using portal momentum to fling yourself great distances, a skill that playtesters really enjoyed using and that's a key component of what eventually became our final battle."
"#commentary\prtl-Comment013.wav"	"[Jeremy Bennett] GLaDOS，现在运营光圈科技的这套恶搞磁盘操作系统，是经过一连串的重复设计的。早期的版本包括漂浮的脑袋、像蜘蛛一样摊开肢体的结构、模仿波提切利“维纳斯的诞生”画作，但是上下颠倒，而且是由机器人零件及电线组成。最后，我们决定用一台巨大的机械装置，上面悬吊着一个精巧的机器人偶，成功表达 GLaDOS 的原始力量及阴柔特质。"
"[english]#commentary\prtl-Comment013.wav"	"[Jeremy Bennett] GLaDOS, the rogue disk operating system that now runs Aperture Science, went through a bunch of design iterations. Earlier versions included a floating brain, a sprawling, spidery mechanism, and an upside-down version of Botticelli's Rise of Venus built out of robot parts and wire. Evenutally, we settled on a huge mechanical device with a delicate robotic figure dangling out of it, which successfully conveys both GLaDOS's raw power and her femininity."
"#commentary\prtl-Comment014.wav"	"[Erik Wolpaw] 这部紧急电话背后有个故事，在 GLaDOS 当初被开发时，有人必须坐在旁边，如果 GLaDOS 跟人工智能一样变得有知觉，跟神一样，那个人就要打电话请人来帮忙。而在真正的游戏中，很明显的，光圈科技紧急电话的计划并未 100% 成功。"
"[english]#commentary\prtl-Comment014.wav"	"[Erik Wolpaw] The fiction behind this red phone is that, while GLaDOS was being developed, it was somebody's job to sit by it, and, if it ever looked like the AI was becoming sentient and godlike, that person would pick up the phone and call somebody to come help. At the point in time where the actual game takes place, it's become obvious that the Aperture Science Red Phone plan didn't 100% work out."
"#commentary\prtl-Comment015.wav"	"[Kim Swift]《Narbacular Drop》这套游戏原本是我们学生时的作业，后来变成《Portal》，我们从这套游戏中学到一件事，即刚入门的玩家通常以为传送门会将他们带进其它空间甚至其它次元。为了打破这个概念，我们一开始将玩家送进视觉效果独特的房间，里面有许多让人怀念的物品，如此一来，当他们初次走进传送门，就有清楚的参考位置，这样就能传达一个概念：他们仍在相同的基本位置。例如，广播播放的是演奏版的“Still Alive”，因为提供某些声音的连贯也有帮助。"
"[english]#commentary\prtl-Comment015.wav"	"[Kim Swift] One of the things we learned from Narbacular Drop, our student project that became Portal, was that beginning players often thought portals took them into other spaces or even other dimensions. To help fight that notion, we start players in a visually unique room with memorable objects, so that when they walk through a portal for the first time, they have a clear point of reference, which communicates the idea that they're still in the same basic location. For instance, the radio, which is playing an instrumental version of 'Still Alive,' helps as well by providing some audio continuity"
"#commentary\prtl-Comment016.wav"	"[Robin Walker]《Portal》有效地延伸玩家的训练活动。我们在游戏中用了很大一部分，介绍一系列的游戏工具，然后将这些工具层层放进困难度不同的谜题中。这一层从这里开始，我们先训练玩家使用按钮/方块机制，然后再介绍更复杂的传送门概念。"
"[english]#commentary\prtl-Comment016.wav"	"[Robin Walker] Portal is effectively an extended player training exercise. We spend a huge portion of the game introducing a series of gameplay tools, then layering these tools into increasingly difficult puzzles. This layering starts here, where we train the button/box mechanic before introducing the more complicated concept of portals."
"#commentary\prtl-Comment017.wav"	"[Gabe Newell] 欢迎你们将游戏名称放在这里。希望你们已经有机会享受《Portal》这款游戏的特异观点及创新的方式。如果要听留言内容，请将准星移到漂浮的留言符号上，然后按使用键。如果要停止收听留言内容，请将准星移到旋转的节点上，然后再按一次使用键。某些留言内容出于介绍游戏特点的目的，可能会暂时控制游戏。如果发生这种情况，请再按一次使用键，即可停止播放留言。我们才刚开始利用这种游戏类型，请您玩过游戏后，与我分享你的想法。请寄电子邮件给我：gaben@valvesoftware.com。谢谢，玩得开心！"
"[english]#commentary\prtl-Comment017.wav"	"[Gabe Newell] Welcome to insert game name, here.  Hopefully you have already had a chance to enjoy the off-beat perspective and new game mechanic of Portal.  To listen to a commentary node, put your crosshair over the floating commentary symbol and press your use key. To stop a commentary node, put your crosshair over the rotating node and press the use key again. Some commentary nodes may take control of the game in order to show something to you. In these cases, simply press your use key again to stop the commentary.  Please let me know what you think after you have had a chance to play, as we think we are just at the beginning of taking advantage of this type of gameplay. I can be reached at gaben@valvesoftware.com. Thanks, and have fun!"
"#commentary\prtl-Comment018.wav"	"[Bay Raitt] 我们让玩家角色穿上桔色跳伞装，加强这个角色只是实验品的事实。在视觉上，温暖的桔色让她能在冷色调的环境中更加显眼。某些测试玩家很好奇，为什么她从很高的地方摔下来，却不会像在《Half-Life 2》中一样受伤。因此，我们在她的小腿加上机械弹簧；之后就再也没人质疑，为什么她从这么高的地方掉下来却没事了。"
"[english]#commentary\prtl-Comment018.wav"	"[Bay Raitt] We put the player character in an orange jumpsuit to reinforce the fact that she's a test subject.  Visually, the warmer orange colors help her pop out against the colder tones of the environment.  Some playtesters were wondering why she could fall so far without getting hurt the way she would in Half-Life 2.  In response, we added mechanized heel springs to her lower legs; afterwards, there was no longer any question about why she could survive such long falls."
"#commentary\prtl-Comment019.wav"	"[Realm Lovejoy] 这些雾面玻璃的观察室让玩家有随时被监视的感觉，同时能保持监视者的神秘感。这些房间也有实际的功用，因为我们常将房间当作方便、符合逻辑的光源，照亮实验室。"
"[english]#commentary\prtl-Comment019.wav"	"[Realm Lovejoy] These frosted-glass observation rooms make the player feel as if they're being watched at all times, while keeping the identity of these watchers a mystery. The rooms serve a practical purpose as well, since we often use them as convenient and logical light sources for the test chambers."
"#commentary\prtl-Comment020.wav"	"[Garret Rickey] 摧毁传送门的力场（我们称为 Fizzler）以及电梯的结合，有双重用途。它们为每间实验室提供可清楚识别的终点，同时处理更为实际的问题：如何让玩家不要传送越过关卡的负载。我们最后将 Fizzler 整合进多个谜题设计。"
"[english]#commentary\prtl-Comment020.wav"	"[Garret Rickey] The combination of the prtl-destroying fields (which we call 'fizzlers') and the elevators serve a dual purpose. They provide a clearly identifiable end-point for each test-chamber, while also addressing the more practical problem of how to keep players from portaling across level loads. We eventually integrated the fizzlers into several of our puzzle designs."
"#commentary\prtl-Comment021.wav"	"[Kim Swift] 我们要让玩家快速了解传送门是什么，这一点绝对非常重要。我们很快就注意到，如果测试玩家能看到自己穿越传送门，他们会比较快地了解传送门的概念。因此我们刻意放置第一个传送门，让玩家一定能看到自己。"
"[english]#commentary\prtl-Comment021.wav"	"[Kim Swift] It's absolutely critical that players quickly wrap their heads around what a portal is.  We noticed early playtesters grasped the concept much more quickly when they caught a glimpse of themselves through a portal.  So we deliberately positioned this first portal to ensure that players will invariably see themselves."
"#commentary\prtl-Comment022.wav"	"[Paul Graham] 我们希望玩家站在传送门时能感觉安全无恙，因此我们不会在即将关闭的传送门内杀死玩家或摧毁物体。相反地，我们会在传送门关闭时，推动或传送物体。"
"[english]#commentary\prtl-Comment022.wav"	"[Paul Graham] We wanted players to feel safe while standing in a portal, so we never kill them or destroy objects within a portal that's closing. Instead, we either push or teleport objects out of a portal as it closes."
"#commentary\prtl-Comment023.wav"	"[Robin Walker] 因为我们非常谨慎地介绍并训练每个游戏概念，当玩家抵达这个地点时，我们相信他们已经了解什么是传送门，而且大略知道它的运作方式。《Portal》的早期版本，会让玩家在还没有了解游戏目的时，跌跌撞撞进入游戏，这在教导玩家新技能上，效果真的不好。玩家刚解开的谜题的设计是，如果玩家一头雾水，最后几乎总是进入死胡同。玩家要以特定顺序，最少通过五个传送门，才能解开谜题。在这种限制中，玩家要了解重要的游戏概念才能成功，对标准化游戏学习曲线有极大的帮助。"
"[english]#commentary\prtl-Comment023.wav"	"[Robin Walker] Because we very deliberately introduce and train each gameplay concept, once players reach this spot, we're confident that they know what a portal is and roughly how it works. Early versions of Portal let players stumble through the beginning of the game without always understanding what was going on, which really compromised teaching new concepts. The puzzle you just finished was designed so that stumbling around will virtually always lead to a dead end. Completing the puzzle requires walking through a minimum of five portals in a specific order. This kind of gating, in which a solid understanding of key gameplay concepts is required for success, helped standardize the learning curve of the game tremendously."
"#commentary\prtl-Comment024.wav"	"[Jason Brashill] 在这张地图的早期版本中，测试玩家冲下楼后，还是没注意到什么可以建立传送门。我们引进强制暂停的功能，叫做“栅栏”，能协助确保玩家停下，注意到传送枪正在建立蓝色传送门。颗粒效果跟很大的声音能吸引玩家的注意。"
"[english]#commentary\prtl-Comment024.wav"	"[Jason Brashill] In early versions of this map, playtesters would charge down the stairs without noticing what was creating the portals. We introduced a mandatory pause in the action - what we call a gate - to help ensure that players stop and notice the portal gun making a blue portal. A particle effect and a loud noise help draw their attention."
"#commentary\prtl-Comment026.wav"	"[Kerry Davis] 这个房间的设计目的，是让玩家了解传送门的出入口与传送门的颜色无关。测试玩家通常会假定桔色传送门只限出去，因此我们设计了这个关卡，强迫玩家进入桔色传送门。"
"[english]#commentary\prtl-Comment026.wav"	"[Kerry Davis] This room was designed to make players understand that entrance and exit portals aren't tied to the color of the portal.  Playtesters often assumed that orange portals were exit-only, so we created this puzzle to force players to enter an orange portal."
"#commentary\prtl-Comment027.wav"	"[David Kircher] 要表现玩家穿过传送门的视野，我们必须使用虚拟摄影机，这台摄影机是从传送门对面拍摄，藉此表现独立的影像。为了取得正确的影像及有效率的处理表现，我们只呈现透过对面传送门的有限视野能看见的景像，排除位于虚拟摄影机及对面传送门平面之间的物品。"
"[english]#commentary\prtl-Comment027.wav"	"[David Kircher] When rendering the player's view through a portal, we must render a separate image using a virtual camera which looks out of the opposite portal.  To obtain a correct image and efficient rendering performance, we render only what is visible through the limited field of view of the opposite portal and exclude objects which lie between the virtual camera and the plane of the opposite portal."
"#commentary\prtl-Comment029.wav"	"[Nick Maggiore] 早期版本的《Portal》具备更多细节、更凌乱的环境，很像《Half Life 2》。我们很快发现如果有不必要的物品散落在各处，玩家反而会分心，这样实际上会干扰传送门的训练过程。因此我们简化了美术风格，创造出较为整齐、强调重点的实验室。我们采用的模块化方式，让房间看起来好像可以借由这些活塞不断变形。"
"[english]#commentary\prtl-Comment029.wav"	"[Nick Maggiore] Early versions of Portal featured more detailed, cluttered environments, much like Half Life 2. We quickly realized that unnecessary objects scattered all over the place distracted players to the point where it actually interfered with the portal training process. So we simplified the art style to favor clean, focused test chambers. The modular approach we settled on makes it look plausible that the chambers can reform dynamically on these pistons."
"#commentary\prtl-Comment032.wav"	"[Chet Faliszek] 为了训练，早期这些关卡通常只有一个正确的过关方式。这个房间的原始版本中没有玻璃障碍物。测试玩家通常会站在按钮上来开门，然后从开口射出蓝色传送门，完全不理会这个方块。因为这一关是要说明方块与按钮间的关系，这个过关方式虽然聪明，却不是我们的本意，因此我们加了玻璃障碍物，让玩家不能直接站在按钮上过关。但是，后来游戏的关卡变得更为开放。"
"[english]#commentary\prtl-Comment032.wav"	"[Chet Faliszek] For training purposes, there's generally just one correct solution to these early puzzles. The original version of this room didn't have the glass barrier. Playtesters would often stand on the button to open the door, and then shoot a blue portal through the opening, bypassing the box entirely. Since this puzzle was meant illustrate the relationship between boxes and buttons, that solution, while clever, was a failure, so we added the glass barrier to prevent it. Later in the game, however, the puzzles become more open-ended."
"#commentary\prtl-Comment035.wav"	"[David Kircher] 将传送门与 Source 引擎的物理系统结合是一项复杂的过程，需要重复多次才能达到性能与正确度的完美平衡。因为传送门几乎可以放在游戏环境中的任何地方，所以必须修改物理系统，才能呈现相互碰撞的几何动态物体，例如这个方块周围的墙壁及地板，以及任何放在传送门对侧的物体。初期实作这套动态碰撞产生系统时，通常需要半秒或 500 毫秒，才能运算出正确的碰撞结果。日常生活中，半秒可能微不足道，但在游戏中，建立传送门时如果停顿就会非常明显。最后，我们设计的系统，会在传送门周围的气泡建立暂时的混合物理环境。这样产生的碰撞效果，比 Source 制造的标准碰撞较为不精确，但实际上已经够精确了，而且能将建立动态碰撞的时间，从 500 毫秒降低到 10 毫秒，这么短的停顿，在传送门建立时几乎是无法察觉的。"
"[english]#commentary\prtl-Comment035.wav"	"[David Kircher] Integrating portals with the Source engine's physics system was a complex process that required several iterations to achieve the right balance of performance and correctness.  Because portals can be placed virtually anywhere in the game environment, the physics system had to be modified to allow dynamic changes to its representation of colliding geometry, such as the walls and floor around this box, and any objects which may lie on the opposite side of the portal.  Initial implementations of this dynamic collision generation system could take up to one half of one second, or 500 milliseconds, to compute the correct collision.  This may not sound like a long time in everyday life, but this pause during portal creation was quite noticeable in the context of the game.  Ultimately, we designed a system that creates temporary hybrid physics environments in bubbles around the portals using less accurate collision than that produced by Source's standard collision generation, but was accurate enough in practice and reduced the time to create the dynamic collision representation from 500 milliseconds to just 10 milliseconds, which is an imperceptible pause during portal creation."
