"lang"
{
"Language"	"schinese"
"[english]sphere03.sp_intro_03_afterfallalt09"	"<clr:29,172,214>Wheatley: I'll wait--I'll wait one hour. Then I'll come back and, assuming I can locate your dead body, I'll bury you. Alright? Brilliant! Go team! See you in an hour! Hopefully! If you're not... dead."
"sphere03.sp_intro_03_intro02"	"<clr:29,172,214>Wheatley: 嘿！哦哦！我在这里！"
"[english]sphere03.sp_intro_03_intro02"	"<clr:29,172,214>Wheatley: Hey! Oi oi! I'm up here!"
"sphere03.sp_intro_03_intro06"	"<clr:29,172,214>Wheatley: 哇！"
"[english]sphere03.sp_intro_03_intro06"	"<clr:29,172,214>Wheatley: Whoa!"
"sphere03.sp_intro_03_intro09"	"<clr:29,172,214>Wheatley: 在平台的那边应该有一台传送门设备。"
"[english]sphere03.sp_intro_03_intro09"	"<clr:29,172,214>Wheatley: There should be a portal device on that podium over there."
"sphere03.sp_intro_03_intro10"	"<clr:29,172,214>Wheatley: 尽管我看不到它，虽然......也许它掉了下来。你想去马上看一下吗？"
"[english]sphere03.sp_intro_03_intro10"	"<clr:29,172,214>Wheatley: I can't see it though... Maybe it fell off. Do you want to go and have a quick look?"
"sphere03.sp_intro_03_intro12"	"<clr:29,172,214>Wheatley: 嘿，嘿！你来了！"
"[english]sphere03.sp_intro_03_intro12"	"<clr:29,172,214>Wheatley: Hey hey! You made it!"
"sphere03.sp_intro_03_introalt06"	"<clr:29,172,214>Wheatley: 这是正常的。不，去吧，只是看一看。"
"[english]sphere03.sp_intro_03_introalt06"	"<clr:29,172,214>Wheatley: It's alright. No, go on, just have a look about."
"sphere03.sp_intro_03_introalt07"	"<clr:29,172,214>Wheatley: 就是这样，不，就那样！耶。"
"[english]sphere03.sp_intro_03_introalt07"	"<clr:29,172,214>Wheatley: That's it, no, that's it! Yeah."
"sphere03.sp_intro_03_introalt08"	"<clr:29,172,214>Wheatley: 不，好了。在平台上，是的。"
"[english]sphere03.sp_intro_03_introalt08"	"<clr:29,172,214>Wheatley: No, that's right. Over by the podium, yeah."
"sphere03.sp_intro_03_introalt09"	"<clr:29,172,214>Wheatley: 如果你只是刚刚 --- 好吧，站在平台上，仰望。"
"[english]sphere03.sp_intro_03_introalt09"	"<clr:29,172,214>Wheatley: Just---if you just--okay, just stand by the podium and just look up."
"sphere03.sp_sabotage_factory01"	"<clr:29,172,214>Wheatley: 啊！太棒了。你顺利过关，做得好。"
"[english]sphere03.sp_sabotage_factory01"	"<clr:29,172,214>Wheatley: Ah! Brilliant. You made it through, well done."
"sphere03.sp_sabotage_factory02"	"<clr:29,172,214>Wheatley: 跟我来！你会喜欢的。"
"[english]sphere03.sp_sabotage_factory02"	"<clr:29,172,214>Wheatley: Follow me! You're gonna love this."
"sphere03.sp_sabotage_factory04"	"<clr:29,172,214>Wheatley: 嗒嗒！只有炮塔控制中心。非常感谢。"
"[english]sphere03.sp_sabotage_factory04"	"<clr:29,172,214>Wheatley: Tadah! Only the turret control center. Thank you very much."
"sphere03.sp_sabotage_factory05"	"<clr:29,172,214>Wheatley: 看到那里的扫描仪了吗？它决定保留哪些炮塔，哪些销毁。而且它使用主炮塔作为模板！如果我们拉出模板炮塔，它会关闭整个生产线。"
"[english]sphere03.sp_sabotage_factory05"	"<clr:29,172,214>Wheatley: See that scanner out there? It's deciding which turrets to keep and which to toss. And it's using that MASTER turret as a template! If we pull out the template turret, it'll shut down the whole production line."
"sphere03.sp_sabotage_factory16"	"<clr:29,172,214>Wheatley: 如果我们幸运的话，到她发现所有的炮塔成为废墟时为时已晚。 [笑] 经典。"
"[english]sphere03.sp_sabotage_factory16"	"<clr:29,172,214>Wheatley: If we're lucky, she won't find out all her turrets are crap until it's too late. [laughs] Classic."
"sphere03.sp_sabotage_factory23"	"<clr:29,172,214>Wheatley: 啊！太棒了。你顺利过关，做得好。"
"[english]sphere03.sp_sabotage_factory23"	"<clr:29,172,214>Wheatley: Ah! Brilliant. You made it through, well done."
"sphere03.sp_sabotage_factory24"	"<clr:29,172,214>Wheatley: 就快到了......"
"[english]sphere03.sp_sabotage_factory24"	"<clr:29,172,214>Wheatley: Almost there..."
"sphere03.sp_sabotage_factory25"	"<clr:29,172,214>Wheatley: 看到那里的扫描仪了吗？它决定保留哪些炮塔，哪些销毁。而且它使用主炮塔作为模板！如果我们拉出模板炮塔，它会关闭整个生产线。"
"[english]sphere03.sp_sabotage_factory25"	"<clr:29,172,214>Wheatley: See that scanner out there? It's deciding which turrets to keep and which to toss. And it's using that MASTER turret as a template! If we pull out the template turret, it'll shut down the whole production line."
"sphere03.sp_sabotage_factory_dooropen03"	"<clr:29,172,214>Wheatley: 好吧！盯住炮塔线，我准备去把大门搞开。"
"[english]sphere03.sp_sabotage_factory_dooropen03"	"<clr:29,172,214>Wheatley: Okay! Keep your eye on the turret line, I'm gonna go and hack the door open."
"sphere03.sp_sabotage_factory_hackdoor01"	"<clr:29,172,214>Wheatley: 好吧，我准备开始攻击。这比从你那边看起来稍微复杂一点。大约花费 10 分钟时间。眼睛盯住门。"
"[english]sphere03.sp_sabotage_factory_hackdoor01"	"<clr:29,172,214>Wheatley: Okay, I'm about to start hacking. It's a little more complicated than it looked from your side. It should take about ten minutes. Keep one eye on the door."
"sphere03.sp_sabotage_factory_hackdoor02"	"<clr:29,172,214>Wheatley: 这门实际上相当复杂。"
"[english]sphere03.sp_sabotage_factory_hackdoor02"	"<clr:29,172,214>Wheatley: This door's actually pretty complicated."
"sphere03.sp_sabotage_factory_hackdoor03"	"<clr:29,172,214>Wheatley: 你知道我 10 分钟前已提到这一点了？稍微有点乐观！"
"[english]sphere03.sp_sabotage_factory_hackdoor03"	"<clr:29,172,214>Wheatley: You know when I mentioned ten minutes? A little bit optimistic!"
"sphere03.sp_sabotage_factory_hackdoor05"	"<clr:29,172,214>Wheatley: 进度报告：仍然相当棘手！"
"[english]sphere03.sp_sabotage_factory_hackdoor05"	"<clr:29,172,214>Wheatley: Progress report: Still pretty tricky!"
"sphere03.sp_sabotage_factory_hackdoor06"	"<clr:29,172,214>Wheatley: 进度报告：还没有真正找到出路！"
"[english]sphere03.sp_sabotage_factory_hackdoor06"	"<clr:29,172,214>Wheatley: Progress report: Haven't really made any in-roads!"
"sphere03.sp_sabotage_factory_hackdoor07"	"<clr:29,172,214>Wheatley: 我仍然在这里，我还在工作，我没有忘记你！"
"[english]sphere03.sp_sabotage_factory_hackdoor07"	"<clr:29,172,214>Wheatley: I'm still here, I'm still working, I haven't forgotten about you!"
"sphere03.sp_sabotage_factory_hackdoor08"	"<clr:29,172,214>Wheatley: 哦！好消息！ [电子流行乐曲声] 别在意。"
"[english]sphere03.sp_sabotage_factory_hackdoor08"	"<clr:29,172,214>Wheatley: Oh! Good news! [electic pop] Nevermind."
"sphere03.sp_sabotage_factory_hackdoor09"	"<clr:29,172,214>Wheatley: 你那边发生了什么事，什么？"
"[english]sphere03.sp_sabotage_factory_hackdoor09"	"<clr:29,172,214>Wheatley: What's happening on your side, anything?"
"sphere03.sp_sabotage_factory_hackdoordone01"	"<clr:29,172,214>Wheatley: 啊！大门敞开多长时间了？"
"[english]sphere03.sp_sabotage_factory_hackdoordone01"	"<clr:29,172,214>Wheatley: Ah! How long's the door been open?"
"sphere03.sp_sabotage_factory_hackdoordone02"	"<clr:29,172,214>Wheatley: 打开之前没有任何提示？比如警报或入侵警报？我的意思是，我同意，最重要的是门打开了，但请提前暗示。咳嗽或者什么的。"
"[english]sphere03.sp_sabotage_factory_hackdoordone02"	"<clr:29,172,214>Wheatley: Was there any sort of announcement before it opened? Like an alarm or a hacker alert? I mean, fair enough, the important thing is it's open, but just mention in the future. Cough or something."
"sphere03.sp_sabotage_factoryhackone01"	"<clr:29,172,214>Wheatley: 对。嗯。我必须把门黑了，这样我们才能够得到它。"
"[english]sphere03.sp_sabotage_factoryhackone01"	"<clr:29,172,214>Wheatley: Right. Hmm. I'm gonna have to hack the door so we can get at it."
"sphere03.sp_sabotage_factoryhackone02"	"<clr:29,172,214>Wheatley: 从技术上说...嗯...在我干活时，你需要转过身去。"
"[english]sphere03.sp_sabotage_factoryhackone02"	"<clr:29,172,214>Wheatley: Technical... Ummm... You'll need to turn around while I do this."
"sphere03.sp_sabotage_factoryhackone12"	"<clr:29,172,214>Wheatley: 完成！黑掉了！"
"[english]sphere03.sp_sabotage_factoryhackone12"	"<clr:29,172,214>Wheatley: Done! Hacked!"
"sphere03.sp_sabotage_factoryturretconv23"	"<clr:29,172,214>Wheatley: 好。让我们弄清楚如何停下这机枪生产线......"
"[english]sphere03.sp_sabotage_factoryturretconv23"	"<clr:29,172,214>Wheatley: Right. Let's figure out how to stop this turret line..."
"sphere03.sp_sabotage_factoryturretone02"	"<clr:29,172,214>Wheatley: 好吧，继续，把机枪拉出来。"
"[english]sphere03.sp_sabotage_factoryturretone02"	"<clr:29,172,214>Wheatley: Okay, go on, just pull that turret out."
"sphere03.sp_sabotage_factoryturretonedone02"	"<clr:29,172,214>Wheatley: 嗯，应该这样做。"
"[english]sphere03.sp_sabotage_factoryturretonedone02"	"<clr:29,172,214>Wheatley: Well, that should do it."
"sphere03.sp_sabotage_factoryturretonedone04"	"<clr:29,172,214>Wheatley: 哦，没有搞定。"
"[english]sphere03.sp_sabotage_factoryturretonedone04"	"<clr:29,172,214>Wheatley: Ohhh, it hasn't done it."
"sphere03.sp_sabotage_factoryturretonedone05"	"<clr:29,172,214>Wheatley: 里面没有机枪......也许系统存储了备份镜像？"
"[english]sphere03.sp_sabotage_factoryturretonedone05"	"<clr:29,172,214>Wheatley: There's no turret in it... Maybe the system stores a backup image?"
"sphere03.sp_sabotage_factoryturretonedone06"	"<clr:29,172,214>Wheatley: 你有什么想法吗？"
"[english]sphere03.sp_sabotage_factoryturretonedone06"	"<clr:29,172,214>Wheatley: Have you got any ideas?"
"sphere03.sp_sabotage_factoryturretonedone07"	"<clr:29,172,214>Wheatley: 你还在思考，或者......发生了什么？"
"[english]sphere03.sp_sabotage_factoryturretonedone07"	"<clr:29,172,214>Wheatley: Are you still thinking, or... what's happening?"
"sphere03.sp_sabotage_factoryturretonedone08"	"<clr:29,172,214>Wheatley: 哦，等等！我知道了，我知道了，我知道了！不，不是这样。"
"[english]sphere03.sp_sabotage_factoryturretonedone08"	"<clr:29,172,214>Wheatley: Oh wait! I've got it I've got it I've got it! No, I haven't got it."
"sphere03.sp_sabotage_factoryturretonedone11"	"<clr:29,172,214>Wheatley: 告诉你吧，我有个计划。就让我们...继续考虑...保持绝对沉默..."
"[english]sphere03.sp_sabotage_factoryturretonedone11"	"<clr:29,172,214>Wheatley: Tell you what, here's a plan. Let's just both... continue contemplating... in absolute silence..."
"sphere03.sp_sabotage_factoryturretonedone12"	"<clr:29,172,214>Wheatley: 有主意了？有主意了？没有？不，我也没有。"
"[english]sphere03.sp_sabotage_factoryturretonedone12"	"<clr:29,172,214>Wheatley: Any ideas? Any ideas? No? No, me neither."
"sphere03.sp_sabotage_factoryturretonedone13"	"<clr:29,172,214>Wheatley: 哦！我刚刚有一个主意，就是我可以假装对她说我抓到你了，把你送过去，她会杀了你，但我可以...好好活下去。你对此有何看法？"
"[english]sphere03.sp_sabotage_factoryturretonedone13"	"<clr:29,172,214>Wheatley: Oh! I've just had one idea, which is that I could pretend to her that I've captured you, and give you over and she'll kill you, but I could... go on living. What's your view on that?"
"sphere03.sp_sabotage_factoryturretonedone17"	"<clr:29,172,214>Wheatley: 哦，等等。如果我们让它扫描点别的东西？"
"[english]sphere03.sp_sabotage_factoryturretonedone17"	"<clr:29,172,214>Wheatley: Oh, hang on. What if we gave it something ELSE to scan?"
"sphere03.sp_sabotage_factoryturretonedone19"	"<clr:29,172,214>Wheatley: 我们可以拿个坏掉的炮塔，我们可以把它放在扫描仪中，看看会发生什么。"
"[english]sphere03.sp_sabotage_factoryturretonedone19"	"<clr:29,172,214>Wheatley: We could get one of the crap turrets. We could put it in the scanner and see what happens."
"sphere03.sp_sabotage_factoryturretonedone20"	"<clr:29,172,214>Wheatley: 是的！去抓住一台坏掉的炮塔，把它带回来。"
"[english]sphere03.sp_sabotage_factoryturretonedone20"	"<clr:29,172,214>Wheatley: Yes! Go and catch one of the crap turrets, and bring it back!"
"sphere03.sp_sabotage_factoryturretonewhere01"	"<clr:29,172,214>Wheatley: 等等，你去哪儿？你要去哪里？"
"[english]sphere03.sp_sabotage_factoryturretonewhere01"	"<clr:29,172,214>Wheatley: Wait, where are you going? Where are you going?"
"sphere03.sp_sabotage_factoryturretonewhere03"	"<clr:29,172,214>Wheatley: 哦，你有什么想法吗？"
"[english]sphere03.sp_sabotage_factoryturretonewhere03"	"<clr:29,172,214>Wheatley: Ohhhhh, have you got an idea?"
"sphere03.sp_sabotage_factoryturretonewhere05"	"<clr:29,172,214>Wheatley: 好吧，好吧。还是照你的想法，然后再沿原路返回来。"
"[english]sphere03.sp_sabotage_factoryturretonewhere05"	"<clr:29,172,214>Wheatley: Okay, well, alright. Just do your idea and then come straight back."
"sphere03.sp_sabotage_factoryturretonewhere07"	"<clr:29,172,214>Wheatley: 对不起，这是怎么回事？你知道，我其实在这里，仍在努力思考！"
"[english]sphere03.sp_sabotage_factoryturretonewhere07"	"<clr:29,172,214>Wheatley: Sorry, what's going on over there? You know, I'm actually over here, still thinking really hard!"
"sphere03.sp_sabotage_factoryturrettwoback01"	"<clr:29,172,214>Wheatley: 你在那里发现什么了？"
"[english]sphere03.sp_sabotage_factoryturrettwoback01"	"<clr:29,172,214>Wheatley: What do you have there?"
"sphere03.sp_sabotage_factoryturrettwoback08"	"<clr:29,172,214>Wheatley: 哦，不，你已经知道了，你已经知道了！是啊！把他放在那里！让我们看看这个地方是不是和破废的炮塔一样。"
"[english]sphere03.sp_sabotage_factoryturrettwoback08"	"<clr:29,172,214>Wheatley: Oh no, you've got it, you've got it! Yes! Put him in there! Let's see how this place likes a crap turret."
"sphere03.sp_sabotage_factoryturrettwoback10"	"<clr:29,172,214>Wheatley: 你......"
"[english]sphere03.sp_sabotage_factoryturrettwoback10"	"<clr:29,172,214>Wheatley: What are you..."
"sphere03.sp_sabotage_factoryturrettwoback11"	"<clr:29,172,214>Wheatley: 哦，太棒了！真是太棒了！"
"[english]sphere03.sp_sabotage_factoryturrettwoback11"	"<clr:29,172,214>Wheatley: Oh, BRILLIANT! That's brilliant!"
"sphere03.sp_sabotage_factoryworked02"	"<clr:29,172,214>Wheatley: 搞定了！"
"[english]sphere03.sp_sabotage_factoryworked02"	"<clr:29,172,214>Wheatley: It worked!"
"sphere03.sp_sabotage_jailbreak01"	"<clr:29,172,214>Wheatley: 哦，什么？她到底以为我们有多笨！"
"[english]sphere03.sp_sabotage_jailbreak01"	"<clr:29,172,214>Wheatley: Oh, what? How stupid does she think we are?"
"sphere03.sp_sabotage_jailbreak07"	"<clr:29,172,214>Wheatley: 快点，走！"
"[english]sphere03.sp_sabotage_jailbreak07"	"<clr:29,172,214>Wheatley: Come on, let's go!"
"sphere03.sp_sabotage_jailbreak_elevator01"	"<clr:29,172,214>Wheatley: 快点！这边！"
"[english]sphere03.sp_sabotage_jailbreak_elevator01"	"<clr:29,172,214>Wheatley: Hurry! This way!"
"sphere03.sp_sabotage_jailbreak_elevator03"	"<clr:29,172,214>Wheatley: 哦，我们刚刚搞定了！如此之近。"
"[english]sphere03.sp_sabotage_jailbreak_elevator03"	"<clr:29,172,214>Wheatley: Ohhhhhh, we just made it! That was close."
"sphere03.sp_sabotage_jailbreak_elevator04"	"<clr:29,172,214>Wheatley: 这边！这边！"
"[english]sphere03.sp_sabotage_jailbreak_elevator04"	"<clr:29,172,214>Wheatley: This way! This way!"
"sphere03.sp_sabotage_jailbreak_elevator05"	"<clr:29,172,214>Wheatley: 快点！这里！这边！"
"[english]sphere03.sp_sabotage_jailbreak_elevator05"	"<clr:29,172,214>Wheatley: Come on! Over here! This way!"
"sphere03.sp_sabotage_jailbreak_elevator06"	"<clr:29,172,214>Wheatley: 快点！这边！"
"[english]sphere03.sp_sabotage_jailbreak_elevator06"	"<clr:29,172,214>Wheatley: HURRY! THIS WAY!"
"sphere03.sp_sabotage_jailbreak_elevator07"	"<clr:29,172,214>Wheatley: 快点！这边！"
"[english]sphere03.sp_sabotage_jailbreak_elevator07"	"<clr:29,172,214>Wheatley: HURRY! THIS WAY!"
"sphere03.sp_sabotage_jailbreak_elevator09"	"<clr:29,172,214>Wheatley: 进入电梯！进入电梯！"
"[english]sphere03.sp_sabotage_jailbreak_elevator09"	"<clr:29,172,214>Wheatley: Get in the lift! Get in the lift!"
"sphere03.sp_sabotage_jailbreak_elevator11"	"<clr:29,172,214>Wheatley: 搞定了，搞定了，搞定了，搞定了......"
"[english]sphere03.sp_sabotage_jailbreak_elevator11"	"<clr:29,172,214>Wheatley: We made it we made it we made it we made it..."
"sphere03.sp_sabotage_panel_sneak01"	"<clr:29,172,214>Wheatley: 好吧，现在。她不能用她的炮塔了。所以，让我们去看一下神经毒素发生器。"
"[english]sphere03.sp_sabotage_panel_sneak01"	"<clr:29,172,214>Wheatley: Alright, now. She can't use her turrets. So let's go and take care of that neurotoxin generator as well."
"sphere03.sp_sabotage_panel_sneak03"	"<clr:29,172,214>Wheatley: 嘿，我可以看到它了！接驳管就在隔壁房间里！"
"[english]sphere03.sp_sabotage_panel_sneak03"	"<clr:29,172,214>Wheatley: Hey, I can see it! The feeder tube's just in the next room!"
"sphere03.sp_sabotage_panel_sneak04"	"<clr:29,172,214>Wheatley: 跟着接驳管到发生器室！我会与你在那里会面。"
"[english]sphere03.sp_sabotage_panel_sneak04"	"<clr:29,172,214>Wheatley: Follow the feeder tube to the generator room! I'll meet you there."
"sphere03.sp_trust_fling01"	"<clr:29,172,214>Wheatley: 嘿！嘿！这里！"
"[english]sphere03.sp_trust_fling01"	"<clr:29,172,214>Wheatley: Hey! Hey! Up here!"
"sphere03.sp_trust_fling03"	"<clr:29,172,214>Wheatley: 无论如何，你看，关键是我们要逃出去，对吗？但是我们现在还不行。在十五个实验室之后等我。"
"[english]sphere03.sp_trust_fling03"	"<clr:29,172,214>Wheatley: Anyway, look, the point is we're gonna break out of here, alright? But we can't do it yet. Look for me fifteen chambers ahead."
"sphere03.sp_trust_fling04"	"<clr:29,172,214>Wheatley: 她来了！假装就你一个人！记住，十五个实验室。"
"[english]sphere03.sp_trust_fling04"	"<clr:29,172,214>Wheatley: Here she comes! Just play along! RememberFifteenChambers!"
"sphere03.sp_trust_flingalt02"	"<clr:29,172,214>Wheatley: 鸟鸟鸟鸟"
"[english]sphere03.sp_trust_flingalt02"	"<clr:29,172,214>Wheatley: BIRD BIRD BIRD BIRD"
"sphere03.sp_trust_flingalt07"	"<clr:29,172,214>Wheatley: 我在这里发现了一些鸟蛋。把它们丢进了门禁系统里。关闭。我 - 哎！"
"[english]sphere03.sp_trust_flingalt07"	"<clr:29,172,214>Wheatley: I found some bird eggs up here. Just dropped 'em into the door mechanism.  Shut it right down. I--AGH!"
"sphere03.sp_trust_flingalt08"	"<clr:29,172,214>Wheatley: [上气不接下气] 好的。这可能是鸟，是不是？那只鸟下了蛋！活的！"
"[english]sphere03.sp_trust_flingalt08"	"<clr:29,172,214>Wheatley: [out of breath] Okay. That's probably the bird, isn't it? That laid the eggs! Livid!"
"sphere03.sphere_flashlight_tour07"	"<clr:29,172,214>Wheatley: 下里肯定要暗下来了"
"[english]sphere03.sphere_flashlight_tour07"	"<clr:29,172,214>Wheatley: Ooh. It's dark down here isn't it?"
"sphere03.sphere_flashlight_tour08"	"<clr:29,172,214>Wheatley: 这是制造炮塔的一侧。刚刚过去的是生产神经毒素的设施。我们找到一种方法，让两条生产线都脱机，她就会感到无助。这才是理想的情况。"
"[english]sphere03.sphere_flashlight_tour08"	"<clr:29,172,214>Wheatley: This is the turret manufacturing wing. Just past this is the neurotoxin production facility. We find a way to take them both offline, and she’ll be helpless. Which is ideal."
"sphere03.sphere_flashlight_tour09"	"<clr:29,172,214>Wheatley: 我敢肯定我们的方式正确无误。相当肯定。"
"[english]sphere03.sphere_flashlight_tour09"	"<clr:29,172,214>Wheatley: I'm pretty sure we're going the right way. Pretty sure."
"sphere03.sphere_flashlight_tour10"	"<clr:29,172,214>Wheatley: 当然，炮塔工厂应该是这个样子。一般来说。"
"[english]sphere03.sphere_flashlight_tour10"	"<clr:29,172,214>Wheatley: The turret factory should be this way I think."
"sphere03.sphere_flashlight_tour11"	"<clr:29,172,214>Wheatley: 哦，现在小心了。"
"[english]sphere03.sphere_flashlight_tour11"	"<clr:29,172,214>Wheatley: Oh, careful now."
"sphere03.sphere_flashlight_tour12"	"<clr:29,172,214>Wheatley: 尝试跳过去。"
"[english]sphere03.sphere_flashlight_tour12"	"<clr:29,172,214>Wheatley: Try to jump across."
"sphere03.sphere_flashlight_tour13"	"<clr:29,172,214>Wheatley: 你没事吧？"
"[english]sphere03.sphere_flashlight_tour13"	"<clr:29,172,214>Wheatley: Are you OK?"
"sphere03.sphere_flashlight_tour14"	"<clr:29,172,214>Wheatley: 你还活着吗？"
"[english]sphere03.sphere_flashlight_tour14"	"<clr:29,172,214>Wheatley: Are you alive down there?"
"sphere03.sphere_flashlight_tour15"	"<clr:29,172,214>Wheatley: 如果你还活着，说几句话。跳跃，让我知道你没事儿。"
"[english]sphere03.sphere_flashlight_tour15"	"<clr:29,172,214>Wheatley: If you are alive, can you say something. Jump around so I know you are OK?"
"sphere03.sphere_flashlight_tour16"	"<clr:29,172,214>Wheatley: 你来了！我开始担心起来。"
"[english]sphere03.sphere_flashlight_tour16"	"<clr:29,172,214>Wheatley: There you are!  I was starting to get worried."
"sphere03.sphere_flashlight_tour17"	"<clr:29,172,214>Wheatley: 让我们再试一次。试着开辟越过机器的通道。"
"[english]sphere03.sphere_flashlight_tour17"	"<clr:29,172,214>Wheatley: Let's try this again.  Try to make your way across the machinery."
"sphere03.sphere_flashlight_tour18"	"<clr:29,172,214>Wheatley: 让我们继续前进。工厂入口一定在附近某个地方。"
"[english]sphere03.sphere_flashlight_tour18"	"<clr:29,172,214>Wheatley: Let's keep moving. The factory entrance must be around here somewhere."
"sphere03.sphere_flashlight_tour19"	"<clr:29,172,214>Wheatley: 小心......小心......"
"[english]sphere03.sphere_flashlight_tour19"	"<clr:29,172,214>Wheatley: Careful...  Careful..."
"sphere03.sphere_flashlight_tour20"	"<clr:29,172,214>Wheatley: 等待。小心。让我把灯打开，方便你跳跃"
"[english]sphere03.sphere_flashlight_tour20"	"<clr:29,172,214>Wheatley: Wait. Careful. Let me light this jump for you"
"sphere03.sphere_flashlight_tour22"	"<clr:29,172,214>Wheatley: 好了，这边"
"[english]sphere03.sphere_flashlight_tour22"	"<clr:29,172,214>Wheatley: Okay, this way"
"sphere03.sphere_flashlight_tour23"	"<clr:29,172,214>Wheatley: 不，不，我肯定是这边。我绝对相信是这边。"
"[english]sphere03.sphere_flashlight_tour23"	"<clr:29,172,214>Wheatley: No, no, I'm sure it's this way. I'm definitely sure it's this way."
"sphere03.sphere_flashlight_tour24"	"<clr:29,172,214>Wheatley: 哼。让我们尝试一下这边。"
"[english]sphere03.sphere_flashlight_tour24"	"<clr:29,172,214>Wheatley: Hm.  Let's try this way."
"sphere03.sphere_flashlight_tour25"	"<clr:29,172,214>Wheatley: 你能听到吗？她现在真的把这个地方踢进高速档了。"
"[english]sphere03.sphere_flashlight_tour25"	"<clr:29,172,214>Wheatley: Can you hear that? She has really kicked this place into high gear now."
"sphere03.sphere_flashlight_tour26"	"<clr:29,172,214>Wheatley: 这看起来很危险。我会保持光线稳定。"
"[english]sphere03.sphere_flashlight_tour26"	"<clr:29,172,214>Wheatley: This looks dangerous.  I'll hold the light steady."
"sphere03.sphere_flashlight_tour28"	"<clr:29,172,214>Wheatley: 快快，这边！"
"[english]sphere03.sphere_flashlight_tour28"	"<clr:29,172,214>Wheatley: Quick, this way!"
"sphere03.sphere_flashlight_tour29"	"<clr:29,172,214>Wheatley: 干得好！"
"[english]sphere03.sphere_flashlight_tour29"	"<clr:29,172,214>Wheatley: Nicely Done!"
"sphere03.sphere_flashlight_tour30"	"<clr:29,172,214>Wheatley: 好吧，让我用灯为你照亮这条通道。"
"[english]sphere03.sphere_flashlight_tour30"	"<clr:29,172,214>Wheatley: Okay, wait, let me light this path for you."
"sphere03.sphere_flashlight_tour32"	"<clr:29,172,214>Wheatley: 不，不是那边"
"[english]sphere03.sphere_flashlight_tour32"	"<clr:29,172,214>Wheatley: No no no, not that way!"
"sphere03.sphere_flashlight_tour33"	"<clr:29,172,214>Wheatley: 我们必须在这里分开一会儿。在那边的通道建一个传送门，我会在对面等你。"
"[english]sphere03.sphere_flashlight_tour33"	"<clr:29,172,214>Wheatley: We have to split up here for a moment.  Portal up to that passage and I'll see you on the other side."
"sphere03.sphere_flashlight_tour35"	"<clr:29,172,214>Wheatley: 我们要带你离开那个房间！"
"[english]sphere03.sphere_flashlight_tour35"	"<clr:29,172,214>Wheatley: We have to get you out of that room!"
"sphere03.sphere_flashlight_tour36"	"<clr:29,172,214>Wheatley: 你能达到这堵墙的后面吗？"
"[english]sphere03.sphere_flashlight_tour36"	"<clr:29,172,214>Wheatley: Can you reach that wall back there?"
"sphere03.sphere_flashlight_tour37"	"<clr:29,172,214>Wheatley: 这里还有另外一堵墙"
"[english]sphere03.sphere_flashlight_tour37"	"<clr:29,172,214>Wheatley: There's another wall over here!"
"sphere03.sphere_flashlight_tour38"	"<clr:29,172,214>Wheatley: 啊，这里是 - 炮塔厂入口！我们成功了。"
"[english]sphere03.sphere_flashlight_tour38"	"<clr:29,172,214>Wheatley: Here it is - the turret factory entrance! We made it."
"sphere03.sphere_flashlight_tour40"	"<clr:29,172,214>Wheatley: 小心点！"
"[english]sphere03.sphere_flashlight_tour40"	"<clr:29,172,214>Wheatley: Be careful!"
"sphere03.sphere_flashlight_tour41"	"<clr:29,172,214>Wheatley: 上班时带上你的宝贝女儿。这并没有好下场的。"
"[english]sphere03.sphere_flashlight_tour41"	"<clr:29,172,214>Wheatley: Bring your daughter to work day. That did not end well."
"sphere03.sphere_flashlight_tour42"	"<clr:29,172,214>Wheatley: 还有......四十节土豆电池。尴尬。我知道他们的孩子。静止：低挂的果实。完全科学，真的。"
"[english]sphere03.sphere_flashlight_tour42"	"<clr:29,172,214>Wheatley: And... forty potato batteries. Embarrassing. I realize they’re children. Still: low hanging fruit. Barely science, really."
"sphere03.sphere_flashlight_tour44"	"<clr:29,172,214>Wheatley: 我敢肯定我们的方式是正确的。向你重新保证......"
"[english]sphere03.sphere_flashlight_tour44"	"<clr:29,172,214>Wheatley: I'm pretty sure we're going the right way. Just to reassure you..."
"sphere03.sphere_flashlight_tour50"	"<clr:29,172,214>Wheatley: 别担心，我已经 100％ 绝对保证是这条通道 - 哦，不是这条通道。"
"[english]sphere03.sphere_flashlight_tour50"	"<clr:29,172,214>Wheatley: Don't worry I'm absolutely guaranteeing you 100 percent that it's this way... Oh it's not this way."
"sphere03.sphere_flashlight_tour52"	"<clr:29,172,214>Wheatley: 好，试试这边。"
"[english]sphere03.sphere_flashlight_tour52"	"<clr:29,172,214>Wheatley: Okay, let's try this way."
"sphere03.sphere_flashlight_tour55"	"<clr:29,172,214>Wheatley: 好的。嗯，我要记下沿路轨返回这条路。"
"[english]sphere03.sphere_flashlight_tour55"	"<clr:29,172,214>Wheatley: Right. Well, I’m going to take this rail down the back way."
"sphere03.sphere_flashlight_tour56"	"<clr:29,172,214>Wheatley: 在底部见你。祝你好运！"
"[english]sphere03.sphere_flashlight_tour56"	"<clr:29,172,214>Wheatley: See you at the bottom. Good luck!"
