"lang"
{
"Language"	"polish"
"[english]turret.sp_sabotage_factory_defect_postrange12"	"<clr:197,208,230><low>Defective Turret: Hey! Squeaky-voice! How'd I do?"
"turret.sp_sabotage_factory_defect_postrange13"	"<clr:197,208,230><low>Uszkodzona wieżyczka: TAK JEST! Co się dzieje?"
"[english]turret.sp_sabotage_factory_defect_postrange13"	"<clr:197,208,230><low>Defective Turret: YEAH! What's happening?"
"turret.sp_sabotage_factory_defect_postrange14"	"<clr:197,208,230><low>Uszkodzona wieżyczka: Tak właśnie, udało mi się, prawda?"
"[english]turret.sp_sabotage_factory_defect_postrange14"	"<clr:197,208,230><low>Defective Turret: Yeah, I GOT it, didn't I?"
"turret.sp_sabotage_factory_defect_postrange15"	"<clr:197,208,230><low>Uszkodzona wieżyczka: Tak jest."
"[english]turret.sp_sabotage_factory_defect_postrange15"	"<clr:197,208,230><low>Defective Turret: Yeah."
"turret.sp_sabotage_factory_defect_postrange16"	"<clr:197,208,230><low>Uszkodzona wieżyczka: Tak jest."
"[english]turret.sp_sabotage_factory_defect_postrange16"	"<clr:197,208,230><low>Defective Turret: Yeah."
"turret.sp_sabotage_factory_defect_postrange17"	"<clr:197,208,230><low>Uszkodzona wieżyczka: Trafiłem? Trafiłem, prawda?"
"[english]turret.sp_sabotage_factory_defect_postrange17"	"<clr:197,208,230><low>Defective Turret: Did I hit it? I hit it, didn't I?"
"turret.sp_sabotage_factory_defect_postrange18"	"<clr:197,208,230><low>Uszkodzona wieżyczka: O tak. Kliku klik klik. Tak ma być."
"[english]turret.sp_sabotage_factory_defect_postrange18"	"<clr:197,208,230><low>Defective Turret: Yeah. Clickety click click. Right on the money."
"turret.sp_sabotage_factory_defect_postrange19"	"<clr:197,208,230><low>Uszkodzona wieżyczka: Walimy ślepakami, zawsze i wszędzie."
"[english]turret.sp_sabotage_factory_defect_postrange19"	"<clr:197,208,230><low>Defective Turret: Shootin' blanks every time, ALL the time."
"turret.sp_sabotage_factory_defect_postrange20"	"<clr:197,208,230><low>Uszkodzona wieżyczka: Tak właśnie, strzał w dziesiątkę."
"[english]turret.sp_sabotage_factory_defect_postrange20"	"<clr:197,208,230><low>Defective Turret: Yeah, that's right. Little bullseye."
"turret.sp_sabotage_factory_defect_postrange21"	"<clr:197,208,230><low>Uszkodzona wieżyczka: Co trafiłem?"
"[english]turret.sp_sabotage_factory_defect_postrange21"	"<clr:197,208,230><low>Defective Turret: What'd I hit?"
"turret.sp_sabotage_factory_defect_postrange22"	"<clr:197,208,230><low>Uszkodzona wieżyczka: W końcu nie można zawsze wygrywać."
"[english]turret.sp_sabotage_factory_defect_postrange22"	"<clr:197,208,230><low>Defective Turret: Well, can't win 'em all."
"turret.sp_sabotage_factory_defect_postrange23"	"<clr:197,208,230><low>Uszkodzona wieżyczka: Jak mi poszło?"
"[english]turret.sp_sabotage_factory_defect_postrange23"	"<clr:197,208,230><low>Defective Turret: How was that?"
"turret.sp_sabotage_factory_defect_postrange24"	"<clr:197,208,230><low>Uszkodzona wieżyczka: Spocznij."
"[english]turret.sp_sabotage_factory_defect_postrange24"	"<clr:197,208,230><low>Defective Turret: Standing down."
"turret.sp_sabotage_factory_defect_postrange25"	"<clr:197,208,230><low>Uszkodzona wieżyczka: Kłopoty to ja."
"[english]turret.sp_sabotage_factory_defect_postrange25"	"<clr:197,208,230><low>Defective Turret: I'm trouble."
"turret.sp_sabotage_factory_defect_prerange01"	"<clr:197,208,230><low>Uszkodzona wieżyczka: Patrzcie i uczcie się. Patrzcie i uczcie."
"[english]turret.sp_sabotage_factory_defect_prerange01"	"<clr:197,208,230><low>Defective Turret: Watch and learn, everybody. Watch and learn."
"turret.sp_sabotage_factory_defect_prerange02"	"<clr:197,208,230><low>Uszkodzona wieżyczka: Dobra, patrzcie na to."
"[english]turret.sp_sabotage_factory_defect_prerange02"	"<clr:197,208,230><low>Defective Turret: Alright, check THIS out."
"turret.sp_sabotage_factory_defect_prerange03"	"<clr:197,208,230><low>Uszkodzona wieżyczka: W porządku, wszyscy się cofnąć."
"[english]turret.sp_sabotage_factory_defect_prerange03"	"<clr:197,208,230><low>Defective Turret: Alright, stand back, everybody."
"turret.sp_sabotage_factory_defect_prerange04"	"<clr:197,208,230><low>Uszkodzona wieżyczka: Teraz zobaczycie mistrza."
"[english]turret.sp_sabotage_factory_defect_prerange04"	"<clr:197,208,230><low>Defective Turret: Time to watch the master."
"turret.sp_sabotage_factory_defect_prerange05"	"<clr:197,208,230><low>Uszkodzona wieżyczka: Patrzcie i uczcie się. Patrzcie i uczcie."
"[english]turret.sp_sabotage_factory_defect_prerange05"	"<clr:197,208,230><low>Defective Turret: Watch and learn, everyone. Watch and learn."
"turret.sp_sabotage_factory_defect_prerange06"	"<clr:197,208,230><low>Uszkodzona wieżyczka: Co ja... co ja tu mam zrobić?"
"[english]turret.sp_sabotage_factory_defect_prerange06"	"<clr:197,208,230><low>Defective Turret: So what am I, uh, supposed to do here?"
"turret.sp_sabotage_factory_defect_prerange07"	"<clr:197,208,230><low>Uszkodzona wieżyczka: Zidentyfikuj się albo będę strzelać!"
"[english]turret.sp_sabotage_factory_defect_prerange07"	"<clr:197,208,230><low>Defective Turret: Identify yourself or I will shoot."
"turret.sp_sabotage_factory_defect_test01"	"<clr:197,208,230><low>Uszkodzona wieżyczka: Czołem."
"[english]turret.sp_sabotage_factory_defect_test01"	"<clr:197,208,230><low>Defective Turret: Hello."
"turret.sp_sabotage_factory_defect_test02"	"<clr:197,208,230><low>Uszkodzona wieżyczka: Hej, jak leci?"
"[english]turret.sp_sabotage_factory_defect_test02"	"<clr:197,208,230><low>Defective Turret: Yeah, how ya doin'."
"turret.sp_sabotage_factory_defect_test03"	"<clr:197,208,230><low>Uszkodzona wieżyczka: Miło poznać."
"[english]turret.sp_sabotage_factory_defect_test03"	"<clr:197,208,230><low>Defective Turret: Pleased to meetcha."
"turret.sp_sabotage_factory_defect_test04"	"<clr:197,208,230><low>Uszkodzona wieżyczka: No co?"
"[english]turret.sp_sabotage_factory_defect_test04"	"<clr:197,208,230><low>Defective Turret: Yeah, what?"
"turret.sp_sabotage_factory_defect_test05"	"<clr:197,208,230><low>Uszkodzona wieżyczka: O tak! Do dzieła!"
"[english]turret.sp_sabotage_factory_defect_test05"	"<clr:197,208,230><low>Defective Turret: Yeah! Let's do this!"
"turret.sp_sabotage_factory_defect_test06"	"<clr:197,208,230><low>Uszkodzona wieżyczka: Kto to powiedział?"
"[english]turret.sp_sabotage_factory_defect_test06"	"<clr:197,208,230><low>Defective Turret: Who said that?"
"turret.sp_sabotage_factory_defect_test07"	"<clr:197,208,230><low>Uszkodzona wieżyczka: No co?"
"[english]turret.sp_sabotage_factory_defect_test07"	"<clr:197,208,230><low>Defective Turret: Yeah, what?"
"turret.sp_sabotage_factory_defect_test08"	"<clr:197,208,230><low>Uszkodzona wieżyczka: Trenerze, dopuść mnie do gry!"
"[english]turret.sp_sabotage_factory_defect_test08"	"<clr:197,208,230><low>Defective Turret: Put me in the game, coach!"
"turret.sp_sabotage_factory_defect_test09"	"<clr:197,208,230><low>Uszkodzona wieżyczka: Cześć. Cze... o szlag..."
"[english]turret.sp_sabotage_factory_defect_test09"	"<clr:197,208,230><low>Defective Turret: Hello. Hello. Hell-- Aw, crap..."
"turret.sp_sabotage_factory_defect_test10"	"<clr:197,208,230><low>Uszkodzona wieżyczka: Hej, czołem, jak leci?"
"[english]turret.sp_sabotage_factory_defect_test10"	"<clr:197,208,230><low>Defective Turret: Yeah, hey, how ya doin'?"
"turret.sp_sabotage_factory_defect_test11"	"<clr:197,208,230><low>Uszkodzona wieżyczka: Będziecie ze mnie dumni!"
"[english]turret.sp_sabotage_factory_defect_test11"	"<clr:197,208,230><low>Defective Turret: I'm gonna make you proud!"
"turret.sp_sabotage_factory_defect_test12"	"<clr:197,208,230><low>Uszkodzona wieżyczka: Hej, jak leci?"
"[english]turret.sp_sabotage_factory_defect_test12"	"<clr:197,208,230><low>Defective Turret: Yeah, how ya doin'?"
"turret.sp_sabotage_factory_defect_test13"	"<clr:197,208,230><low>Uszkodzona wieżyczka: Em."
"[english]turret.sp_sabotage_factory_defect_test13"	"<clr:197,208,230><low>Defective Turret: Um."
"turret.sp_sabotage_factory_defect_test14"	"<clr:197,208,230><low>Uszkodzona wieżyczka: Czołem."
"[english]turret.sp_sabotage_factory_defect_test14"	"<clr:197,208,230><low>Defective Turret: Hello."
"turret.sp_sabotage_factory_defect_test15"	"<clr:197,208,230><low>Uszkodzona wieżyczka: Cholera."
"[english]turret.sp_sabotage_factory_defect_test15"	"<clr:197,208,230><low>Defective Turret: Crap."
"turret.sp_sabotage_factory_defect_test16"	"<clr:197,208,230><low>Uszkodzona wieżyczka: E, tak, co?"
"[english]turret.sp_sabotage_factory_defect_test16"	"<clr:197,208,230><low>Defective Turret: Uh, yeah, what?"
"turret.sp_sabotage_factory_defect_test17"	"<clr:197,208,230><low>Uszkodzona wieżyczka: Nie jestem wadliwy!"
"[english]turret.sp_sabotage_factory_defect_test17"	"<clr:197,208,230><low>Defective Turret: I'm not defective!"
"turret.sp_sabotage_factory_defect_test18"	"<clr:197,208,230><low>Uszkodzona wieżyczka: Nie jestem wadliwy!"
"[english]turret.sp_sabotage_factory_defect_test18"	"<clr:197,208,230><low>Defective Turret: I'm not defective!"
"turret.sp_sabotage_factory_good_fail01"	"<clr:170,240,209><low>Wieżyczka: Dlaczego?"
"[english]turret.sp_sabotage_factory_good_fail01"	"<clr:170,240,209><low>Turret: Why?"
"turret.sp_sabotage_factory_good_fail02"	"<clr:170,240,209><low>Wieżyczka: Robiłem wszystko, co mi kazano!"
"[english]turret.sp_sabotage_factory_good_fail02"	"<clr:170,240,209><low>Turret: I did everything you asked!"
"turret.sp_sabotage_factory_good_fail03"	"<clr:170,240,209><low>Wieżyczka: Nie rozumiem!"
"[english]turret.sp_sabotage_factory_good_fail03"	"<clr:170,240,209><low>Turret: I don't understand!"
"turret.sp_sabotage_factory_good_fail04"	"<clr:170,240,209><low>Wieżyczka: Nic mi nie dolega!"
"[english]turret.sp_sabotage_factory_good_fail04"	"<clr:170,240,209><low>Turret: I'm fine!"
"turret.sp_sabotage_factory_good_fail05"	"<clr:170,240,209><low>Wieżyczka: AAAAA!"
"[english]turret.sp_sabotage_factory_good_fail05"	"<clr:170,240,209><low>Turret: AHHHHHHHHH!"
"turret.sp_sabotage_factory_good_fail06"	"<clr:170,240,209><low>Wieżyczka: Wiuuuu... O NIE!"
"[english]turret.sp_sabotage_factory_good_fail06"	"<clr:170,240,209><low>Turret: Wheeeeee-OHNO!"
"turret.sp_sabotage_factory_good_fail07"	"<clr:170,240,209><low>Wieżyczka: Wiuuuu... O NIE!"
"[english]turret.sp_sabotage_factory_good_fail07"	"<clr:170,240,209><low>Turret: Why?"
"turret.sp_sabotage_factory_good_pass01"	"<clr:170,240,209><low>Wieżyczka: Dzień dobry."
"[english]turret.sp_sabotage_factory_good_pass01"	"<clr:170,240,209><low>Turret: Hello."
"turret.sp_sabotage_factory_good_prerange01"	"<clr:170,240,209><low>Wieżyczka: Cel namierzony."
"[english]turret.sp_sabotage_factory_good_prerange01"	"<clr:170,240,209><low>Turret: Target acquired."
"turret.sp_sabotage_factory_template01"	"<clr:170,240,209><low>Wieżyczka: Halo?"
"[english]turret.sp_sabotage_factory_template01"	"<clr:170,240,209><low>Turret: Hello?"
"turret.turret_protect_humans01"	"<clr:170,240,209><low>Wieżyczka: Przecież muszę chronić ludzi!"
"[english]turret.turret_protect_humans01"	"<clr:170,240,209><low>Turret: But I need to protect the humans!"
"turret.turretlaunched01"	"<clr:170,240,209><low>Wieżyczka: Wiuuu!"
"[english]turret.turretlaunched01"	"<clr:170,240,209><low>Turret: Whee!"
"turret.turretlaunched02"	"<clr:170,240,209><low>Wieżyczka: Wiuuuuu!"
"[english]turret.turretlaunched02"	"<clr:170,240,209><low>Turret: Wheeeeeeee!"
"turret.turretlaunched03"	"<clr:170,240,209><low>Wieżyczka: Mam lęk wysokości!"
"[english]turret.turretlaunched03"	"<clr:170,240,209><low>Turret: I’m afraid of heights!"
"turret.turretlaunched04"	"<clr:170,240,209><low>Wieżyczka: Nieee!"
"[english]turret.turretlaunched04"	"<clr:170,240,209><low>Turret: Noooooo!"
"turret.turretlaunched05"	"<clr:170,240,209><low>Wieżyczka: Do zobaczenia wkrótce!"
"[english]turret.turretlaunched05"	"<clr:170,240,209><low>Turret: See you soon!"
"turret.turretlaunched06"	"<clr:170,240,209><low>Wieżyczka: Boję się!"
"[english]turret.turretlaunched06"	"<clr:170,240,209><low>Turret: I’m scared!"
"turret.turretlaunched07"	"<clr:170,240,209><low>Wieżyczka: Boję się!"
"[english]turret.turretlaunched07"	"<clr:170,240,209><low>Turret: I’m scared!"
"turret.turretlaunched08"	"<clr:170,240,209><low>Wieżyczka: Hura!"
"[english]turret.turretlaunched08"	"<clr:170,240,209><low>Turret: Hooray!"
"turret.turretlaunched09"	"<clr:170,240,209><low>Wieżyczka: Słodka wolność!"
"[english]turret.turretlaunched09"	"<clr:170,240,209><low>Turret: Glorious freedom!"
"turret.turretlaunched10"	"<clr:170,240,209><low>Wieżyczka: Leeecę!"
"[english]turret.turretlaunched10"	"<clr:170,240,209><low>Turret: I’m flyinnnng!"
"turret.turretlaunched11"	"<clr:170,240,209><low>Wieżyczka: Pa pa!"
"[english]turret.turretlaunched11"	"<clr:170,240,209><low>Turret: Goodbye!"
"turret.turretlightbridgeblock01"	"<clr:170,240,209><low>Wieżyczka: Podejdź bliżej."
"[english]turret.turretlightbridgeblock01"	"<clr:170,240,209><low>Turret: Come closer."
"turret.turretlightbridgeblock02"	"<clr:170,240,209><low>Wieżyczka: Coś tu nie gra..."
"[english]turret.turretlightbridgeblock02"	"<clr:170,240,209><low>Turret: Something’s wrong..."
"turret.turretlightbridgeblock03"	"<clr:170,240,209><low>Wieżyczka: Co robisz?"
"[english]turret.turretlightbridgeblock03"	"<clr:170,240,209><low>Turret: What are you doing?"
"turret.turretlightbridgeblock04"	"<clr:170,240,209><low>Wieżyczka: Awaria..."
"[english]turret.turretlightbridgeblock04"	"<clr:170,240,209><low>Turret: Failure..."
"turret.turretshotbylaser01"	"<clr:170,240,209><low>Wieżyczka: Au!"
"[english]turret.turretshotbylaser01"	"<clr:170,240,209><low>Turret: Ow!"
"turret.turretshotbylaser02"	"<clr:170,240,209><low>Wieżyczka: Auuu!"
"[english]turret.turretshotbylaser02"	"<clr:170,240,209><low>Turret: Owww!"
"turret.turretshotbylaser03"	"<clr:170,240,209><low>Wieżyczka: [wrzeszczy]"
"[english]turret.turretshotbylaser03"	"<clr:170,240,209><low>Turret: Owwwww!"
"turret.turretshotbylaser04"	"<clr:170,240,209><low>Wieżyczka: Parzy."
"[english]turret.turretshotbylaser04"	"<clr:170,240,209><low>Turret: It burns."
"turret.turretshotbylaser05"	"<clr:170,240,209><low>Wieżyczka: Palę się."
"[english]turret.turretshotbylaser05"	"<clr:170,240,209><low>Turret: I’m on fire."
"turret.turretshotbylaser06"	"<clr:170,240,209><low>Wieżyczka: Palę się, au."
"[english]turret.turretshotbylaser06"	"<clr:170,240,209><low>Turret: I’m on fire ow."
"turret.turretshotbylaser07"	"<clr:170,240,209><low>Wieżyczka: Proszę, przestań."
"[english]turret.turretshotbylaser07"	"<clr:170,240,209><low>Turret: Please stop."
"turret.turretshotbylaser08"	"<clr:170,240,209><low>Wieżyczka: Już wystarczy, dotarło."
"[english]turret.turretshotbylaser08"	"<clr:170,240,209><low>Turret: You’ve made your point."
"turret.turretshotbylaser09"	"<clr:170,240,209><low>Wieżyczka: W porządku, wygrałaś."
"[english]turret.turretshotbylaser09"	"<clr:170,240,209><low>Turret: Okay, you win."
"turret.turretshotbylaser10"	"<clr:170,240,209><low>Wieżyczka: Nie jest dobrze."
"[english]turret.turretshotbylaser10"	"<clr:170,240,209><low>Turret: This is not good."
"turret.turretsquashed01"	"<clr:170,240,209><low>Wieżyczka: [ból]"
"[english]turret.turretsquashed01"	"<clr:170,240,209><low>Turret: Arrrrgh!"
"turret.turretsquashed02"	"<clr:170,240,209><low>Wieżyczka: [ból]"
"[english]turret.turretsquashed02"	"<clr:170,240,209><low>Turret: Owwww!"
"turret.turretsquashed03"	"<clr:170,240,209><low>Wieżyczka: Nie mogę oddychać..."
"[english]turret.turretsquashed03"	"<clr:170,240,209><low>Turret: Can't breathe..."
"turret.turretsquashed04"	"<clr:170,240,209><low>Wieżyczka: Przepraszam... zgniatasz mnie."
"[english]turret.turretsquashed04"	"<clr:170,240,209><low>Turret: Excuse me, you’re squishing me."
"turret.turretsquashed05"	"<clr:170,240,209><low>Wieżyczka: Eem, halo?"
"[english]turret.turretsquashed05"	"<clr:170,240,209><low>Turret: Um, hello?"
"turret.turretsquashed06"	"<clr:170,240,209><low>Wieżyczka: Pomocy! Zgniatają mnie!"
"[english]turret.turretsquashed06"	"<clr:170,240,209><low>Turret: Help! Being squished!"
"turret.turretstuckintube01"	"<clr:170,240,209><low>Wieżyczka: Halo?"
"[english]turret.turretstuckintube01"	"<clr:170,240,209><low>Turret: Hello?"
"turret.turretstuckintube02"	"<clr:170,240,209><low>Wieżyczka: Halo?"
"[english]turret.turretstuckintube02"	"<clr:170,240,209><low>Turret: Hello?"
"turret.turretstuckintube03"	"<clr:170,240,209><low>Wieżyczka: Halo?"
"[english]turret.turretstuckintube03"	"<clr:170,240,209><low>Turret: Hello?"
"turret.turretstuckintube04"	"<clr:170,240,209><low>Wieżyczka: Halo?"
"[english]turret.turretstuckintube04"	"<clr:170,240,209><low>Turret: Hello?"
"turret.turretstuckintube05"	"<clr:170,240,209><low>Wieżyczka: Co proszę?"
"[english]turret.turretstuckintube05"	"<clr:170,240,209><low>Turret: Excuse me?"
"turret.turretstuckintube06"	"<clr:170,240,209><low>Wieżyczka: Co proszę?"
"[english]turret.turretstuckintube06"	"<clr:170,240,209><low>Turret: Excuse me?"
"turret.turretstuckintube07"	"<clr:170,240,209><low>Wieżyczka: Halo?"
"[english]turret.turretstuckintube07"	"<clr:170,240,209><low>Turret: Hello?"
"turret.turretstuckintube08"	"<clr:170,240,209><low>Wieżyczka: Halo?"
"[english]turret.turretstuckintube08"	"<clr:170,240,209><low>Turret: Hello?"
"turret.turretstuckintube09"	"<clr:170,240,209><low>Wieżyczka: Ja nie z tych..."
"[english]turret.turretstuckintube09"	"<clr:170,240,209><low>Turret: I'm different..."
"turret.turretstuckintubegoodbye01"	"<clr:170,240,209><low>Wieżyczka: Dziękuję mimo wszystko..."
"[english]turret.turretstuckintubegoodbye01"	"<clr:170,240,209><low>Turret: Thanks anyway..."
"turret.turretstuckintubetakemewith01"	"<clr:170,240,209><low>Wieżyczka: Zabierz mnie ze sobą..."
"[english]turret.turretstuckintubetakemewith01"	"<clr:170,240,209><low>Turret: Take me with you..."
"turret.turretstuckintubetakemewith02"	"<clr:170,240,209><low>Wieżyczka: Zabierz mnie ze sobą..."
"[english]turret.turretstuckintubetakemewith02"	"<clr:170,240,209><low>Turret: Take me with you..."
"turret.turretwitnessdeath01"	"<clr:170,240,209><low>Wieżyczka: Niezły strzał!"
"[english]turret.turretwitnessdeath01"	"<clr:170,240,209><low>Turret: Good shot!"
"turret.turretwitnessdeath02"	"<clr:170,240,209><low>Wieżyczka: Dobra robota!"
"[english]turret.turretwitnessdeath02"	"<clr:170,240,209><low>Turret: Well done!"
"turret.turretwitnessdeath03"	"<clr:170,240,209><low>Wieżyczka: Potrzebuję wsparcia!"
"[english]turret.turretwitnessdeath03"	"<clr:170,240,209><low>Turret: I need backup!"
"turret.turretwitnessdeath04"	"<clr:170,240,209><low>Wieżyczka: Świetnie celujesz!"
"[english]turret.turretwitnessdeath04"	"<clr:170,240,209><low>Turret: You have excellent aim!"
"turret.turretwitnessdeath05"	"<clr:170,240,209><low>Wieżyczka: Nigdy jej nie lubiłem."
"[english]turret.turretwitnessdeath05"	"<clr:170,240,209><low>Turret: I never liked her."
"turret.turretwitnessdeath06"	"<clr:170,240,209><low>Wieżyczka: Zdarza się."
"[english]turret.turretwitnessdeath06"	"<clr:170,240,209><low>Turret: These things happen."
"turret.turretwitnessdeath07"	"<clr:170,240,209><low>Wieżyczka: Nikt tu nie zawinił."
"[english]turret.turretwitnessdeath07"	"<clr:170,240,209><low>Turret: That was nobody’s fault."
"turret.turretwitnessdeath08"	"<clr:170,240,209><low>Wieżyczka: Ona cię prowokowała."
"[english]turret.turretwitnessdeath08"	"<clr:170,240,209><low>Turret: She was provoking you."
"turret.turretwitnessdeath09"	"<clr:170,240,209><low>Wieżyczka: Ojej."
"[english]turret.turretwitnessdeath09"	"<clr:170,240,209><low>Turret: Oh dear."
"turret.turretwitnessdeath10"	"<clr:170,240,209><low>Wieżyczka: Ojejku."
"[english]turret.turretwitnessdeath10"	"<clr:170,240,209><low>Turret: Oh my."
"turret.turretwitnessdeath11"	"<clr:170,240,209><low>Wieżyczka: Czuję się winny."
"[english]turret.turretwitnessdeath11"	"<clr:170,240,209><low>Turret: I blame myself."
"turret.turretwitnessdeath12"	"<clr:170,240,209><low>Wieżyczka: W sumie chyba na to zasługiwała."
"[english]turret.turretwitnessdeath12"	"<clr:170,240,209><low>Turret: She probably deserved it."
"turret.turretwitnessdeath13"	"<clr:170,240,209><low>Wieżyczka: Wszystko widziałem. To był wypadek."
"[english]turret.turretwitnessdeath13"	"<clr:170,240,209><low>Turret: I saw it. It was an accident."
"turret.turretwitnessdeath14"	"<clr:170,240,209><low>Wieżyczka: Pewnie nic jej nie jest."
"[english]turret.turretwitnessdeath14"	"<clr:170,240,209><low>Turret: She’s probably okay."
"turret.turretwitnessdeath15"	"<clr:170,240,209><low>Wieżyczka: Odnotowano."
"[english]turret.turretwitnessdeath15"	"<clr:170,240,209><low>Turret: Noted."
"npc_floorturret.talkactive"	"<clr:170,240,209><low>Wieżyczka: Aktywna!"
"[english]npc_floorturret.talkactive"	"<clr:170,240,209><low>Turret: Activated!"
"npc_floorturret.talkcollide"	"<clr:170,240,209><low>Wieżyczka: Przechodzę!"
"[english]npc_floorturret.talkcollide"	"<clr:170,240,209><low>Turret: Coming through!"
"npc_floorturret.talkdisabled"	"<clr:170,240,209><low>Wieżyczka: Błąd krytyczny!"
"[english]npc_floorturret.talkdisabled"	"<clr:170,240,209><low>Turret: Critical Error!"
"npc_floorturret.talkdeploy"	"<clr:170,240,209><low>Wieżyczka: Przygotowywanie!"
"[english]npc_floorturret.talkdeploy"	"<clr:170,240,209><low>Turret: Deploying!"
"npc_floorturret.talkshotat"	"<clr:170,240,209><low>Wieżyczka: Hej! To ja!"
"[english]npc_floorturret.talkshotat"	"<clr:170,240,209><low>Turret: Hey! It's me!"
"npc_floorturret.talktipped"	"<clr:170,240,209><low>Wieżyczka: Au!"
"[english]npc_floorturret.talktipped"	"<clr:170,240,209><low>Turret: Ouch!"
"npc_floorturret.talkdissolved"	"<clr:170,240,209><low>Wieżyczka: Auć auć!"
"[english]npc_floorturret.talkdissolved"	"<clr:170,240,209><low>Turret: Ow ow ow!"
"npc_floorturret.talkpickup"	"<clr:170,240,209><low>Wieżyczka: Odłóż mnie!"
"[english]npc_floorturret.talkpickup"	"<clr:170,240,209><low>Turret: Put me down!"
"npc_floorturret.talkautosearch"	"<clr:170,240,209><low>Wieżyczka: Tryb wyszukiwania aktywowany!"
"[english]npc_floorturret.talkautosearch"	"<clr:170,240,209><low>Turret: Search mode activated!"
"npc_floorturret.talksearch"	"<clr:170,240,209><low>Wieżyczka: Wyszukuję!"
"[english]npc_floorturret.talksearch"	"<clr:170,240,209><low>Turret: Searching!"
"npc_floorturret.talkretire"	"<clr:170,240,209><low>Wieżyczka: Cel zgubiony!"
"[english]npc_floorturret.talkretire"	"<clr:170,240,209><low>Turret: Target lost!"
"Commentary_Title_WELCOME"	"WITAMY W GRZE PORTAL 2"
"[english]Commentary_Title_WELCOME"	"WELCOME TO PORTAL 2"
"#commentary\com-welcome.wav"	"[Gabe Newell] Cześć, jestem Gabe Newell. Witamy w grze Portal 2. Gdy w 2007 roku ukazała się pierwsza część gry Portal, był to eksperyment - chcieliśmy zobaczyć, jak gracze zareagują na inny rodzaj rozgrywki i sposób opowiedzenia historii. Portal zdobył wiele nagród, sprzedał się w wielu kopiach i, co najważniejsze, spotkał się z reakcją graczy na skalę, której nie doświadczył wcześniej żaden tytuł Valve. Stąd największym wyzwaniem w tworzeniu gry Portal 2 było sprostanie oczekiwaniom, ponowne przeniesienie graczy w świat Chell i Aperture Science, i oczarowanie nie tymi samymi elementami, ale ponownie czymś nowym. Mam wrażenie, że przez większość czasu będziecie mile zaskoczeni. Aby wysłuchać danego komentarza, nakieruj celownik na symbol komentarza i naciśnij klawisz używania. Aby zatrzymać komentarz, nakieruj celownik na obracający się symbol komentarza i ponownie naciśnij klawisz używania. Niektóre komentarze po uaktywnieniu przejmują chwilowo kontrolę nad grą, aby ukazać bliżej dany aspekt. W takim przypadku wystarczy ponownie nacisnąć klawisz używania, aby zatrzymać komentarz. Gdy już zagracie w Portal 2, napiszcie mi o swoich wrażeniach. Mój adres to gaben@valvesoftware.com. Za każdym razem, gdy wprowadzamy na rynek grę, otrzymuję około 10 000 e-maili i choć nie mogę odpowiedzieć na wszystkie, czytam je uważnie. Dzięki i dobrej zabawy!"
"[english]#commentary\com-welcome.wav"	"[Gabe Newell] Hi, my name is Gabe Newell, and welcome to Portal 2.  When we released the original Portal in 2007, it was an experiment to see how gamers would respond to a different kind of gameplay and storytelling experience.  Portal went on to win a bunch of awards, sell many copies, and, most importantly, resonate with gamers in a way that no other Valve title has.  The challenges for us in building Portal 2 were to live up to people's expectations, to take you back to the world of Chell and Aperture Science, and to surprise gamers again not with more of the same, but with more of the new.  And, I think, it will be, mostly, a pleasant surprise. To listen to a commentary node, put your crosshair over the floating commentary symbol and press your use key. To stop a commentary node, put your crosshair over the rotating node and press the use key again. Some commentary nodes may take control of the game in order to show something to you. In these cases, simply press your use key again to stop the commentary.  Please let me know what you think after you have had a chance to play Portal 2.  I can be reached at gaben@valvesoftware.com.  I get about 10,000 emails each time we release a game, and while I can't respond to all of them, I do read all of them.  Thanks, and have fun!"
"Commentary_Title_BIGDOOR"	"OGROMNE WROTA"
"[english]Commentary_Title_BIGDOOR"	"BIG DOOR"
"#commentary\com-bigdoor.wav"	"[Scott Dalton] Rozmiary przejścia to wynik szczęśliwego zbiegu okoliczności. Wiedzieliśmy, że połączenie pomiędzy starymi a nowymi laboratoriami Aperture musi robić wrażenie. Pierwszy model, jaki powstał, był około pięciu razy większy, niż ktokolwiek się spodziewał. Ludziom się jednak spodobał. Żartowaliśmy, że jedno z haseł promocyjnych umieszczonych na pudełku powinno brzmieć: „Zawiera największe drzwi w historii gier!”. Potem wpadliśmy na pomysł zrobienia graczom dowcipu i umieściliśmy za nimi niepozorne drzwiczki oraz kilka drobnych rekwizytów."
"[english]#commentary\com-bigdoor.wav"	"[Scott Dalton] The size of the gigantic transition seal lock was a happy accident. We knew the connection between old Aperture and new Aperture had to be a big set piece. The first model built was about five times bigger than everyone expected, but people started to like it.  We joked that it should be a bullet point on the Portal 2 box: \"Features the biggest door in games ever!\"  We decided it would be fun to play with the player's expectations and put a puny looking door behind it, along with a few small props."
"Commentary_Title_JANITOR"	"BOB DOZORCA"
"[english]Commentary_Title_JANITOR"	"JANITOR BOB"
