"lang"
{
"Language"	"czech"
"[english]#commentary\com-flight.wav"	"[John Guthrie]  The catapult trajectory lines seen here allow us to visualize where the catapult will deliver a player or a physics object.  We can differentiate the speed and trajectory for players and other objects.  The yellow lines are for physics objects, and green is the player's trajectory.  Sometimes we need to have a different value to accommodate the shape of the objects being catapulted.  What works for the player may not work for an object, and vice versa.  For instance, it was common for a box to make it to a ledge while the player would smack into the side and then fall into the slime. The visualization tools helped us debug these types of problems"
"Commentary_Title_HOTEL_HELL"	"HOTELOVÉ PEKLO"
"[english]Commentary_Title_HOTEL_HELL"	"HOTEL HELL"
"#commentary\com-hotelhell.wav"	"[Randy Lundeen] Nápad zaseknout se navěky ve stavu stáze na místě, které vypadá jako zavšivený starý motelový pokoj, byl v našich hlavách už dlouho, ale nebyli jsme si přesně jistí, jak vás odtamtud vytrhnout. Diskutovali jsme o úvodní sekvenci, která by se odehrávala jen v hráčově hlavě. Existovalo alternativní zahájení, ve kterém by laboratoře zapojily všechny své zmrazené testovací subjekty do neuvěřitelně nudného simulátoru hotelového pokoje, ze kterého by potom Wheatley hráče probudil. To jsme zamítli, protože se to v tak krátkém časovém úseku hry obtížně vysvětlovalo, a tak jsme se rozhodli pro alternativu, kterou představuje „jízda v kontejneru na kolejnicové konstrukci“. Tak jsme místo povídání mohli hráči ukázat, jak byl společně s ostatními testovacími subjekty skladován, dát mu představu o rozsahu komplexu a dokonce mu i naznačit, kolik času uběhlo. Také jsme vše postupně odhalili díky destrukci samotného kontejneru, který se pohybuje a naráží do různých věcí. Celkově tak hráč dostane mnohem dynamičtější a fyzičtější úvod do hry Portal 2."
"[english]#commentary\com-hotelhell.wav"	"[Randy Lundeen] The idea of being stuck forever in a state of stasis that looked like a crappy old motel room had been in our minds for a long time, but we weren't sure exactly how we wanted to rip you out of it. There was some debate over whether the opening sequence happened inside the player’s head or not. There was an alternate opening where Aperture had hooked-up all of its cryo-stored test subjects to an incredibly boring hotel room simulator, which Wheatley would then wake the player from. Eventually this was discarded as too difficult to explain in the short time allotted, and we opted to change the hotel room to a “container ride on a rail”. This allowed us to show the player, rather than tell them, about how they and other test subjects have been stored, show some of the scale of the facility and even hint at how much time has passed. We also get to gradually reveal all of this through the destruction of the container itself as it moves and bangs into things. Overall, this gives the player a much more dynamic and visceral introduction to Portal 2."
"Commentary_Title_REMNANTS"	"POZŮSTATKY PŘÍBĚHU"
"[english]Commentary_Title_REMNANTS"	"STORY REMNANTS"
"#commentary\com-remnants.wav"	"[Kyle Monroe] Autoři se pořád vraceli k tomu, zda se Wheatley pokusil utéct s ostatními testovacími subjekty ještě před probuzením hráče, nebo nikoli. Jednalo se o zajímavý nápad a pozůstatky tohoto příběhu se v dialozích občas vynoří. Ale nakonec se přece jen jednalo o příliš rozsáhlý koncept pro zpracování. Čili narážky se objevují, ale jiná zmínka se do konce hry neobjeví."
"[english]#commentary\com-remnants.wav"	"[Kyle Monroe] The writers went back and forth over whether or not Wheatley had tried escaping with other test subjects before waking the player up. It was an interesting idea, and you can still hear remnants of this story arc in some of the dialogue. But at the end of the day, it was just too expansive a concept to sell. So it’s hinted at, but not overtly mentioned until the end."
"Commentary_Title_SLOWBURN"	"POMALÉ ROZVÍJENÍ VZTEKU"
"[english]Commentary_Title_SLOWBURN"	"SLOW BURN"
"#commentary\com-slowburn.wav"	"[Elan Ruskin] GLaDOS byla v těchto úvodních místnostech původně drsnější. Přece jen dávala najevo, že hovoří s někým, koho považuje za svého vraha. Nicméně herní testy ukázaly, že by bylo příliš vysilující nechat se od GLaDOS terorizovat už tak brzo na začátku hry. Proto se její promluvy přepsaly, aby se její vztek vůči hráči rozvíjel pomaleji."
"[english]#commentary\com-slowburn.wav"	"[Elan Ruskin] GLaDOS originally was a lot more cutting in these opening rooms, given that she’s talking to someone she perceives as her murderer. Playtests revealed, though, that it was a bit grueling getting brow-beaten by GLaDOS this early in the game, so her arc was rewritten to give her more of a slow burn towards the player."
"Commentary_Title_MANY_TO_ONE"	"NA JEDNOHO PŘÍLIŠ MOC"
"[english]Commentary_Title_MANY_TO_ONE"	"MANY TO ONE"
"#commentary\com-manytoone.wav"	"[Doug Wood] Wheatleyho jsme si původně představovali jako seskupení koulí, které byste odhalovali při prozkoumávání zařízení za scénou. Této myšlenky jsme se vzdali ze dvou důvodů. Zaprvé, úrovně „za scénou“ by vyžadovaly představení každé nové koule a tyto úrovně mají svou vlastní logiku.  Počet koulí, které jsme chtěli, by směřoval k mnoha typům úrovní, čímž by se vytrácel charakter původní hry. Rovněž jsme strávili mnoho času představováním těchto nových postav, že jsme neměli čas je poznat, předtím než jedna vystřídala druhou. Uvědomili jsme si, že budeme spokojenější, když pořádně poznáme jednu kouli, místo toho, abychom jich krátce potkali hned šest.  Některé z těchto postav jsme vlastně použili ve finále jako vadná jádra."
"[english]#commentary\com-manytoone.wav"	"[Doug Wood] Wheatley was originally envisioned as a group of spheres that you’d discover as you explored the facility behind the scenes. We ditched this idea for two reasons. For one thing, ‘behind the scenes’ levels were required to highlight the introductions of each of these new spheres and these levels have their own unique logic.  The number of spheres we wanted would have made for far too many of these types of levels, resulting in a very un-Portal-like game. Also, we were spending so much time introducing these new characters that we had no time to get to know any of them before they were swept offstage for the next one. Eventually we realized it’d be a lot more satisfying to really get to know one sphere instead of briefly meeting six.  Some of these characters were eventually recycled as corrupt cores for the finale."
"Commentary_Title_ACCENTS"	"PŘÍŠERNÉ PŘÍZVUKY"
"[english]Commentary_Title_ACCENTS"	"HORRIBLE ACCENTS"
"#commentary\com-accents.wav"	"[Erik Robson] Úniková sekvence byla původně mnohem delší a zahrnovala Wheatleyho mluvícího příšerným americkým přízvukem, protože předpokládá, že ho GLaDOS neslyší. Zároveň jsme nechali GLaDOS komentovat celou směšnou výměnu, protože ho samozřejmě slyšela. Když jsme koncept otestovali, všichni hráči tento úvod přeskakovali. Mohli jsme tak buď dialog vyhodit, nebo vymyslet důvod, proč má hráč stát pět minut na místě, když by mohl kdykoli utéct. Vyhodili jsme dialog."
"[english]#commentary\com-accents.wav"	"[Erik Robson] The breakout sequence here was originally a lot longer, involving Wheatley talking to you in a horrible American accent, assuming GLaDOS can't hear him. Simultaneously, we'd have GLaDOS commenting on the entire ridiculous exchange, because of course she can hear him. When we playtested the concept, every player made a beeline for the opening. So we either had to ditch all the dialogue or figure out a reason for the player to stand around for five minutes even though they could escape at any time. We ditched the dialogue."
"Commentary_Title_CAROLYN"	"CAROLINE"
"[english]Commentary_Title_CAROLYN"	"CAROLINE"
"#commentary\com-carolyn.wav"	"[Dario Casali] S postavou „Carolin“ jsme přišli, protože jsme chtěli někoho dalšího pro Cavea.  Ačkoli jsme si původně představovali zařazení jakéhosi vědce Grega, bylo by zbytečné najímat herce kvůli jedné nebo dvěma větám  Místo toho jsme přišli na úsporný nápad, že využijeme Ellen McLainovou, která mluví GLaDOS.  Z ničeho nic jsme tak najednou měli příležitost pro originální příběh o GLaDOS."
"[english]#commentary\com-carolyn.wav"	"[Dario Casali] The character of 'Caroline' came about because we wanted somebody for Cave to play off of.  Though we had originally envisioned a put-upon Scientist character called Greg, it would have been wasteful to hire an actor for just one or two lines.  Instead, we hit upon the idea of economizing by using GLaDOS-actor Ellen McLain.  Out of nowhere, we suddenly had an opportunity for a GLaDOS origin story."
"Commentary_Title_POTATOS"	"BRAMBORY"
"[english]Commentary_Title_POTATOS"	"POTATOS"
"#commentary\com-potatos.wav"	"[Jay Pinkerton] Postava Brambory byla pro nás nejtvrdším oříškem a poslední postavou, kterou jsme nahráli. Vždycky jsme chtěli připravit materiál pro pokračování tak, aby se GLaDOS stala vaším nechtěným parťákem proti nové hrozbě, ale nakonec byl koncept daleko zábavnější než samotné provedení. Jedna věc je mít všemocného padoucha, který vás během testů kárá. Jiná věc je mít na pistoli malou bramboru, která dělá to samé. Testovací hráči ji chtěli dostat pryč z pistole a my jsme jim to neměli za zlé. Takže se před námi objevil znepokojující úkol polidštit nevlídného robotického superpadoucha GLaDOS. To se ukázalo být jedním z nejtěžších scénáristických úkolů ve hře."
"[english]#commentary\com-potatos.wav"	"[Jay Pinkerton] The character of PotatOS was actually the hardest one to crack for us, and was the last character to get recorded. We’d always wanted to switch things up for the sequel, so that GLaDOS would become your unwilling buddy cop partner against a new threat, but this ended up being far more entertaining as a concept than in execution. It’s one thing to have an omnipotent villain chastising you while you’re testing. It’s quite another to have a little potato on your gun doing the same. Playtesters wanted to tear her off the gun, and we didn’t blame them. So we were faced with the unsettling prospect of making dry, robotic supervillain GLaDOS more human and relatable. This ended up being one of the hardest writing jobs in the game."
"Commentary_Title_BIRDBRAIN"	"PTAČÍ MOZEK"
"[english]Commentary_Title_BIRDBRAIN"	"BIRDBRAIN"
"#commentary\com-birdbrain.wav"	"[Erik Wolpaw] Jedna z největších děr v ději, který s sebou postava Brambory přináší, byla: Teď je tvým parťákem. Má stejné cíle, jako ty. Tak proč ti nepomáhá řešit testy? Opravdová odpověď je, samozřejmě, že kdyby vám pomáhala řešit testy, bylo by po hře. Jedno řešení, které nás napadlo, byl pták z 3. dějství, který by útočil a vyklovával její kousky z pistole. Jak by z ní vyklovával ty části, které dokážou řešit testy, postupně by hloupla. Z technických důvodů se nám to nepodařilo provést, a tak jsme našli jiné řešení. Nicméně některým z nás toto ptačí řešení přirostlo k srdci."
"[english]#commentary\com-birdbrain.wav"	"[Erik Wolpaw] One of the larger plot holes that PotatOS introduced was: She’s your buddy now. She’s got the same goals as you. So why isn’t she helping you solve the tests? The real answer is, obviously, that if she did help you solve the tests there’d be no game. One solution we we came up with was for the bird from Act 3 to keep swooping in and pecking bits of her off your gun. As the bird kept eating the part of her that knew how to solve the tests, PotatOS would actually get dumber over time. For technical reasons, this ended up being impossible to execute, so we ended up finding another solution. Some of us though will always have a place in our heart for the bird solution."
"Commentary_Title_EVIL"	"ZLÝ WHEATLEY"
"[english]Commentary_Title_EVIL"	"EVIL WHEATLEY"
"#commentary\com-evil.wav"	"[Noel McGinn] Bylo obtížné nalézt vhodnou rovnováhu pro Zlého Wheatleyho, protože jsme stále chtěli, aby zůstal tím bručícím idiotem z první části hry, ale zároveň se musela projevit jeho nebezpečnost, protože bez ní by chybělo napětí pro velké finále. Naštěstí Stephen Merchant odvedl skvělou práci tím, že prokládal legrační Wheatleyho bručení občasnými výbuchy silou opojeného padoušského Wheatleyho."
"[english]#commentary\com-evil.wav"	"[Noel McGinn] Finding the right balance for Evil Wheatley was difficult, because we still wanted him to be the bumbling idiot from the first half of the game, but at the same time, there had to be some sense that he was dangerous now, otherwise there wasn't much tension for the big finale. Fortunately, Stephen Merchant did a great job of intercutting funny bumbling Wheatley with occasional outbursts of power-mad, villainous Wheatley."
"Commentary_Title_PUNISHER"	"TREST PRO WHEATLEYHO"
"[english]Commentary_Title_PUNISHER"	"PUNISHER"
"#commentary\com-punisher.wav"	"[Joel Shoop] Hodně jsme diskutovali o tom, jak na konci hry Wheatleyho vhodně potrestat. Smrt nám pro něj připadla moc krutá, protože jsme si jeho postavu zamilovali. Na druhou stranu, nechat ho vyklouznout z útrob GLaDOS s pouhým škrábnutím vypadalo jako nepřijatelný vývoj děje. Nechat ho vysát do vesmíru spolu s Vesmírnou koulí nám přišlo jako zlatá střední cesta, kterou všichni přijmou."
"[english]#commentary\com-punisher.wav"	"[Joel Shoop] There was a lot of debate over how to properly punish Wheatley at the end of the game. Killing him seemed too severe, given how much we’d grown to love the character. On the other hand, simply letting him out of the GLaDOS body with a slap on the wrist seemed unacceptably anticlimactic. Having him sucked out into space with the Space Sphere seemed like a happy middle ground that everybody could get behind."
"Commentary_Title_WHIMSY"	"PODIVÍNSKÝ ROBOT"
"[english]Commentary_Title_WHIMSY"	"ROBOT WHIMSY"
"#commentary\com-whimsy.wav"	"[Mike Belzer] Náš první návrh robota, a první animační testy vycházely z předpokladu, že být robotem znamená, že vaše pohyby jsou poněkud neživé a mechanické. Reakce testovacích hráčů a fanoušků, kteří viděli upoutávky, nás přesvědčily, že rozvernější přístup k animaci povede k lepšímu výsledku. Takže jsme zahodili konzervativní přístup a objevili celou novou řadu možností při zkoumání osobností a gest robotů."
"[english]#commentary\com-whimsy.wav"	"[Mike Belzer] In our original robot designs, and the first animation tests, we started with the premise that, being robots, their movements should have limited 'personality' and be a bit more mechanical. The feedback of our game testers, and the reaction of fans through the trailers, convinced us that a more whimsical approach to animation would lead to a better experience. So we moved away from a sterile approach and found a whole new range of possibilities, as we began to explore their personalities and gestures."
"Commentary_Title_ORANGE"	"ORANŽOVÝ"
"[english]Commentary_Title_ORANGE"	"ORANGE BOT"
"#commentary\com-orange.wav"	"[Keith Lango] „Oranžový“ robot se dá popsat jako trochu přejemnělý a můžete v něm vidět prvky ptačí povahy a dokonce připomínku komika Stana Laurela. Taneček alá „potřebuju čůrat“ vznikl z myšlenky, že současní dvojnozí roboti se neustále potřebují přenastavovat, aby udrželi rovnováhu. Protože design „Oranžového“ je poněkud nestabilní, bylo potřeba udržovat trvalý pohyb pro zachování rovnováhy."
"[english]#commentary\com-orange.wav"	"[Keith Lango] The orange bot has been described as finicky, and you can see elements that are somewhat birdlike and even reminiscent of the Odd Couple's Felix Unger. The 'gotta pee' idle dance was born out of the idea that current bipedal robots are constantly needing to readjust in order to find their balance. Because Orange's design is rather unstable, the motion design solution was kind of a perpetual motion needed to maintain his balance."
"Commentary_Title_BLUE"	"MODRÝ"
"[english]Commentary_Title_BLUE"	"BLUE BOT"
"#commentary\com-blue.wav"	"[Christen Coomer] Pokud je „Oranžový“ Laurel, tak „Modrý“ je Hardy. Záměrem bylo vytvořit „Modrého“ jako raný prototyp robota, představujícího první pokus GLaDOS vytvořit dvounohého testovacího robota. V porovnání s uhlazenými pohyby „Oranžového“ je mnohem méně elegantní. Jeho pohyb byl inspirován skutečnými roboty, jako jsou robot Big Dog od MIT a robot skládající ručníky od firmy Hitachi."
"[english]#commentary\com-blue.wav"	"[Christen Coomer] If the Orange bot is the Odd Couple's Felix, then Blue is Oscar. Blue was meant to be an early and rather rough prototype robot--representing GLaDOS’s first attempt at making a bipedal testing bot. Compared to the sleek lines of Orange, he is much less elegant. For motion inspiration, we looked to some of our favorite real life robots, such as the Big Dog robot from MIT and the towel-folding robot from Hitachi."
"Commentary_Title_DECOR"	"VÝZDOBA KOMPLEXU APERTURE"
"[english]Commentary_Title_DECOR"	"DECORATING APERTURE"
"#commentary\com-decor.wav"	"[Laura Dubuk] Tato kapitola nám dala skvělou možnost pro vizuální převyprávění příběhu komplexu Aperture Science. Doplnili jsme nápisy, rekvizity a materiály V této oblasti je naznačeno, jak vypadaly laboratoře Aperture Science v dobách své největší slávy. Použili jsme syté teplé barvy a materiál, jako jsou koberce či mramor, což naznačuje, že společnost Aperture Science měla dost peněz. Cave Johnson a jeho lidé právě začínali ve firmě a všichni toužili dělat vědu. Vzniká tak kontrast mezi drsným, zapadlým prostředím venku a materiály, které vidíte uvnitř laboratoří Aperture z dřívějších dob. Jak hráč prochází novějšími laboratorními prostory, materiály jsou obyčejnější, převažuje plast a linoleum, což ukazuje, že  Aperture Science se dostala do těžké situace a nemohla si už dovolit stavět svým zaměstnancům přepychové kanceláře."
"[english]#commentary\com-decor.wav"	"[Laura Dubuk] This chapter gave us a great opportunity for visually telling the backstory of Aperture Science. We accomplished this with signs, props and materials. In this area, we get a glimpse of what Aperture Science must have been like in its heyday. We used rich, warm colors and materials like carpeting and marble to indicate that Aperture had a lot of money at one time. Cave Johnson and his staff were just starting out in their enterprise and everyone was eager to do science. This stands in contrast to the stark, cavernous environment outside and the materials you see in the Aperture Labs from later decades. As the player makes their way through more recent areas of the lab, the materials become cheaper, with an abundance of plastic and linoleum showing that Aperture had fallen on harder times and could no longer build high-quality offices for its workers."
"Commentary_Title_NEW_SOUNDS"	"NOVÉ A STARÉ ZVUKY"
"[english]Commentary_Title_NEW_SOUNDS"	"NEW SOUNDS AND OLD"
"#commentary\com-newsounds.wav"	"[Tim Larkin] Novější a starší verze komplexu Aperture nám ukazuje rozdílný charakter ve zvucích i na pohled. Dveře, podlaha a tlačítka, stejně jako paleta zvuků odráží proces stárnutí, zastaralou patinu 70. let. Zvuky obsahují náznaky chátrání kovu i dřeva. Novější, ale nestabilní zvuky z Wheatleyho místnosti nevěstí nic dobrého a stávají se čím dál tím zlověstnějšími. Atmosféra neřízené destrukce postupně během celé hry zesiluje."
"[english]#commentary\com-newsounds.wav"	"[Tim Larkin] The newer and older versions of Aperture show their distinct personalities in sound as well as visuals. The doors, floors and buttons, as well as soundscapes, reflect the aging, outdated 70’s feel. The sounds contain hints of the decaying metal and wood. The newer but unstable Wheatley chamber soundscapes become more foreboding and perilous the further you venture into them. The atmosphere of uncontrolled destruction continues to intensify till the end."
"Commentary_Title_PREDICTION"	"PŘEDVÍDÁNÍ V PORTÁLECH"
"[english]Commentary_Title_PREDICTION"	"PREDICTING WITH PORTALS"
"#commentary\com-prediction.wav"	"[Dave Kircher] Úrovně ve hře Portal 2 jsou komplexnější než v prvním dílu. Proto jsme museli zesílit algoritmus pohybů hráče. Hráče symbolizuje osově souměrná krabice, což představuje problém pro teleportaci portálem, protože teleportace není téměř nikdy osově souměrná. Vyřešili jsme to tak, že jsme načrtli hráče jako osově souměrnou skákající krabici, která se použije současně na obou stranách portálu, a výsledek jsme spojili do něčeho použitelného. Musíme předvídat o trochu více než v předchozích hrách založených na platformě Source, protože portály a projektované objekty mění směr, kterým se hráč v herním světě pohybuje. Už se zabýváme nelineárním prostorem. Teď se také musíme zabývat nelineárním časem v nelineárním prostoru."
"[english]#commentary\com-prediction.wav"	"[Dave Kircher] The levels in Portal 2 are much more complex than in the first game, and as a result we’ve had to beef up the player movement algorithms. The player is represented as an axis-aligned box in the world, which creates a problem for portal teleportation because portal teleportation is almost never axis-aligned. To improve how we handle this, we trace the player as the axis-aligned bounding box they would use on each side of a portal simultaneously and merge the results into something usable. We have to predict quite a bit more than previous Source Engine games because portals and projected entities change the way the player moves through the world. Prediction itself is a mind bending headache when dealing with portals. We’re already dealing with a non-linear space. Now we also have to deal with non-linear time in a non-linear space."
"Commentary_Title_HUB"	"NÁVRH CENTRA"
"[english]Commentary_Title_HUB"	"HUB DESIGN"
"#commentary\com-hub.wav"	"[Matt Wood] Když jsme navrhovali strukturu Centra, bylo před námi spousta nových a specifických výzev, které se týkaly týmové hry. Museli jsme předpokládat, že každý hráč pokročí ve hře jinak, bude hrát s různými partnery a začít v neutrální centrální místnosti byl způsob, díky němuž měli možnost a místo pro koordinaci. Hráči se potřebovali dohodnout kudy jít a jak si vzájemně sdělovat informace. Při hraní potřebovali konkrétní zpětnou vazbu, jaký pokrok udělali. Když jsme hledali řešení, cítili jsme, že by bylo důležitější udržet hráče ve hře, místo toho, aby musel do hlavního menu, což by ho vytáhlo ze hry. Takže hráči jasně vidí svůj stav ze dveří a navigaci provádějí pohybem v 3D prostoru. GLaDOS má za úkol propojit zážitek ze hry pro jednoho hráče a zároveň připomenout hráči důležitost cílů týmové hry a navíc mu poskytnout jasnou zpětnou vazbu."
"[english]#commentary\com-hub.wav"	"[Matt T. Wood] In laying out the structure of our Hub, we had a number of challenges that were new and specific to co-op play. We have to assume that each player has made different progress throughout the game, playing with different partners, and starting in the neutral center of the hub was a way of making sure that they had a chance and place to coordinate. Players needed a way to agree on where to go, and way to visualize each other's completion data. As they played, they needed concrete feedback on how much progress they had made. In seeking solutions, we felt it was important to keep the player in the gamespace rather than resorting to menus and UI that would take them out of the game. Therefore, players can clearly see their status over the doors, and they navigate by walking the course in the 3D space. GLaDOS is there to connect the experience to the singleplayer game, while holding the player's hands a bit to keep the co-op goals and feedback clear."
"Commentary_Title_HUB_RETURN"	"NÁVRAT DO CENTRA"
"[english]Commentary_Title_HUB_RETURN"	"RETURN TO THE HUB"
"#commentary\com-hubreturn.wav"	"[Gautam Babbar] Našim původním cílem při navrhování centra bylo poskytnout hráčům spoustu možností, aby si mohli vyzkoušet různé typy hry.  Myšlenka byla, že když se zaseknou nebo budou potřebovat přestávku, můžou si vybrat jinou testovací místností nebo prozkoumat jinou mechaniku.  Ve skutečnosti nám to zabránilo v dostatečném tréninku a omezilo celkový rozsah hlavolamů.  S takovou plochou strukturou bylo mnohem těžší navrstvit staré mechanismy na nové, protože jsme nemohli zaručit, že hráči pochopí, co je potřeba vědět pro vyřešení hlavolamu.  Tím, že jsme zvolili lineární přístup, jsme mohli přednostně zaručit znalost a poskytnout mnohem větší zážitek, uspokojivé tempo a příběh, který shromáždí podněty v dlouhém časovém horizontu."
"[english]#commentary\com-hubreturn.wav"	"[Gautam Babbar] Our initial goal in designing the hub was to provide players with a lot of choices, so they could to sample a variety of game types.  The idea was that if they got stuck or needed a break, they could pick another test chamber or another mechanic to explore.  In reality, this prevented us from doing sufficient training and limited the overall scope of the puzzles.  With such a flat structure, it was much harder to layer old mechanics onto new ones, because we couldn't guarantee that players understood what they needed to know to solve a puzzle.  By going linear, we could guarantee prior knowledge and provide a much better experience, more satisfying pacing and a story that gathered momentum over a long period of time."
"Commentary_Title_STEALING"	"KRÁDEŽ JÁDRA"
"[english]Commentary_Title_STEALING"	"STEALING THE CORE"
"#commentary\com-stealing.wav"	"[Ted Backman] Vymysleli jsme jednu legrácku, kdy jeden robot krade druhému jádro. Po naprogramování to byla jediná legrácka, kterou mohl provést jeden hráč bez spolupráce druhého. Kvůli tomu jsme se báli, že se s ní budou hráči navzájem trápit. Proto jsme přemýšleli nad tím, jak ji předělat. Ale překvapivě ji testovací hráči ohodnotili jako nejoblíbenější. Byla také nejpoužívanější legráckou - bylo mnohem jednodušší ji provést, když není třeba spolupráce obou hráčů. Nakonec jsme měnili všechny ostatní týmové legrácky, aby se víc podobaly „krádeží jádra“."
"[english]#commentary\com-stealing.wav"	"[Ted Backman] We have a taunt where one robot steals the other's core. When implemented, it was the only taunt that required one person to initiate. Because of this we were afraid that it would be used for griefing. We were in the process of rethinking our approach when early playtesters rated this as their favorite taunt.  It was also the most used team taunt because it only required one player to initiate, and was easier to use than the others.  We ended up changing all the other team taunts to emulate the way stealing the core works."
"Commentary_Title_PING_TOOL"	"UKAZOVÁTKO"
"[english]Commentary_Title_PING_TOOL"	"PING TOOL"
"#commentary\com-pingtool.wav"	"[Josh Weier] Brzy jsme zjistili, že může být docela těžké říci svému spoluhráči, kam má jít, kam se podívat, nebo kam umístit portál.  Dokonce ani hlasová konverzace oznamující „támhle“ neposkytuje dostatečné informace pro pohyb v 3D prostoru.  Hráči měli chuť prostě vstát a přímo ukázat na monitor spoluhráče.  Vytvořili jsme ukazovátko, které by tento problém řešilo.  Protože ukazovátko bylo tak důležité, rozhodli jsme se ho naučit hráče používat jako první věc.  Nechali jsme stranou většinu ostatních akcí a přiměli hráče soustředit se jenom na ukazovátko.  Proto týmoví roboti začínají odděleně od sebe v tunelu bez možnosti chůze nebo vystřelení portálu."
"[english]#commentary\com-pingtool.wav"	"[Josh Weier] Early on we realized that trying to tell your partner where to go, where to look or where to place a portal was going to be really hard.  Even with voice chat, saying 'over there' doesn't give enough information to your partner within the 3D space.  Players kept wanting to get up and point directly at their partner's screen.  We developed the ping tool to address this problem.  Because the ping tool was so important, we decided to train players in its use before we did anything else.  We held back on the vast majority of player actions and let the players focus entirely on the ping tool.  This is why the co-op bots start separated in a tube, without even the ability to walk or shoot a portal."
"Commentary_Title_CONTEXT"	"KONTEXT UKAZOVÁTKA"
"[english]Commentary_Title_CONTEXT"	"PING CONTEXT"
"#commentary\com-context.wav"	"[Iestyn Bleasdale-Shepherd] Většina hráčů si neuvědomuje, že ukazovátko funguje v kontextu.  Když hrají se zapnutým hlasem, většinou spoléhají na vizuální část ukazovátka.  Bez hlasu budou ikony jako „stiskni tlačítko“ nebo „postav se tady“ mnohem důležitější."
"[english]#commentary\com-context.wav"	"[Iestyn Bleasdale-Shepherd] Most players don't realize that the ping tool is context sensitive.  When they are playing voice enabled, players usually rely on the look portion of the ping tool.   Without voice, icons such as 'press the button' or 'stand here' become much more important."
"Commentary_Title_SYNC"	"SYNCHRONIZACE"
"[english]Commentary_Title_SYNC"	"SYNC UP"
"#commentary\com-sync.wav"	"[Brian Jacobson] Je důležité umožnit hráčům koordinovat své akce.  Když jsme viděli, jak naši hráči přirozeně tuto schopnost vyžadují, rozhodli jsme se je podpořit časovačem  a navrhli jsme kolem něj nějaké hlavolamy.  Kvůli zpoždění a dalším věcem se ukázalo, že synchronizace akcí pomocí hlasové konverzace je poměrně obtížná.  Proto jsme vytvořili odpočítávací časovač pro synchronizaci mezi hráči.  Je naprosto předvídatelný.  Oba hráči vidí zároveň nápis ZBÝVÁ a hodiny, které běží synchronně, bez ohledu na odlišné systémy."
"[english]#commentary\com-sync.wav"	"[Brian Jacobson] It is important to give co-op players a way to coordinate their action.  Seeing how our players naturally wanted this ability, we decided to support it with the ping timer,  and ended up designing some puzzles around it.  Due to lag and other issues, syncing up actions over voice chat turned out to be rather difficult.  Therefore we created the countdown timer as a way for players to keep in sync.  It's completely predictable.  Both players see the GO at the same instant, and the clocks run in sync even if they are on different systems."
"Commentary_Title_HANDOFF"	"PŘIHRÁVKY"
"[english]Commentary_Title_HANDOFF"	"HAND OFF"
"#commentary\com-handoff.wav"	"[Chris Boyd] Opravdu nás překvapilo, jak často testovací hráči uváděli, že milují ten prostý zážitek z přihrání kostky spoluhráči.  Hráči neočekávali, že tak základní fyzická interakce bude ve hře fungovat.  Než to poprvé vyzkoušeli, probírali své plány, jako kdyby se jednalo o nějaký unikátní herní mechanismus.  Když se jim to podařilo, byli štěstím bez sebe."
"[english]#commentary\com-handoff.wav"	"[Chris Boyd] Something that really surprised us was how often playtesters stated that they loved the basic experience of handing off a cube to their partner.  Players didn't expect such a fundamental physical interaction to just work in a game.  Before trying it for the first time, they would discuss their plan as if it were some unique or special new game mechanic.  When it just worked, they were overjoyed."
"Commentary_Title_DYING"	"NEUSTÁLÉ UMÍRÁNÍ"
"[english]Commentary_Title_DYING"	"DYING ALL THE TIME"
"#commentary\com-dying.wav"	"[Andrea Wicklund] Běžně, když hráči ve hře zemřou, berou to jako obrovské selhání.  Ale ve hře Portal je smrt běžnou součástí zkušeností s řešením hlavolamů.  Kromě toho, že se v týmové hře umírá častěji, na vás smrt číhá i z rukou spoluhráče (samozřejmě zcela neúmyslně).  Nejen že jsme chtěli, aby si hráči ze smrti nic nedělali, ale dokonce jsme chtěli udělat ze smrti zábavu.  Ze začátku jsme se pokusili vytvořit propracované animace smrti – například ukázat, jak obří drtička pomalu mění vašeho robota ve šrot.  Krásně se na to koukalo, ale rychle se to obehrálo.  Také se zakrátko hráči začali bát riskovat.  Strach z toho, že budou muset dlouho čekat na další pokus, jim bránil experimentovat a užívat si zábavu.  Museli jsme najít správnou rovnováhu mezi rychlou smrtí, která nebude považována za trest, a mezi propracovanou, fyzickou a uspokojivou odměnou za kreativní hraní."
"[english]#commentary\com-dying.wav"	"[Andrea Wicklund] Normally in games, when players die, they see this as a big failure.  But in Portal, death is a normal part of the puzzle solving experience.  In co-op, death not only happens more frequently, but it can happen at the hands of your partner (purely accidentally of course).  We felt it was important to not only make death \"no big deal,\" but to make it fun.  Early on, we tried some elaborate death animations--such as showing your robot slowly getting crushed under a giant crusher.  These were awesome to watch, but they quickly became repetitive.  Also, after a very short while, players grew afraid to take risks.  The fear of having to wait a long time before trying again prevented them from simply playing and experimenting in a spirit of fun.  We had to find the right balance where death was quick enough to be a non-penalty, and elaborate enough to be visceral and satisfying--a fun pay-off for creative play."
"Commentary_Title_DISASSEMBLY"	"DEMONTÁŽNÍ ZAŘÍZENÍ"
"[english]Commentary_Title_DISASSEMBLY"	"DISASSEMBLY DEVICE"
