"lang"
{
"Language"	"dutch"
"Commentary_Title_HUGS"	"KNUFFELS"
"[english]Commentary_Title_HUGS"	"HUGS"
"#commentary\com-hugs.wav"	"[Keith Lango] We hebben een tijdlang getwijfeld of we de team-taunt 'knuffel' wel in het spel moesten houden. Sommigen vonden het niet passen bij robots, terwijl anderen het argument aanvoerden dat de personages dan te veel emotie zouden tonen. Maar nadat we de knuffel geanimeerd hadden voor een gamebeurstrailer, werden onze twijfels weggevaagd door het enthousiasme van de fans. Het was een enorm succes."
"[english]#commentary\com-hugs.wav"	"[Keith Lango] For a while, we were on the fence about whether to keep the team taunt 'hug' in the game.  Some felt it wasn’t suitably robotic,  while others had a concern that it perhaps showed too much emotion for these characters.  But once it was animated for a trade show trailer, many of our concerns were washed away by the positive reaction of the fans.  It was a huge success."
"Commentary_Title_ROBOT_VISUAL"	"VISUEEL ROBOTONTWERP"
"[english]Commentary_Title_ROBOT_VISUAL"	"ROBOTS VISUAL DESIGN"
"#commentary\com-robotvisual.wav"	"[Tristan Reidford] Het visuele ontwerp van de robots startte met heel veel ontwerpschetsen. In de allereerste schetsen experimenteerden we met allerlei vormen, van menselijke tot meer abstracte. We begonnen gaandeweg te denken aan vormen zoals de sfeer en de turret uit de eerste Portal-game. We wilden binnen de bekende portalvormgeving nieuwe personages maken en omdat het om een duo gaat, is het belangrijk dat het twee aparte ontwerpen zouden worden en geen exacte kopieën. In Team Fortress 2 was een scherp silhouet bijvoorbeeld essentieel om het karakter van een personage duidelijk te maken, maar hier konden we spelen met 'slordiger' ontwerpen waarbij dingen uitstaken, zodat ze half geproduceerd leken of door een amateur gemaakt. Nadat het ruwe ontwerp in 2D was goedgekeurd hebben we de vormen in 3D gebouwd en zijn we verder gaan improviseren en experimenteren. Normaal wordt een model ontworpen en gebouwd in 3D en pas dan geanimeerd, maar hier gebruikten we het animatieproces om het model vorm te geven. Dat leek ons de meest vanzelfsprekende manier om de mechanica van robots te laten zien. We lieten de functie de vorm bepalen en zo kregen ze wat de details betreft al gestalte als je begon na te denken over motoren, kogelscharnieren, actuatoren en dat soort dingen. Het klassieke duo bestaat vaak uit twee tegenovergestelde lichaamstypen: kort en gedrongen naast lang en dun, en je kunt zonder veel moeite Laurel en Hardy of C3P0 en R2D2 terugzien in onze personages. Zelfs al hadden we de vrijheid om de silhouetten wat rommelig te maken, het was belangrijk dat ze herkenbaar zouden blijven als mensachtige tweevoeters. We wilden dat spelers grappen zouden uithalen met hun partners op een typisch menselijke manier, zonder dat dit een bloederig tafereel zou opleveren. De robots waren hier perfect voor."
"[english]#commentary\com-robotvisual.wav"	"[Tristan Reidford] Visual design of robots began with lots of concept art.  The initial round of concepts explored all kind of forms from human to the more abstract. We found ourselves gravitating toward shapes that reminded us of the sphere and turret in the original Portal.  Whilst keeping with the established portal design aesthetic, we were keen to create all new characters, and, being a duo, it was important that they were their own separate designs, rather than identical copies of each other.  Unlike, for instance, Team Fortress 2, where a clean silhouette is essential for communicating the nature of a character, we had an opportunity here to play with designs that were a bit messy, with things sticking out of them, so they looked half manufactured, half improvised.  Once we had agreed on rough designs in 2D, we began to build the shapes in 3D, and this is where the next level of improvisation and experimentation occurred.  Usually, a model will be designed and built in 3d and then rigged for animation, but here we allowed the rigging process to inform the models.  We wanted to celebrate the mechanics of robots. We allowed function to dictate form, and in terms of detail they started to design themselves once you start thinking about motors, ball joints, actuators, and all that sort of thing.  The classic duo is often made up of the two contrasting body types--short and squat next to tall and wiry, and it's not hard to see Laurel and Hardy, C3P0 and R2D2, in these characters.   Even though we had the freedom to make our silhouettes a bit untidy, it was still important that they remain readable as anthropomorphic bipeds.  We wanted players to feel free to make mischief for their partners, in a typically human way, but without creating any kind of gore.  The robots were perfect for this."
"Commentary_Title_TURRET"	"TURRETMACHINE"
"[english]Commentary_Title_TURRET"	"TURRET BUILDING MACHINE"
"#commentary\com-turret.wav"	"[Aaron Nicholls] We hadden het idee dat de meeste Portal-spelers, net als wijzelf, meer mogelijkheden wilden om een kijkje achter de schermen van Aperture te nemen en dan niet alleen van verlaten kruipruimtes, maar van het kloppende hart van de basis. De turretfabriek was een manier om dit te realiseren, terwijl tegelijkertijd de vraag werd beantwoord waar al die spullen in de basis vandaan komen. Tijdens de game worden er constant toespelingen gemaakt op het productieproces van de turrets, zodat het verhaaltechnisch voldoening geeft als je eindelijk voor de machine komt te staan waarover je hebt gehoord. Door te laten zien hoe turrets worden gemaakt kun je je een gelijksoortig productieproces voorstellen voor alle overige producten die Aperture maakt en die stuk voor stuk voor een eindeloze testprocedure worden gebruikt. We hebben een hele levenscyclus ontworpen voor deze arme, ten dode opgeschreven turrets; hun ontstaan, de producttests, het opsporen van fouten, het verpakken en weer uitpakken vlak voordat ze worden gerecycled. De turrets worden nooit verzonden. Zodra een turret helemaal af is en in een doos is verpakt, gaat hij rechtstreeks naar de 'uitpakker' en daarvandaan naar de recyclingafdeling... waar zijn leven weer van voren af aan begint. We laten dus zien dat Aperture continu producten maakt op de meest inefficiënte manier die je je kunt voorstellen. De 'uitpakker' hebben we nooit gebouwd, maar naar ons idee bevond hij zich onmiddellijk achter de inpakmachine. De turrets werden weer in onderdelen uit elkaar genomen, maar de dozen werden weggegooid en vormden een groeiende berg niet-gerecycled verpakkingsmateriaal."
"[english]#commentary\com-turret.wav"	"[Aaron Nicholls] We felt that most players of Portal, ourselves included, wanted more opportunities to look behind the scenes of Aperture--and not only into deserted crawlspaces, but into the vital heart of the factory.  The turret factory was a way for us to satisfy this desire, while also answering the nagging question of where all the stuff in the facility came from.  Because we constantly allude to the turret creation process throughout the game, it is satisfying from a story standpoint, to finally stand before the machine you've been hearing about.  By showing how turrets are made, it's easy enough to extrapolate a similar creation path for all the other items that Aperture generates only to be consumed by the endless process of product testing.  We designed an entire life cycle for the poor doomed turrets, from creation, product testing, error detection, packaging, and their ultimate unpackaging prior to being recycled.  In fact, the turrets never make it to shipping.  As soon as a turret is completely finished and packed in a box, it is immediately sent to the un-boxer, where it goes on to recycling and begins its life anew.  Thus we show Aperture continually building and repurposing its items in the most inefficient way imaginable.  We never got around to building the actual unboxer, but what we pictured was that it was located immediately below the boxing machine.  And while the turrets would be reduced to their components, the boxes would be discarded and end up in a steadily growing mountain of unrecycled packing materials."
"Commentary_Title_FRANKENTURRET"	"FRANKENTURRETS"
"[english]Commentary_Title_FRANKENTURRET"	"FRANKENTURRETS"
"#commentary\com-frankenturret.wav"	"[Matt Charlesworth] De frankenturrets waren een poging om te laten zien wat Wheatley heeft uitgespookt nadat hij de speler in de diepte heeft gegooid. Aangezien zijn brein beperkt is, kan hij niet veel bedenken. Het leek ons dus logischer om hem voorwerpen te laten gebruiken waar hij toegang toe heeft. De turret en de kubus zijn de twee meest kenmerkende voorwerpen in Portal en de frankenturret is een primitieve combinatie van de twee. De kreeftanimatie bij het oprapen van de kubussen was oorspronkelijk noodzakelijk, omdat ze zich echt als kubussen moesten gedragen als je ze vasthield. Maar de animatie was zo schattig dat het nog maar een kleine stap was om de ogen van de turrets te verwijden en ze hun hoofd te laten schudden, zodat spelers begrijpen dat deze dingen last hebben van kortsluiting, niet weten wie of wat ze zijn en dat je sympathie voor hen gaat voelen. We hebben een combinatie van in-game fysicapushes en standaard Maya-animaties gebruikt, zodat de speler ze willekeurig kan verplaatsen, ze wedstrijdjes kan laten doen of ze zelfs zo kan neerzetten dat ze hun einde tegemoet wandelden richting een emancipatieraster."
"[english]#commentary\com-frankenturret.wav"	"[Matt Charlesworth] The Frankenturrets were an attempt to show one of the ways Wheatley has been spending his time since he threw the player down into the Underground. Using his limited brain, it didn't seem like he could have come up with a lot, so the idea of using objects he'd have access to seemed appropriate. The turret and the cube are the two most iconic portal objects and the frankenturret is little more than a crude combination of those two objects.  The hermit crab animation when you pick the cubes up began as a necessity because we really needed to make them act like cubes when you held them. It ended up being so cute that it became a simple job of making the turret widen its eye and shake its head a little, to convey to the player that these things were disrupted, and had no idea who or what they were anymore, and also to make the player feel sympathetic towards their plight. We used a combination of  in game physics pushes and canned Maya animation to allow the player freedom to move them wherever they wanted, line up races between them, or even set them up so they would walk, inevitably to their doom, into a fizzler."
"Commentary_Title_WHEATLEY_MODEL"	"HET MODEL VOOR WHEATLEY"
"[english]Commentary_Title_WHEATLEY_MODEL"	"WHEATLEY MODEL"
"#commentary\com-wheatleymodel.wav"	"[Richard Lord] Het Wheatley-model was ontworpen als een mechanische versie van de oorspronkelijke persoonlijkheidssfeer in Portal 1, die een vergelijkbare rol speelde. We hadden dus een basismodel nodig met een heleboel uitdrukkingen. Terwijl we aan het experimenteren waren met het skelet bedachten we het uienschilontwerp, waarbij een aantal bolronde platen in en langs elkaar schuiven en het geheel wordt ondersteund door een klein bewegingsplatform op een gyroscoop. Dit hield in dat Wheatley altijd bolrond bleef, ongeacht zijn uitdrukking. De modellers en animatoren werkten nauw samen bij de eerste tests om ervoor te zorgen dat het ontwerp alle mogelijke uitdrukkingen van de nog verder uit te werken persoonlijkheidssfeer zou kunnen maken. Diverse ideeën werden afgekeurd, zoals de kleine interne robotarm die Wheatley zou kunnen uitschuiven om zichzelf mee om te draaien. We hebben ons uiterste best gedaan om de mechanismen geloofwaardig te maken, maar de oogleden moesten we fingeren, omdat ze fysiek gezien onmogelijk bleken te zijn. Op geen enkele manier paste al die geometrie in de ruimte rond het oog zonder de andere kant af te kappen. De oogleden waren echter zo'n belangrijk onderdeel van het model dat we ze uiteindelijk in het oog hebben gepropt waar de speler ze niet kan zien."
"[english]#commentary\com-wheatleymodel.wav"	"[Richard Lord] The Wheatley model was designed as a mechanical version of the original Portal 1 personality sphere. Originally they filled a very similar role to that in Portal 1,  so we needed one base model which could hold a lot of different expressions. Experimenting with different rigging ideas we came up with the onion skin design where a number of spherical plates could slide around inside each other all supported on a small motion platform mounted on a gyroscope. This meant that no matter what expression Wheatley was pulling, he always retained his spherical shape. The modelers and the animators collaborated closely on these early tests to make sure the design supported the range of expression needed to satisfy any personality sphere that got designed. Lots of ideas were thrown out, such as a small internal robot arm that Wheatley could pull out of one of his ports and pull himself around with. We were careful to make the mechanics look plausible, but we had to cheat the eyelids, since they ended up being a physical impossibility.  There was no way all that geometry could fit into the space around his eye without clipping out the other side, but they were such an essential feature of the model that we resorted to crushing them up inside the eye where the player can't see them."
"Commentary_Title_VACUUM"	"VACUÜMTRANSPORT"
"[english]Commentary_Title_VACUUM"	"VACUUM TRANSPORT"
"#commentary\com-vacuum.wav"	"[Jeremy Bennett] Vacuümbuizen kwamen her en der al voor in het originele Portal, maar deze keer wilden we duidelijk maken dat Aperture deze buizen gebruikt om alle goederen door de basis te transporteren. Het past bij Aperture, omdat het een inefficiënte en belachelijke dure oplossing is voor een transportprobleem. We wilden het buizensysteem ook heftiger en fysieker maken, met voorwerpen die constant tegen de wanden van de buis botsen. Het lijkt net alsof Aperture geen controle over het systeem heeft en ook niet echt voorzichtig omspringt met de goederen die worden getransporteerd. Ze hebben er tenslotte duizenden."
"[english]#commentary\com-vacuum.wav"	"[Jeremy Bennett] Vacuum pipes cropped up occasionally in the original Portal, but this time we wanted to show that this was the main way that Aperture transported all of its supplies about the facility. It felt very true to Aperture, in that it seemed like an inefficient and ridiculously expensive solution to their transport problems. We also wanted it to feel more violent and physical than before, with objects constantly ricocheting against the sides of the pipes.  It was as if Aperture had no real control over the system, and no real care for the things they were transporting. After all, they have thousands of the things."
"Commentary_Title_ARMS"	"SLAPENDE ARMEN"
"[english]Commentary_Title_ARMS"	"ARMS ASLEEP"
"#commentary\com-arms.wav"	"[Matt Wright] We wilden bij de eerste kennismaking met de robotarmen dat de speler het idee zou krijgen dat de armen nog bezig zijn online te komen, alsof GLaDOS net wakker wordt en ze nog niet helemaal onder controle heeft. Langzaam, in de loop van de eerste levels van dit hoofdstuk, wordt ze zekerder van zichzelf en groeit haar vermogen om het laboratorium naar eigen wens aan te passen. De armen waren een echte uitdaging, vooral wat betreft de interactie met de speler. Je kon namelijk makkelijk klem komen te zitten achter of in een van de modellen als je een te ingewikkelde handeling uitvoerde. We moesten de armbewegingen dus grotendeels beperken tot de muren of plafonds van de testkamers en we hebben hun gebruik algemeen beperkt tot de gebieden waar de locatie van de speler bekend zou zijn."
"[english]#commentary\com-arms.wav"	"[Matt Wright] When the player first encounters the robot arms, we wanted to convey that they were still coming back online.  The idea was that GLaDOS was just waking up and hadn't yet fully regained control of them. Slowly, over the course of the first few levels of this act, she gets more sure of herself, and her ability to alter and mess with the lab increases. The arms presented a number of challenges, the key one being interaction with the player.  It was easy for the player to get stuck behind or inside of the models if they did something too complex. So we had to limit most of the arm action to the walls or ceilings of the test chambers, and we restricted their use on a larger scale to areas where we could be sure of the player's location."
"Commentary_Title_ELEVIDEO"	"FILMPJES IN DE LIFT"
"[english]Commentary_Title_ELEVIDEO"	"ELEVATING VIDEOS"
"#commentary\com-elevideo.wav"	"[Ido Magal] Aangezien de vacuümbuizen zo belangrijk zijn in Portal 2 hebben we de nieuwe liften er binnenin geplaatst. We vonden het leuk dat dit spelers het gevoel zou geven dat ze net zo onbelangrijk voor Aperture zijn als de goederen die door de buizen worden getransporteerd. Bovendien gaf het ons allerlei mogelijkheden om te laten zien waar en hoe het systeem kan falen als bijvoorbeeld een buis geblokkeerd raakt of wanneer er goederen tegen de lift botsen. De filmpjes waren aanvankelijk pogingen om de dialogen van GLaDOS te visualiseren, maar werden gaandeweg een manier om informatie te verstrekken over de wereld van Aperture. Het leek ons zeer waarschijnlijk dat Aperture tegen proefpersonen zou opscheppen over de apparaten die werden getest en de slimme productideeën die waren bedacht. De filmpjes dienen ook als beloning voor het voltooien van de testkamers en als manier om de liften visueel van elkaar te onderscheiden, zodat ze niet gaan vervelen."
"[english]#commentary\com-elevideo.wav"	"[Ido Magal] With the vacuum tubes such a big part of Portal 2, we designed the new elevators to work within them. We liked the idea that this made the player feel about as important to Aperture as the cargo moving through the tube, and it also gave us plenty of opportunities to show how the system could go wrong, such as when the tube gets blocked, or when cargo rains down on the elevator. The videos began as attempts to visualize some of GLaDOS's dialogue, but evolved into a means of relaying information about the larger world of Aperture. It seemed very likely to us that Aperture would boast to the test subjects about the devices they were testing, and show them the clever ideas they had put into the products. The videos also serve as a reward for completing the test chambers, and a way to make the elevators visually different from one another to prevent repetition."
"Commentary_Title_FAITH"	"BOOGVLUCHTTEGELS"
"[english]Commentary_Title_FAITH"	"FAITH PLATE"
"#commentary\com-faith.wav"	"[Marc Nagel] De boogvluchttegel was oorspronkelijk het model van een robotarm die we snel op de maps hadden geplaatst om te kijken of de gameplay leuk was. Gaandeweg werd duidelijk dat testers moeite hadden om de boogvluchttegel te onderscheiden van de standaardarm. Bijgevolg hebben we een nieuw ontwerp verzonnen, een eenvoudig gewicht dat omhoogklapt en de speler door de lucht laat vliegen. De lengte impliceert een richting, zodat de speler weet wat zijn vliegroute is voordat hij erop gaat staan. We hebben geëxperimenteerd met voetafdrukken en antisliptegels, maar dat werd te druk, zodat we het ontwerp eenvoudig gehouden hebben."
"[english]#commentary\com-faith.wav"	"[Marc Nagel] The faith plate was originally a robot arm model which we hurriedly placed into the maps to see if the gameplay was fun.  Over time it became apparent that playtesters were struggling to tell the faithplate apart from the standard arm, so we replaced it with a new design. It was meant to be a simple heavy weight which was flung upwards, propelling the player. The length is meant to imply a direction, so the player knows the intended flight path before they step onto it. We experimented with foot marks and treadplates on the design, but it quickly became confusingly busy, so we kept the design simple."
"Commentary_Title_STALEMATE"	"IMPASSE"
"[english]Commentary_Title_STALEMATE"	"STALEMATE"
"#commentary\com-stalemate.wav"	"[Torsten Zabka] De impasseknop is een van de eerste configuraties die we voor de robotarmen hebben geprobeerd. De testers vonden het leuk, maar het heeft lang geduurd voordat we er de juiste plek in de game voor vonden. Hij moest overduidelijk iets verdedigen, en een tijdlang verdedigde hij een paranoïde persoonlijkheidssfeer die een complete verdedigingswal had opgetrokken om te voorkomen dat je bij hem in de buurt kwam. Toen het idee van de impasseknop opkwam, wisten we dat de impasseknop zijn bestemming had gevonden als onderdeel van de laatste wanhopige poging van GLaDOS om zichzelf te redden."
"[english]#commentary\com-stalemate.wav"	"[Torsten Zabka] The stalemate resolution button is the earliest configuration of the robot arms we tried. Playtesters enjoyed it, but it took us a long time to find the right place for it in the game. It clearly needed to be defending something, and for a while it defended a paranoid personality sphere who had built a huge encampment of defenses to stop you from getting to him. When the idea for the stalemate button came up, we knew it had finally found its home as part of GLaDOS's last desperate attempt at self-preservation."
"Commentary_Title_WAKES"	"GLADOS ONTWAAKT"
"[english]Commentary_Title_WAKES"	"GLADOS WAKES"
"#commentary\com-wakes.wav"	"[Matthew Russell] Oorspronkelijk was GLaDOS zo ontworpen dat ze zich kon opkrullen en vermommen als een van haar ringen. Dit verklaarde hoe ze de explosie aan het eind van Portal 1 kon overleven. Maar dat zou geen dramatische onthulling zijn en dus besloten we haar over een grotere afstand uit te spreiden. Dit maakt haar ook herkenbaarder als GLaDOS als je aan het begin de kamer doorkruist. De animatie waarin ze wakker wordt, is een combinatie van een gesimuleerde animatie met een frame voor frame getekende animatie eroverheen. Voor deze scène werd een tweefasemodel gebruikt. In de eerste fase had je afzonderlijke onderdelen en verbindingskabels die via een simulatie werden samengevoegd, waardoor de onderdelen een interactie aangingen met de omgeving. Er werd ook een simulatie gebruikt om de voorwerpen waar GLaDOS op valt uit elkaar te laten spatten. Op het moment dat GLaDOS loskomt van de grond, verandert ze direct in een volledig verbonden model met controls voor handmatige animatie. Vanaf dit punt heeft de animator het ontwaken van GLaDOS met de hand verbeterd, waarbij hij de gewelddadige chaos van haar terugkerende bewustzijn heeft vormgegeven en bovendien duidelijk heeft kunnen maken dat het hier om een machine met het gewicht van een vliegtuig gaat. Nadat de handmatige animaties klaar waren, werd er nog een laatste simulatie gebruikt om de kabels en bungelende onderdelen op het lichaam van GLaDOS te animeren. De scène werd heel snel geproduceerd voor een presentatie op E3, en er is nooit een traditioneel skelet voor gemaakt. Dit maakte het extra moeilijk toen we na de presentatie de scène wilden laten doorlopen met nog meer animaties en we hebben ons toen maar vastgeklampt aan de gedachte dat GLaDOS zelf op dat moment nogal onsamenhangend is. In het laatste deel van deze scène verliest de speler het zicht, terwijl hij wordt vastgehouden door een reusachtige mechanische knijper. Op het moment dat de gecontroleerde camera het overneemt, moesten de met de hand geanimeerde modellen en de camera heel precies op elkaar worden afgestemd. Elke fase van deze ontwaakscène bevat een aantal processen die heel uitdagend zijn om live voor elkaar te krijgen in een game-engine."
"[english]#commentary\com-wakes.wav"	"[Matthew Russell] Originally GLaDOS was built to curl up and disguise herself as one of her rings, potentially explaining how she had survived the explosion at the end of Portal 1.  But this wasn't a very dramatic reveal, so we threw it out in favour of spreading her out over a greater distance. This also made her more recognizable as GLaDOS when you initially crossed the room. The actual wakeup animation was a combination of simulated animation with a layer of hand keyed animation over the top.  A two-stage model was created for this scene. The first stage had separate pieces and connecting cables that would be drawn together by running a physics simulation so that the pieces would interact with the environment. Physics simulations were also used to break apart the objects GLaDOS crashes into while she writhes around.  At the point where GLaDOS rises free of contact with the ground, she switches instantaneously to a fully connected model with controls for hand-keyed animation. From this point, the animator enhanced GLaDOS' awakening by hand, choreographing the violent chaos of her re-emerging consciousness while at the same time conveying the weight of a machine the size of an airliner. Once the hand-keyed animation was done, a final simulation pass was run to animate the cables and dangling parts of GLaDOS' body. The scene was produced very rapidly for an E3 deadline, and a traditional rig for the sequence was never fully realized. This made it difficult when we extended the sequence after E3 to add further animation, but we accomplished it by bearing in mind that GLaDOS herself is pretty broken at this point.  The last part of the sequence requires the player to lose control of their view while being immobilized by a giant mechanical pincher. Once the controlled camera takes over, a careful alignment and time synchronization was required to make all the hand-animated models and camera interact with each other. Each of the stages in this wakeup scene contain a variety of processes that are very challenging to achieve live in a game engine."
"Commentary_Title_TAG"	"TAG: THE POWER OF PAINT"
"[english]Commentary_Title_TAG"	"TAG: THE POWER OF PAINT"
"#commentary\com-tag.wav"	"[Brett English] Net zoals het door studenten bedachte spel Narbacular Drop uiteindelijk het originele Portal werd, is de gel in Portal 2 ook afkomstig van een door studenten bedacht spel: Tag: The Power of Paint. De repulsiegel in Portal 2 is geënt op de stuiterverf in Tag, maar iets aangepast zodat hij beter in Portal past. De oorspronkelijke stuiterverf activeert als je hem aanraakt en laat je naar een vaste hoogte stuiteren. Onze repulsiegel weerspiegelt je snelheid, zodat je terugstuitert tot hetzelfde niveau waar je was gevallen. Dit mechanisme is beter geschikt voor puzzels met portals, omdat je steeds moet nadenken over het winnen en behouden van hoogte. We hebben de repulsiegel ook zo aangepast dat de gel alleen activeert als je er vanaf springt of erop valt. Dit was nodig, omdat spelers vaak per ongeluk over de repulsiegel heen liepen en vervolgens tegen hun zin de hoogte in werden gestuiterd. Dit was extra lastig in Portal 2, omdat je de gel niet meer kunt verwijderen nadat hij is aangebracht, terwijl je in Tag de verf op elk willekeurig moment kunt verwijderen."
"[english]#commentary\com-tag.wav"	"[Brett English] Similar to the way the student game Narbacular Drop became the original Portal, the paint mechanics in Portal 2 come from a student game,  Tag: The Power of Paint.  The repulsion gel in Portal 2 is modeled after the bounce paint from Tag, but was redesigned to fit better within Portal.  The original bounce paint always bounced the player at a fixed height and activated whenever the player touched the paint.  We changed the repulsion gel to reflect the player's velocity, such that they will bounce back up to the height that they fell from.  This mechanic lends itself better to puzzles involving portals because players have to think about gaining and preserving height.  We also changed the repulsion gel to only activate if the player jumps off of, or falls on to the gel.  This was done because players would often accidently walk onto repulsion gel they didn't see and then trigger an unwanted bounce.  This was a particularly nasty problem in Portal 2 because the player couldn't get rid of paint once it was applied; whereas in Tag the player can erase paint at any time they want."
"Commentary_Title_PORTING"	"GEEN VERFSPUIT"
"[english]Commentary_Title_PORTING"	"PORTING PAINT"
"#commentary\com-porting.wav"	"[Ted Rivera] De grootste wijziging tijdens het implementeren van de verfmechanica van het studentenspel Tag in Portal 2 was het weglaten van het verfpistool. In Tag kan een speler met zijn verfpistool de abstracte buitenomgevingen willekeurig van verf voorzien, maar tijdens de gameplaytests bleek dit heel moeilijk toepasbaar op de binnenruimtes van Portal 2. Het tempo van het spel veranderde er ook aanzienlijk door. Zo snel mogelijk door een level rennen en alles lukraak onder de verf spuiten is snel en energiek, en heel anders dan de meer rustige gameplay van Portal. Maar misschien nog belangrijker is dat het manipuleren van alle spelelementen met uitsluitend een portalgun een zekere eenvoud en elegantie heeft. Een nieuw pistool toevoegen maakt het ingewikkelder. Noodgedwongen zouden we spelers ook moeten trainen in het gebruik van deze nieuwe tool in plaats van ons te richten op het pistool waarnaar het spel is vernoemd. We besloten dus om in plaats daarvan het bekende mechanisme van de aanvoertunnels te gebruiken, zodat spelers de richting waarin de verf stroomt kunnen veranderen met hun portalgun. Dit voelde als een prima compromis."
"[english]#commentary\com-porting.wav"	"[Ted Rivera] While re-implementing the paint mechanics from our student game, Tag: The Power of Paint, in the context of Portal 2, the biggest change we made was to exclude the paint gun. In Tag, our paint gun allowed the player to paint the environment freely in an abstract outdoor environment, but in our gameplay experiments, that was very difficult to constrain without contrivance in Portal 2's indoor spaces. It also changed the game's pacing significantly, since being able to run at high speed around a level covering everything in paint is lot more fast paced, energetic, and often scattershot than Portal's more cerebral gameplay. Perhaps most importantly, there's a certain elegance in the simplicity of manipulating all the game elements using only the portal gun. Adding a new gun would inherently add complexity and force us to start from square one training the player how to use this new tool, instead of focusing on the game's namesake. Instead, we decided to use the established mechanism of the delivery tubes and have players redirect the flow of the paint with their portal guns. This felt like a good compromise."
"Commentary_Title_FIZZLING"	"FIZZLEVERWARRING"
"[english]Commentary_Title_FIZZLING"	"FIZZLING OUT"
"#commentary\com-fizzling.wav"	"[Tejeev Kohli] We hadden een puzzel nodig die duidelijk zou maken wat de verschillende effecten van het emancipatieraster zijn op het spel. Op deze map kwamen de testers steeds vast te zitten. We hebben van alles geprobeerd om de puzzel begrijpelijker te maken. Oorspronkelijk had deze kamer 2 emancipatierasters en was hij onderverdeeld in 3 gebieden. Dit bleek te ingewikkeld en nagenoeg geen enkele tester kon de puzzel oplossen. We lieten het tweede emancipatieraster weg en vereenvoudigden de lay-out van de kamer aanzienlijk, maar nog steeds kwamen de testers hier vast te zitten. We kwamen erachter dat de ruimte boven het emancipatieraster het probleem was. Oorspronkelijk was deze ruimte helemaal open, maar daardoor begrepen spelers niet dat ze een portal boven het emancipatieraster moesten schieten. Vervolgens hebben we geprobeerd glas met gaten erin boven het emancipatieraster te plaatsen. Dit bleek al iets beter te werken, omdat testers begrepen dat de gaten een doel hadden en de puzzel probeerden op te lossen door portals door de gaten te schieten. Maar de map leverde nog steeds problemen op tijdens het testen, omdat de testers niet wisten aan welke kant van het emancipatieraster ze moesten staan als ze hun portal afvuurden. We hebben dus maar één gat in het glas gemaakt en het op ooghoogte geplaatst, zodat je de puzzel kunt oplossen door vanaf een willekeurige kant van het emancipatieraster een portal te schieten. Deze verandering bleek te werken tijdens de tests. De meeste testers haalden het level nu zonder het erg lang te hoeven proberen."
"[english]#commentary\com-fizzling.wav"	"[Tejeev Kohli] We needed a puzzle that would demonstrate the different effects that the fizzler has on the game. This map was consistently the one that most of our playtesters would get stuck on and we tried various things to make the puzzle easier to understand. Originally this room had 2 fizzlers in it and was divided up into three distinct areas. This proved to be too complicated and almost none of our playtesters could solve the puzzle. We removed the second fizzler and simplified the layout of the room quite a bit but most of our playtesters were still getting stuck on it. We identified the problem to be the space above the fizzler. Originally this space was completely open, but that didn’t effectively convey to the players that they needed to shoot a portal above the fizzler. We then tried putting glass with several holes in it above the fizzler. This was slightly more effective as players would know that the holes are there for a purpose and would try to solve the puzzle by shooting portals through the holes. The map was still not testing well though, as players could not figure out which side of the fizzler they needed to be on when they shot their portals. We then changed it to have only a single hole through the glass, moved down to the eye level of the player, so that shooting the portal from either side of the fizzler would be a valid solution. This change tested really well and we started seeing most of our playtesters make it through the level without getting stuck on it for a long time."
"Commentary_Title_EMANCIPATION"	"EMANCIPATIERASTER"
"[english]Commentary_Title_EMANCIPATION"	"EMANCIPATION GRID"
"#commentary\com-emancipation.wav"	"[Bronwen Grimes] We waren oorspronkelijk van plan om hetzelfde emancipatierastereffect te gebruiken als in Portal 1. We waren dus verbaasd toen de testers ons tijdens een van de eerste tests vertelden dat ze op deze map voor het eerst een raster waren tegengekomen. Op bijna elke map lopen spelers op zijn minst één keer door een emancipatieraster heen. Maar de testers kenden ook de eigenschappen van het raster niet. We begrepen dat we beter moesten communiceren wanneer er een interactie plaatsvond. De uitdaging was om een effect te creëren dat je opmerkt, maar dat er niet zo bedreigend uitziet dat je er niet doorheen wilt lopen. We besloten het koele kleurenschema te houden en de onschuldige aard van het raster te benadrukken door het soort lichtpatronen te gebruiken dat je in een ondiep zwembad ziet. Om duidelijk te maken dat het raster het plaatsen van een portal blokkeert, hebben we flitsen toegevoegd als je een portal schiet. Om je te waarschuwen dat het raster voorwerpen vernietigt als je er doorheen loopt, hebben we een draaikolkeffect gebruikt dat intenser wordt naarmate voorwerpen dichterbij komen. Nadat deze wijzigingen waren geïmplementeerd, bleek uit feedback van de testers dat de emancipatierasters eerder werden opgemerkt en hun functie beter werd begrepen."
