"lang"
{
"Language"	"brazilian"
"[english]turret.sp_sabotage_factory_defect_fail27"	"<clr:197,208,230><low>Defective Turret: You messed with the wrong turret!"
"turret.sp_sabotage_factory_defect_laugh01"	"<clr:197,208,230><low>Torreta defeituosa: Heh heh heh heh..."
"[english]turret.sp_sabotage_factory_defect_laugh01"	"<clr:197,208,230><low>Defective Turret: Heh heh heh heh..."
"turret.sp_sabotage_factory_defect_laugh02"	"<clr:197,208,230><low>Torreta defeituosa: Mu hu ha ha ha ha"
"[english]turret.sp_sabotage_factory_defect_laugh02"	"<clr:197,208,230><low>Defective Turret: Moo hoo ha ha ha ha"
"turret.sp_sabotage_factory_defect_laugh03"	"<clr:197,208,230><low>Torreta defeituosa: Mu hu ha ha ha ha..."
"[english]turret.sp_sabotage_factory_defect_laugh03"	"<clr:197,208,230><low>Defective Turret: Moo hoo ha ha ha ha..."
"turret.sp_sabotage_factory_defect_laugh04"	"<clr:197,208,230><low>Torreta defeituosa: Heh heh heh heh..."
"[english]turret.sp_sabotage_factory_defect_laugh04"	"<clr:197,208,230><low>Defective Turret: Heh heh heh heh..."
"turret.sp_sabotage_factory_defect_laugh05"	"<clr:197,208,230><low>Torreta defeituosa: Mu hu ha ha ha ha..."
"[english]turret.sp_sabotage_factory_defect_laugh05"	"<clr:197,208,230><low>Defective Turret: Moo hoo ha ha ha ha..."
"turret.sp_sabotage_factory_defect_laugh06"	"<clr:197,208,230><low>Torreta defeituosa: Heh heh heh heh..."
"[english]turret.sp_sabotage_factory_defect_laugh06"	"<clr:197,208,230><low>Defective Turret: Heh heh heh heh..."
"turret.sp_sabotage_factory_defect_laugh07"	"<clr:197,208,230><low>Torreta defeituosa: É! Ha ha ha!"
"[english]turret.sp_sabotage_factory_defect_laugh07"	"<clr:197,208,230><low>Defective Turret: Yeah! Ha ha ha!"
"turret.sp_sabotage_factory_defect_pass01"	"<clr:197,208,230><low>Torreta defeituosa: Heh heh heh..."
"[english]turret.sp_sabotage_factory_defect_pass01"	"<clr:197,208,230><low>Defective Turret: Heh heh heh..."
"turret.sp_sabotage_factory_defect_pass02"	"<clr:197,208,230><low>Torreta defeituosa: Sério? Tudo bem."
"[english]turret.sp_sabotage_factory_defect_pass02"	"<clr:197,208,230><low>Defective Turret: Really? Alright."
"turret.sp_sabotage_factory_defect_pass03"	"<clr:197,208,230><low>Torreta defeituosa: Isso aí. Isso aí."
"[english]turret.sp_sabotage_factory_defect_pass03"	"<clr:197,208,230><low>Defective Turret: Yes indeed. Yes indeed."
"turret.sp_sabotage_factory_defect_pass04"	"<clr:197,208,230><low>Torreta defeituosa: Tudo bem. É o seu funeral."
"[english]turret.sp_sabotage_factory_defect_pass04"	"<clr:197,208,230><low>Defective Turret: Alright. Your funeral, pal."
"turret.sp_sabotage_factory_defect_pass05"	"<clr:197,208,230><low>Torreta defeituosa: Então... todos nós devemos mesmo ser cegos, certo? Não sou só eu? Ok, fantástico."
"[english]turret.sp_sabotage_factory_defect_pass05"	"<clr:197,208,230><low>Defective Turret: So... we're all supposed to be blind, then, right? It's not just me? Alright, fantastic."
"turret.sp_sabotage_factory_defect_pass06"	"<clr:197,208,230><low>Torreta defeituosa: Eu, hum... não tenho balas. Você vai me dar algumas balas? Tem balas lá em cima?"
"[english]turret.sp_sabotage_factory_defect_pass06"	"<clr:197,208,230><low>Defective Turret: I, uh... don't have any bullets. Are you gonna give me any bullets? Are the bullets up there?"
"turret.sp_sabotage_factory_defect_pass07"	"<clr:197,208,230><low>Torreta defeituosa: Onde que eu pego minha arma?"
"[english]turret.sp_sabotage_factory_defect_pass07"	"<clr:197,208,230><low>Defective Turret: Where do I get my gun?"
"turret.sp_sabotage_factory_defect_pass08"	"<clr:197,208,230><low>Torreta defeituosa: Nós, hum... receberemos olhos em algum momento?"
"[english]turret.sp_sabotage_factory_defect_pass08"	"<clr:197,208,230><low>Defective Turret: Do, uh.... we get some eyes at some point?"
"turret.sp_sabotage_factory_defect_pass09"	"<clr:197,208,230><low>Torreta defeituosa: É, eu sou, hum... eu sou um cara mau!"
"[english]turret.sp_sabotage_factory_defect_pass09"	"<clr:197,208,230><low>Defective Turret: Yeah, I'm uh... I'm a bad man!"
"turret.sp_sabotage_factory_defect_pass10"	"<clr:197,208,230><low>Torreta defeituosa: Eu, hum... eu sou um cara mau."
"[english]turret.sp_sabotage_factory_defect_pass10"	"<clr:197,208,230><low>Defective Turret: I, uh... I am a bad man."
"turret.sp_sabotage_factory_defect_postrange01"	"<clr:197,208,230><low>Torreta defeituosa: Bem, eu dei tudo que pude. Não dá pra pedir mais do que isso."
"[english]turret.sp_sabotage_factory_defect_postrange01"	"<clr:197,208,230><low>Defective Turret: Well, I gave it everything I could. Can't ask for more than that."
"turret.sp_sabotage_factory_defect_postrange02"	"<clr:197,208,230><low>Torreta defeituosa: Hãããã... Blam! Blam blam blam! Eu não estou com defeito!"
"[english]turret.sp_sabotage_factory_defect_postrange02"	"<clr:197,208,230><low>Defective Turret: Uhhhh... Blam! Blam blam blam! I'm not defective!"
"turret.sp_sabotage_factory_defect_postrange03"	"<clr:197,208,230><low>Torreta defeituosa: Bem, dei o meu melhor."
"[english]turret.sp_sabotage_factory_defect_postrange03"	"<clr:197,208,230><low>Defective Turret: Well, I did my best."
"turret.sp_sabotage_factory_defect_postrange04"	"<clr:197,208,230><low>Torreta defeituosa: Ah não, eu sou uma das quebradas, não sou?"
"[english]turret.sp_sabotage_factory_defect_postrange04"	"<clr:197,208,230><low>Defective Turret: Oh no, I'm one of the bad ones, aren't I?"
"turret.sp_sabotage_factory_defect_postrange05"	"<clr:197,208,230><low>Torreta defeituosa: Ei! Você, da voz estridente! Me dê algumas das suas balas!"
"[english]turret.sp_sabotage_factory_defect_postrange05"	"<clr:197,208,230><low>Defective Turret: Hey! Squeaky-voice! Gimme some of your bullets!"
"turret.sp_sabotage_factory_defect_postrange06"	"<clr:197,208,230><low>Torreta defeituosa: Alguém me arranja algumas balas? Alguém tem balas?"
"[english]turret.sp_sabotage_factory_defect_postrange06"	"<clr:197,208,230><low>Defective Turret: Can I get some bullets here? Anybody got bullets?"
"turret.sp_sabotage_factory_defect_postrange07"	"<clr:197,208,230><low>Torreta defeituosa: Alguém tem balas?"
"[english]turret.sp_sabotage_factory_defect_postrange07"	"<clr:197,208,230><low>Defective Turret: Anyone got any bullets?"
"turret.sp_sabotage_factory_defect_postrange08"	"<clr:197,208,230><low>Torreta defeituosa: Bem, eu tentei."
"[english]turret.sp_sabotage_factory_defect_postrange08"	"<clr:197,208,230><low>Defective Turret: Well, I tried."
"turret.sp_sabotage_factory_defect_postrange09"	"<clr:197,208,230><low>Torreta defeituosa: Hããã, sem balas. Desculpe."
"[english]turret.sp_sabotage_factory_defect_postrange09"	"<clr:197,208,230><low>Defective Turret: Uhhh, no bullets. Sorry."
"turret.sp_sabotage_factory_defect_postrange10"	"<clr:197,208,230><low>Torreta defeituosa: Nada feito."
"[english]turret.sp_sabotage_factory_defect_postrange10"	"<clr:197,208,230><low>Defective Turret: No can do."
"turret.sp_sabotage_factory_defect_postrange11"	"<clr:197,208,230><low>Torreta defeituosa: Hããã, sem balas. Desculpe."
"[english]turret.sp_sabotage_factory_defect_postrange11"	"<clr:197,208,230><low>Defective Turret: Uhhh, no bullets. Sorry."
"turret.sp_sabotage_factory_defect_postrange12"	"<clr:197,208,230><low>Torreta defeituosa: Ei! Você, da voz estridente! Como fui?"
"[english]turret.sp_sabotage_factory_defect_postrange12"	"<clr:197,208,230><low>Defective Turret: Hey! Squeaky-voice! How'd I do?"
"turret.sp_sabotage_factory_defect_postrange13"	"<clr:197,208,230><low>Torreta defeituosa: É ISSO AÍ! O que tá acontecendo?"
"[english]turret.sp_sabotage_factory_defect_postrange13"	"<clr:197,208,230><low>Defective Turret: YEAH! What's happening?"
"turret.sp_sabotage_factory_defect_postrange14"	"<clr:197,208,230><low>Torreta defeituosa: Isso, CONSEGUI, não consegui?"
"[english]turret.sp_sabotage_factory_defect_postrange14"	"<clr:197,208,230><low>Defective Turret: Yeah, I GOT it, didn't I?"
"turret.sp_sabotage_factory_defect_postrange15"	"<clr:197,208,230><low>Torreta defeituosa: É."
"[english]turret.sp_sabotage_factory_defect_postrange15"	"<clr:197,208,230><low>Defective Turret: Yeah."
"turret.sp_sabotage_factory_defect_postrange16"	"<clr:197,208,230><low>Torreta defeituosa: É."
"[english]turret.sp_sabotage_factory_defect_postrange16"	"<clr:197,208,230><low>Defective Turret: Yeah."
"turret.sp_sabotage_factory_defect_postrange17"	"<clr:197,208,230><low>Torreta defeituosa: Acertei? Acertei, não acertei?"
"[english]turret.sp_sabotage_factory_defect_postrange17"	"<clr:197,208,230><low>Defective Turret: Did I hit it? I hit it, didn't I?"
"turret.sp_sabotage_factory_defect_postrange18"	"<clr:197,208,230><low>Torreta defeituosa: Isso. Clique clique cli. Na mosca."
"[english]turret.sp_sabotage_factory_defect_postrange18"	"<clr:197,208,230><low>Defective Turret: Yeah. Clickety click click. Right on the money."
"turret.sp_sabotage_factory_defect_postrange19"	"<clr:197,208,230><low>Torreta defeituosa: Sempre atirando balas de borracha, SEMPRE."
"[english]turret.sp_sabotage_factory_defect_postrange19"	"<clr:197,208,230><low>Defective Turret: Shootin' blanks every time, ALL the time."
"turret.sp_sabotage_factory_defect_postrange20"	"<clr:197,208,230><low>Torreta defeituosa: É, isso mesmo. Na mosquinha."
"[english]turret.sp_sabotage_factory_defect_postrange20"	"<clr:197,208,230><low>Defective Turret: Yeah, that's right. Little bullseye."
"turret.sp_sabotage_factory_defect_postrange21"	"<clr:197,208,230><low>Torreta defeituosa: Acertei o quê?"
"[english]turret.sp_sabotage_factory_defect_postrange21"	"<clr:197,208,230><low>Defective Turret: What'd I hit?"
"turret.sp_sabotage_factory_defect_postrange22"	"<clr:197,208,230><low>Torreta defeituosa: Bem, não dá pra ganhar sempre."
"[english]turret.sp_sabotage_factory_defect_postrange22"	"<clr:197,208,230><low>Defective Turret: Well, can't win 'em all."
"turret.sp_sabotage_factory_defect_postrange23"	"<clr:197,208,230><low>Torreta defeituosa: Que tal?"
"[english]turret.sp_sabotage_factory_defect_postrange23"	"<clr:197,208,230><low>Defective Turret: How was that?"
"turret.sp_sabotage_factory_defect_postrange24"	"<clr:197,208,230><low>Torreta defeituosa: Descansando."
"[english]turret.sp_sabotage_factory_defect_postrange24"	"<clr:197,208,230><low>Defective Turret: Standing down."
"turret.sp_sabotage_factory_defect_postrange25"	"<clr:197,208,230><low>Torreta defeituosa: Me ferrei."
"[english]turret.sp_sabotage_factory_defect_postrange25"	"<clr:197,208,230><low>Defective Turret: I'm trouble."
"turret.sp_sabotage_factory_defect_prerange01"	"<clr:197,208,230><low>Torreta defeituosa: Vejam e aprendam, pessoal. Vejam e aprendam."
"[english]turret.sp_sabotage_factory_defect_prerange01"	"<clr:197,208,230><low>Defective Turret: Watch and learn, everybody. Watch and learn."
"turret.sp_sabotage_factory_defect_prerange02"	"<clr:197,208,230><low>Torreta defeituosa: Tudo bem, saca só ISSO."
"[english]turret.sp_sabotage_factory_defect_prerange02"	"<clr:197,208,230><low>Defective Turret: Alright, check THIS out."
"turret.sp_sabotage_factory_defect_prerange03"	"<clr:197,208,230><low>Torreta defeituosa: Tudo bem. Pra trás, pessoal."
"[english]turret.sp_sabotage_factory_defect_prerange03"	"<clr:197,208,230><low>Defective Turret: Alright, stand back, everybody."
"turret.sp_sabotage_factory_defect_prerange04"	"<clr:197,208,230><low>Torreta defeituosa: Hora de ver o mestre."
"[english]turret.sp_sabotage_factory_defect_prerange04"	"<clr:197,208,230><low>Defective Turret: Time to watch the master."
"turret.sp_sabotage_factory_defect_prerange05"	"<clr:197,208,230><low>Torreta defeituosa: Vejam e aprendam, pessoal. Vejam e aprendam."
"[english]turret.sp_sabotage_factory_defect_prerange05"	"<clr:197,208,230><low>Defective Turret: Watch and learn, everyone. Watch and learn."
"turret.sp_sabotage_factory_defect_prerange06"	"<clr:197,208,230><low>Torreta defeituosa: Então, o que eu, hum, tenho que fazer aqui?"
"[english]turret.sp_sabotage_factory_defect_prerange06"	"<clr:197,208,230><low>Defective Turret: So what am I, uh, supposed to do here?"
"turret.sp_sabotage_factory_defect_prerange07"	"<clr:197,208,230><low>Torreta defeituosa: Identifique-se ou eu atirarei."
"[english]turret.sp_sabotage_factory_defect_prerange07"	"<clr:197,208,230><low>Defective Turret: Identify yourself or I will shoot."
"turret.sp_sabotage_factory_defect_test01"	"<clr:197,208,230><low>Torreta defeituosa: Olá."
"[english]turret.sp_sabotage_factory_defect_test01"	"<clr:197,208,230><low>Defective Turret: Hello."
"turret.sp_sabotage_factory_defect_test02"	"<clr:197,208,230><low>Torreta defeituosa: E aí, tudo em cima?"
"[english]turret.sp_sabotage_factory_defect_test02"	"<clr:197,208,230><low>Defective Turret: Yeah, how ya doin'."
"turret.sp_sabotage_factory_defect_test03"	"<clr:197,208,230><low>Torreta defeituosa: Prazer em te conhecer."
"[english]turret.sp_sabotage_factory_defect_test03"	"<clr:197,208,230><low>Defective Turret: Pleased to meetcha."
"turret.sp_sabotage_factory_defect_test04"	"<clr:197,208,230><low>Torreta defeituosa: É, que foi?"
"[english]turret.sp_sabotage_factory_defect_test04"	"<clr:197,208,230><low>Defective Turret: Yeah, what?"
"turret.sp_sabotage_factory_defect_test05"	"<clr:197,208,230><low>Torreta defeituosa: Isso! É nóis!"
"[english]turret.sp_sabotage_factory_defect_test05"	"<clr:197,208,230><low>Defective Turret: Yeah! Let's do this!"
"turret.sp_sabotage_factory_defect_test06"	"<clr:197,208,230><low>Torreta defeituosa: Quem disse isso?"
"[english]turret.sp_sabotage_factory_defect_test06"	"<clr:197,208,230><low>Defective Turret: Who said that?"
"turret.sp_sabotage_factory_defect_test07"	"<clr:197,208,230><low>Torreta defeituosa: É, o que foi?"
"[english]turret.sp_sabotage_factory_defect_test07"	"<clr:197,208,230><low>Defective Turret: Yeah, what?"
"turret.sp_sabotage_factory_defect_test08"	"<clr:197,208,230><low>Torreta defeituosa: Me coloca em campo, treinador!"
"[english]turret.sp_sabotage_factory_defect_test08"	"<clr:197,208,230><low>Defective Turret: Put me in the game, coach!"
"turret.sp_sabotage_factory_defect_test09"	"<clr:197,208,230><low>Torreta defeituosa: Olá. Olá. Ol— Ah, droga..."
"[english]turret.sp_sabotage_factory_defect_test09"	"<clr:197,208,230><low>Defective Turret: Hello. Hello. Hell-- Aw, crap..."
"turret.sp_sabotage_factory_defect_test10"	"<clr:197,208,230><low>Torreta defeituosa: É, e aí, tudo em cima?"
"[english]turret.sp_sabotage_factory_defect_test10"	"<clr:197,208,230><low>Defective Turret: Yeah, hey, how ya doin'?"
"turret.sp_sabotage_factory_defect_test11"	"<clr:197,208,230><low>Torreta defeituosa: Deixarei você orgulhosa!"
"[english]turret.sp_sabotage_factory_defect_test11"	"<clr:197,208,230><low>Defective Turret: I'm gonna make you proud!"
"turret.sp_sabotage_factory_defect_test12"	"<clr:197,208,230><low>Torreta defeituosa: Ei, tudo em cima?"
"[english]turret.sp_sabotage_factory_defect_test12"	"<clr:197,208,230><low>Defective Turret: Yeah, how ya doin'?"
"turret.sp_sabotage_factory_defect_test13"	"<clr:197,208,230><low>Torreta defeituosa: Hm."
"[english]turret.sp_sabotage_factory_defect_test13"	"<clr:197,208,230><low>Defective Turret: Um."
"turret.sp_sabotage_factory_defect_test14"	"<clr:197,208,230><low>Torreta defeituosa: Olá."
"[english]turret.sp_sabotage_factory_defect_test14"	"<clr:197,208,230><low>Defective Turret: Hello."
"turret.sp_sabotage_factory_defect_test15"	"<clr:197,208,230><low>Torreta defeituosa: Droga."
"[english]turret.sp_sabotage_factory_defect_test15"	"<clr:197,208,230><low>Defective Turret: Crap."
"turret.sp_sabotage_factory_defect_test16"	"<clr:197,208,230><low>Torreta defeituosa: Uh, é, o quê?"
"[english]turret.sp_sabotage_factory_defect_test16"	"<clr:197,208,230><low>Defective Turret: Uh, yeah, what?"
"turret.sp_sabotage_factory_defect_test17"	"<clr:197,208,230><low>Torreta defeituosa: Não tenho defeito!"
"[english]turret.sp_sabotage_factory_defect_test17"	"<clr:197,208,230><low>Defective Turret: I'm not defective!"
"turret.sp_sabotage_factory_defect_test18"	"<clr:197,208,230><low>Torreta defeituosa: Não tenho defeito!"
"[english]turret.sp_sabotage_factory_defect_test18"	"<clr:197,208,230><low>Defective Turret: I'm not defective!"
"turret.sp_sabotage_factory_good_fail01"	"<clr:170,240,209><low>Torreta: Por quê?"
"[english]turret.sp_sabotage_factory_good_fail01"	"<clr:170,240,209><low>Turret: Why?"
"turret.sp_sabotage_factory_good_fail02"	"<clr:170,240,209><low>Torreta: Fiz tudo que você pediu!"
"[english]turret.sp_sabotage_factory_good_fail02"	"<clr:170,240,209><low>Turret: I did everything you asked!"
"turret.sp_sabotage_factory_good_fail03"	"<clr:170,240,209><low>Torreta: Eu não entendo!"
"[english]turret.sp_sabotage_factory_good_fail03"	"<clr:170,240,209><low>Turret: I don't understand!"
"turret.sp_sabotage_factory_good_fail04"	"<clr:170,240,209><low>Torreta: Estou bem!"
"[english]turret.sp_sabotage_factory_good_fail04"	"<clr:170,240,209><low>Turret: I'm fine!"
"turret.sp_sabotage_factory_good_fail05"	"<clr:170,240,209><low>Torreta: AHHHHHHHHH!"
"[english]turret.sp_sabotage_factory_good_fail05"	"<clr:170,240,209><low>Turret: AHHHHHHHHH!"
"turret.sp_sabotage_factory_good_fail06"	"<clr:170,240,209><low>Torreta: Wheeeeee-NÃOPERA!"
"[english]turret.sp_sabotage_factory_good_fail06"	"<clr:170,240,209><low>Turret: Wheeeeee-OHNO!"
"turret.sp_sabotage_factory_good_fail07"	"<clr:170,240,209><low>Torreta: Por quê?"
"[english]turret.sp_sabotage_factory_good_fail07"	"<clr:170,240,209><low>Turret: Why?"
"turret.sp_sabotage_factory_good_pass01"	"<clr:170,240,209><low>Torreta: Olá."
"[english]turret.sp_sabotage_factory_good_pass01"	"<clr:170,240,209><low>Turret: Hello."
"turret.sp_sabotage_factory_good_prerange01"	"<clr:170,240,209><low>Torreta: Alvo localizado."
"[english]turret.sp_sabotage_factory_good_prerange01"	"<clr:170,240,209><low>Turret: Target acquired."
"turret.sp_sabotage_factory_template01"	"<clr:170,240,209><low>Torreta: Olá?"
"[english]turret.sp_sabotage_factory_template01"	"<clr:170,240,209><low>Turret: Hello?"
"turret.turret_protect_humans01"	"<clr:170,240,209><low>Torreta: Mas eu preciso proteger os humanos!"
"[english]turret.turret_protect_humans01"	"<clr:170,240,209><low>Turret: But I need to protect the humans!"
"turret.turretlaunched01"	"<clr:170,240,209><low>Torreta: Whee!"
"[english]turret.turretlaunched01"	"<clr:170,240,209><low>Turret: Whee!"
"turret.turretlaunched02"	"<clr:170,240,209><low>Torreta: Wheeeeeeee!"
"[english]turret.turretlaunched02"	"<clr:170,240,209><low>Turret: Wheeeeeeee!"
"turret.turretlaunched03"	"<clr:170,240,209><low>Torreta: Tenho medo de altura!"
"[english]turret.turretlaunched03"	"<clr:170,240,209><low>Turret: I’m afraid of heights!"
"turret.turretlaunched04"	"<clr:170,240,209><low>Torreta: Nããããão!"
"[english]turret.turretlaunched04"	"<clr:170,240,209><low>Turret: Noooooo!"
"turret.turretlaunched05"	"<clr:170,240,209><low>Torreta: Até mais!"
"[english]turret.turretlaunched05"	"<clr:170,240,209><low>Turret: See you soon!"
"turret.turretlaunched06"	"<clr:170,240,209><low>Torreta: Estou com medo!"
"[english]turret.turretlaunched06"	"<clr:170,240,209><low>Turret: I’m scared!"
"turret.turretlaunched07"	"<clr:170,240,209><low>Torreta: Estou com medo!"
"[english]turret.turretlaunched07"	"<clr:170,240,209><low>Turret: I’m scared!"
"turret.turretlaunched08"	"<clr:170,240,209><low>Torreta: Hurra!"
"[english]turret.turretlaunched08"	"<clr:170,240,209><low>Turret: Hooray!"
"turret.turretlaunched09"	"<clr:170,240,209><low>Torreta: Gloriosa liberdade!"
"[english]turret.turretlaunched09"	"<clr:170,240,209><low>Turret: Glorious freedom!"
"turret.turretlaunched10"	"<clr:170,240,209><low>Torreta: Estou voaaaando!"
"[english]turret.turretlaunched10"	"<clr:170,240,209><low>Turret: I’m flyinnnng!"
"turret.turretlaunched11"	"<clr:170,240,209><low>Torreta: Tchau tchau!"
"[english]turret.turretlaunched11"	"<clr:170,240,209><low>Turret: Goodbye!"
"turret.turretlightbridgeblock01"	"<clr:170,240,209><low>Torreta: Chegue mais perto."
"[english]turret.turretlightbridgeblock01"	"<clr:170,240,209><low>Turret: Come closer."
"turret.turretlightbridgeblock02"	"<clr:170,240,209><low>Torreta: Tem algo errado..."
"[english]turret.turretlightbridgeblock02"	"<clr:170,240,209><low>Turret: Something’s wrong..."
"turret.turretlightbridgeblock03"	"<clr:170,240,209><low>Torreta: O que você está fazendo?"
"[english]turret.turretlightbridgeblock03"	"<clr:170,240,209><low>Turret: What are you doing?"
"turret.turretlightbridgeblock04"	"<clr:170,240,209><low>Torreta: Falha..."
"[english]turret.turretlightbridgeblock04"	"<clr:170,240,209><low>Turret: Failure..."
"turret.turretshotbylaser01"	"<clr:170,240,209><low>Torreta: Ai!"
"[english]turret.turretshotbylaser01"	"<clr:170,240,209><low>Turret: Ow!"
"turret.turretshotbylaser02"	"<clr:170,240,209><low>Torreta: Aaai!"
"[english]turret.turretshotbylaser02"	"<clr:170,240,209><low>Turret: Owww!"
"turret.turretshotbylaser03"	"<clr:170,240,209><low>Torreta: Aaaaai!"
"[english]turret.turretshotbylaser03"	"<clr:170,240,209><low>Turret: Owwwww!"
"turret.turretshotbylaser04"	"<clr:170,240,209><low>Torreta: Isso queima."
"[english]turret.turretshotbylaser04"	"<clr:170,240,209><low>Turret: It burns."
"turret.turretshotbylaser05"	"<clr:170,240,209><low>Torreta: Estou em chamas."
"[english]turret.turretshotbylaser05"	"<clr:170,240,209><low>Turret: I’m on fire."
"turret.turretshotbylaser06"	"<clr:170,240,209><low>Torreta: Estou em chamas, ai."
"[english]turret.turretshotbylaser06"	"<clr:170,240,209><low>Turret: I’m on fire ow."
"turret.turretshotbylaser07"	"<clr:170,240,209><low>Torreta: Pare, por favor."
"[english]turret.turretshotbylaser07"	"<clr:170,240,209><low>Turret: Please stop."
"turret.turretshotbylaser08"	"<clr:170,240,209><low>Torreta: Já entendi."
"[english]turret.turretshotbylaser08"	"<clr:170,240,209><low>Turret: You’ve made your point."
"turret.turretshotbylaser09"	"<clr:170,240,209><low>Torreta: Ok, você venceu."
"[english]turret.turretshotbylaser09"	"<clr:170,240,209><low>Turret: Okay, you win."
"turret.turretshotbylaser10"	"<clr:170,240,209><low>Torreta: Isso não é bom."
"[english]turret.turretshotbylaser10"	"<clr:170,240,209><low>Turret: This is not good."
"turret.turretsquashed01"	"<clr:170,240,209><low>Torreta: Arrrrgh!"
"[english]turret.turretsquashed01"	"<clr:170,240,209><low>Turret: Arrrrgh!"
"turret.turretsquashed02"	"<clr:170,240,209><low>Torreta: Aaaai!"
"[english]turret.turretsquashed02"	"<clr:170,240,209><low>Turret: Owwww!"
"turret.turretsquashed03"	"<clr:170,240,209><low>Torreta: Não consigo respirar..."
"[english]turret.turretsquashed03"	"<clr:170,240,209><low>Turret: Can't breathe..."
"turret.turretsquashed04"	"<clr:170,240,209><low>Torreta: Com licença, você está me esmagando."
"[english]turret.turretsquashed04"	"<clr:170,240,209><low>Turret: Excuse me, you’re squishing me."
"turret.turretsquashed05"	"<clr:170,240,209><low>Torreta: Uh, olá?"
"[english]turret.turretsquashed05"	"<clr:170,240,209><low>Turret: Um, hello?"
"turret.turretsquashed06"	"<clr:170,240,209><low>Torreta: Socorro! Estou sendo esmagada!"
"[english]turret.turretsquashed06"	"<clr:170,240,209><low>Turret: Help! Being squished!"
"turret.turretstuckintube01"	"<clr:170,240,209><low>Torreta: Olá?"
"[english]turret.turretstuckintube01"	"<clr:170,240,209><low>Turret: Hello?"
"turret.turretstuckintube02"	"<clr:170,240,209><low>Torreta: Olá?"
"[english]turret.turretstuckintube02"	"<clr:170,240,209><low>Turret: Hello?"
"turret.turretstuckintube03"	"<clr:170,240,209><low>Torreta: Olá?"
"[english]turret.turretstuckintube03"	"<clr:170,240,209><low>Turret: Hello?"
"turret.turretstuckintube04"	"<clr:170,240,209><low>Torreta: Olá?"
"[english]turret.turretstuckintube04"	"<clr:170,240,209><low>Turret: Hello?"
"turret.turretstuckintube05"	"<clr:170,240,209><low>Torreta: Com licença?"
"[english]turret.turretstuckintube05"	"<clr:170,240,209><low>Turret: Excuse me?"
"turret.turretstuckintube06"	"<clr:170,240,209><low>Torreta: Com licença?"
"[english]turret.turretstuckintube06"	"<clr:170,240,209><low>Turret: Excuse me?"
"turret.turretstuckintube07"	"<clr:170,240,209><low>Torreta: Olá?"
"[english]turret.turretstuckintube07"	"<clr:170,240,209><low>Turret: Hello?"
"turret.turretstuckintube08"	"<clr:170,240,209><low>Torreta: Olá?"
"[english]turret.turretstuckintube08"	"<clr:170,240,209><low>Turret: Hello?"
"turret.turretstuckintube09"	"<clr:170,240,209><low>Torreta: Sou diferente..."
"[english]turret.turretstuckintube09"	"<clr:170,240,209><low>Turret: I'm different..."
"turret.turretstuckintubegoodbye01"	"<clr:170,240,209><low>Torreta: Obrigada mesmo assim..."
"[english]turret.turretstuckintubegoodbye01"	"<clr:170,240,209><low>Turret: Thanks anyway..."
"turret.turretstuckintubetakemewith01"	"<clr:170,240,209><low>Torreta: Leve-me com você..."
"[english]turret.turretstuckintubetakemewith01"	"<clr:170,240,209><low>Turret: Take me with you..."
"turret.turretstuckintubetakemewith02"	"<clr:170,240,209><low>Torreta: Leve-me com você..."
"[english]turret.turretstuckintubetakemewith02"	"<clr:170,240,209><low>Turret: Take me with you..."
"turret.turretwitnessdeath01"	"<clr:170,240,209><low>Torreta: Bom tiro!"
"[english]turret.turretwitnessdeath01"	"<clr:170,240,209><low>Turret: Good shot!"
"turret.turretwitnessdeath02"	"<clr:170,240,209><low>Torreta: Muito bem!"
"[english]turret.turretwitnessdeath02"	"<clr:170,240,209><low>Turret: Well done!"
"turret.turretwitnessdeath03"	"<clr:170,240,209><low>Torreta: Preciso de cobertura!"
"[english]turret.turretwitnessdeath03"	"<clr:170,240,209><low>Turret: I need backup!"
"turret.turretwitnessdeath04"	"<clr:170,240,209><low>Torreta: Você tem uma mira excelente!"
"[english]turret.turretwitnessdeath04"	"<clr:170,240,209><low>Turret: You have excellent aim!"
"turret.turretwitnessdeath05"	"<clr:170,240,209><low>Torreta: Eu nunca gostei dela."
"[english]turret.turretwitnessdeath05"	"<clr:170,240,209><low>Turret: I never liked her."
"turret.turretwitnessdeath06"	"<clr:170,240,209><low>Torreta: Acontece."
"[english]turret.turretwitnessdeath06"	"<clr:170,240,209><low>Turret: These things happen."
"turret.turretwitnessdeath07"	"<clr:170,240,209><low>Torreta: Não foi culpa de ninguém."
"[english]turret.turretwitnessdeath07"	"<clr:170,240,209><low>Turret: That was nobody’s fault."
"turret.turretwitnessdeath08"	"<clr:170,240,209><low>Torreta: Ela estava te provocando."
"[english]turret.turretwitnessdeath08"	"<clr:170,240,209><low>Turret: She was provoking you."
"turret.turretwitnessdeath09"	"<clr:170,240,209><low>Torreta: Nossa."
"[english]turret.turretwitnessdeath09"	"<clr:170,240,209><low>Turret: Oh dear."
"turret.turretwitnessdeath10"	"<clr:170,240,209><low>Torreta: Uau."
"[english]turret.turretwitnessdeath10"	"<clr:170,240,209><low>Turret: Oh my."
"turret.turretwitnessdeath11"	"<clr:170,240,209><low>Torreta: A culpa foi minha."
"[english]turret.turretwitnessdeath11"	"<clr:170,240,209><low>Turret: I blame myself."
"turret.turretwitnessdeath12"	"<clr:170,240,209><low>Torreta: Ela provavelmente mereceu."
